crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
BURGLARY-RESIDENCE,100551188,02242010,OAK ST SW / WHITE ST,401,West End,T,33.74149,-84.42049
AUTO THEFT,100541268,02232010,750 AMSTERDAM AVE NE,213,Morningside/Lenox Park,F,33.78782,-84.36254
LARCENY-NON VEHICLE,100542340,02232010,929 CHARLES ALLEN DR NE,506,Midtown,E,33.78119,-84.37151
BURGLARY-RESIDENCE,100531051,02222010,106 SPRINGLAKE PL NW,205,Springlake,C,33.81137,-84.41471
AUTO THEFT,100531879,02222010,2457 MARTIN L KING JR DR NW,111,Harland Terrace,I,33.7523,-84.46786
BURGLARY-NONRES,100521906,02212010,2053 MARTIN L KING JR DR NW;,108,,I,33.75002,-84.45409
LARCENY-NON VEHICLE,100521135,02212010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,100510924,02202010,1531 CARROLL DR NW,203,Hills Park,D,33.80256,-84.43793
BURGLARY-RESIDENCE,100510161,02202010,1396 ANIWAKA AVE SW,408,Venetian Hills,S,33.71732,-84.44081
BURGLARY-RESIDENCE,100500921,02192010,707 CASPLAN ST SW,306,Sylvan Hills,X,33.70594,-84.41123
LARCENY-NON VEHICLE,100501882,02192010,545 LEE ST SW,401,West End,T,33.74003,-84.41438
BURGLARY-RESIDENCE,100491959,02182010,522 DEERING RD NW,207,Loring Heights,E,33.79592,-84.40477
AUTO THEFT,100490847,02182010,1557 MARIETTA RD NW,203,Hills Park,D,33.79335,-84.43763
AUTO THEFT,100480207,02172010,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79293,-84.3975
LARCENY-FROM VEHICLE,100481196,02172010,1560 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.71194,-84.40422
LARCENY-FROM VEHICLE,100482061,02172010,1636 BRIDGEPORT DRIVE NW,113,Lincoln Homes,G,33.79977,-84.47703
BURGLARY-NONRES,100471027,02162010,966 VIOLET ST SE,304,Peoplestown,V,33.7281,-84.38394
AUTO THEFT,100460348,02152010,805 AMSTERDAM AVE NE,601,Virginia Highland,F,33.78734,-84.36068
BURGLARY-RESIDENCE,100460649,02152010,2194 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75177,-84.4636
LARCENY-NON VEHICLE,100450549,02142010,140 PINE ST NE,509,Downtown,M,33.76757,-84.3829
LARCENY-FROM VEHICLE,100451000,02142010,285 CENTENNIAL OLYMPIC P DR NW,508,Downtown,M,33.7626,-84.39146
LARCENY-FROM VEHICLE,100440550,02132010,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82543,-84.36706
LARCENY-NON VEHICLE,100438041,02122010,CONCOURSE D @11700 SPINE RD,50,,,33.64065,-84.42932
LARCENY-FROM VEHICLE,100431075,02122010,2430 CHESHIRE BRIDGE RD NE;,212,Lindridge/Martin Manor,F,33.82149,-84.35161
AUTO THEFT,100420428,02112010,3039 DEERBORNE CT,414,Ben Hill,P,33.67133,-84.51536
LARCENY-NON VEHICLE,100421585,02112010,1371 KIMBERLY RD SW,412,Ashley Courts,P,33.71909,-84.52146
BURGLARY-RESIDENCE,100410675,02102010,2103 BRIAR GLEN LANE SW,412,Briar Glen,P,33.69799,-84.50061
LARCENY-NON VEHICLE,100411840,02102010,654 BOULEVARD NE,603,Old Fourth Ward,M,33.77258,-84.37147
BURGLARY-NONRES,100400559,02092010,678 DILL AVE SW,301,Capitol View,X,33.71818,-84.40971
LARCENY-NON VEHICLE,100401261,02092010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
BURGLARY-RESIDENCE,100402253,02092010,1808 DEVON DR SW,409,Southwest,R,33.7074,-84.48339
LARCENY-NON VEHICLE,100391458,02082010,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
AGG ASSAULT,100390482,02082010,410 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.7061,-84.35817
LARCENY-FROM VEHICLE,100380838,02072010,61 ATLANTA AVE SE,304,Peoplestown,V,33.73013,-84.3859
BURGLARY-RESIDENCE,100381700,02072010,2050 JOSEPH E BOONE BLVD NW,108,Dixie Hills,J,33.76353,-84.45465
LARCENY-NON VEHICLE,100370988,02062010,55 MCDONOUGH BLVD SE @CARVER HIGH,305,South Atlanta,Y,33.71987,-84.38667
LARCENY-FROM VEHICLE,100371679,02062010,8TH ST NE / W PEACHTREE ST NE,505,Midtown,E,33.77955,-84.38727
LARCENY-NON VEHICLE,100362230,02052010,209 14TH ST NE,503,Midtown,E,33.78588,-84.37979
BURGLARY-NONRES,100360432,02052010,2310 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75121,-84.46544
AUTO THEFT,100350474,02042010,3681 MANOR CT SW,407,Fairburn Mays,H,33.73267,-84.51092
LARCENY-FROM VEHICLE,100351304,02042010,474 KELLY ST SE,605,Grant Park,W,33.74175,-84.38026
LARCENY-FROM VEHICLE,100352251,02042010,4629 WIEUCA RD NE,209,North Buckhead,B,33.87563,-84.37957
LARCENY-NON VEHICLE,100341000,02032010,644 ALBERT ST NW,112,Collier Heights,I,33.77272,-84.47509
LARCENY-NON VEHICLE,100341817,02032010,50 IVAN ALLEN JR BLVD NW,504,Downtown,M,33.76468,-84.38897
LARCENY-NON VEHICLE,100330559,02022010,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-NON VEHICLE,100331335,02022010,464 MORELAND AVE NE,608,Candler Park,N,33.76666,-84.34894
LARCENY-NON VEHICLE,100332063,02022010,2025 PEACHTREE RD NE,207,,E,33.80958,-84.39294
LARCENY-NON VEHICLE,100320960,02012010,12 BROAD ST,511,Downtown,M,33.7532,-84.39201
ROBBERY-PEDESTRIAN,100321930,02012010,2176 DONALD LEE HOLLOWELL PKY,109,Grove Park,J,33.77548,-84.4574
AGG ASSAULT,110590775,02282011,MT PARAN RD AT I 75,202,Whitewater Creek,A,33.86559,-84.43929
BURGLARY-RESIDENCE,110591584,02282011,604 TIMM VALLEY RD NE,211,Peachtree Park,B,33.83678,-84.36638
LARCENY-FROM VEHICLE,110580087,02272011,490 FAIRBURN RD SW,407,Fairburn Mays,H,33.74107,-84.50997
LARCENY-FROM VEHICLE,110580908,02272011,62 HARWELL RD NW,111,,I,33.7538,-84.493
AUTO THEFT,110581803,02272011,1536 CRAFTSMAN RD NW,110,Rockdale,G,33.78661,-84.44489
LARCENY-FROM VEHICLE,110570855,02262011,672 BONAVENTURE AVE NE,602,Poncey-Highland,N,33.77282,-84.36129
AUTO THEFT,110571975,02262011,239 GRANT ST SE,605,Oakland,W,33.74798,-84.37673
ROBBERY-PEDESTRIAN,110562248,02252011,HANK AARON DR SE / HAYGOOD AVE SE,304,Peoplestown,V,33.72639,-84.38792
AUTO THEFT,110560600,02252011,1311 WICHITA DR SW,408,Venetian Hills,S,33.72017,-84.44218
LARCENY-NON VEHICLE,110561457,02252011,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
BURGLARY-NONRES,110550980,02242011,344 LUCKIE ST NW,508,Downtown,M,33.76393,-84.39646
BURGLARY-RESIDENCE,110552102,02242011,2700 PINE TREE RD NE,210,Pine Hills,B,33.82658,-84.35796
ROBBERY-RESIDENCE,110550322,02242011,747 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76685,-84.36242
LARCENY-NON VEHICLE,110540917,02232011,87 BURBANK,105,Hunter Hills,K,33.75763,-84.42893
BURGLARY-RESIDENCE,110542167,02232011,678 MAYLAND AVE SW,301,Adair Park,V,33.72447,-84.40983
ROBBERY-PEDESTRIAN,110532528,02222011,1177 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.7636,-84.42619
ROBBERY-PEDESTRIAN,110530982,02222011,886 MILDRED PLACE ,109,Grove Park,J,33.77918,-84.45662
BURGLARY-RESIDENCE,110531915,02222011,3629 FAIRBURN PL NW,114,Fairburn Heights,H,33.77259,-84.50605
LARCENY-FROM VEHICLE,110520678,02212011,348 GRANT ST SE,605,Grant Park,W,33.74522,-84.37623
LARCENY-NON VEHICLE,110521390,02212011,275 BAKER ST NW,508,Downtown,M,33.76206,-84.39568
BURGLARY-NONRES,110510309,02202011,2200 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7053,-84.46047
BURGLARY-RESIDENCE,110511202,02202011,179 SAVANNAH ST SE,606,Cabbagetown,N,33.74965,-84.36753
BURGLARY-RESIDENCE,110500046,02192011,1467 AKRIDGE ST NW,105,Hunter Hills,K,33.75839,-84.43613
BURGLARY-RESIDENCE,110501156,02192011,1747 BOLTON RD NW,113,Bolton Hills,G,33.80233,-84.48496
LARCENY-FROM VEHICLE,110502227,02192011,HIGHLAND AVE NE / GLEN IRIS DR NE,603,Old Fourth Ward,M,33.76132,-84.36784
AUTO THEFT,110491007,02182011,ARTHUR LANGFORD EB PKWY SW / DELOWE DR SW,410,Campbellton Road,,33.69926,-84.45734
BURGLARY-RESIDENCE,110492342,02182011,1508 NEWTON AVE SE,612,East Atlanta,W,33.73828,-84.33813
LARCENY-FROM VEHICLE,110481727,02172011,479  JOSEPH E BOONE BLVD NW ,103,English Avenue,L,33.7638,-84.40349
LARCENY-NON VEHICLE,110480797,02172011,190 MARIETTA ST,507,Downtown,M,33.75757,-84.39487
LARCENY-NON VEHICLE,110471711,02162011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,110470859,02162011,2711 METROPOLITAN PKWY SW,311,Hammond Park,X,33.68092,-84.40814
AUTO THEFT,110462227,02152011,I-75-85 SB EXPY SW / ARTHUR LANGFORD EB PKWY SW,309,Perkerson,X,33.69691,-84.40513
LARCENY-NON VEHICLE,110462574,02152011,1192 PRIOR STREET SW,304,Peoplestown,V,33.72181,-84.39107
LARCENY-FROM VEHICLE,110450965,02142011,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65558,-84.50708
AGG ASSAULT,110451843,02142011,1590 MOZLEY PL SW,104,Mozley Park,K,33.75154,-84.43943
LARCENY-FROM VEHICLE,110440407,02132011,939 HILL ST SE,304,Peoplestown,V,33.72884,-84.37892
LARCENY-NON VEHICLE,110441974,02132011,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813
LARCENY-NON VEHICLE,110431032,02122011,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042
LARCENY-NON VEHICLE,110432286,02122011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,110421562,02112011,2600 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75317,-84.47247
LARCENY-FROM VEHICLE,110410617,02102011,2872 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67634,-84.40838
ROBBERY-PEDESTRIAN,110412126,02102011,258 WOODWARD AVE SE,605,Grant Park,W,33.74568,-84.37896
BURGLARY-RESIDENCE,110401861,02092011,520 MEAD ST SE,605,Grant Park,W,33.72766,-84.37037
LARCENY-FROM VEHICLE,110401103,02092011,15 PEACHTREE ST SW,511,Downtown,M,33.75399,-84.38986
LARCENY-FROM VEHICLE,110400757,02092011,504 10TH ST NE,502,,E,33.78186,-84.37217
BURGLARY-RESIDENCE,110390906,02082011,410 MAYNARD TER SE,612,East Atlanta,W,33.74252,-84.33458
BURGLARY-NONRES,110391975,02082011,379 MARY ST SW,302,Pittsburgh,V,33.72944,-84.40045
BURGLARY-RESIDENCE,110380904,02072011,396 PIEDMONT AVE,509,Downtown,M,33.76526,-84.38216
ROBBERY-PEDESTRIAN,110381989,02072011,2344 COUNTRY CLUB DR SW,409,Southwest,R,33.69178,-84.49398
ROBBERY-PEDESTRIAN,110370770,02062011,PONCE DE LEON AVE NE / CHARLES ALLEN DR NE,506,Midtown,E,33.77315,-84.3728
LARCENY-NON VEHICLE,110361099,02052011,1771 DEFOOR AVE NW,204,Underwood Hills,D,33.80405,-84.42135
LARCENY-NON VEHICLE,110362018,02052011,165 COURTLAND ST NE,510,Downtown,M,33.75895,-84.3834
BURGLARY-NONRES,110350958,02042011,3553 MARTIN L KING JR DR NW,111,Adamsville,H,33.75873,-84.5039
AUTO THEFT,110352086,02042011,3613 MARTIN L KING JR DR NW,111,Adamsville,H,33.76033,-84.5059
AGG ASSAULT,110341143,02032011,IRA ST AND RALPH D. ABERNATHY BLVD,303,Adair Park,V,33.7382,-84.40821
LARCENY-FROM VEHICLE,110342136,02032011,1170 CRESCENT AVE,503,Midtown,E,33.78633,-84.38471
LARCENY-FROM VEHICLE,110330699,02022011,228 HUNNICUTT ST NW,504,Downtown,M,33.76655,-84.39518
LARCENY-FROM VEHICLE,110331760,02022011,1015 PIEDMONT AVE NE ,502,Midtown,E,33.78297,-84.37993
ROBBERY-PEDESTRIAN,110322330,02012011,222 TUSKEGEE ST SE,304,Peoplestown,V,33.72929,-84.38049
LARCENY-NON VEHICLE,110321307,02012011,1801 HOWELL MILL RD NW ;WAL-MART,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,120601105,02292012,575 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77313,-84.36818
LARCENY-FROM VEHICLE,120602543,02292012,391 17TH ST NW,501,Atlantic Station,E,33.79146,-84.40053
LARCENY-FROM VEHICLE,120590473,02282012,214 SOUTH AVE SE,304,Summerhill,V,33.73257,-84.38081
AGG ASSAULT,120581947,02272012,I-285 SB EXPY NW / DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78692,-84.49314
AUTO THEFT,120580497,02272012,933 KIRKWOOD AVE SE,606,Reynoldstown,N,33.74999,-84.35645
LARCENY-NON VEHICLE,120581390,02272012,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433
AUTO THEFT,120570654,02262012,303 PARKWAY DR NE,604,Old Fourth Ward,M,33.76286,-84.37405
ROBBERY-PEDESTRIAN,120570104,02262012,1111 MARTIN L KING JR DR NW,105,Washington Park,K,33.75441,-84.42437
LARCENY-FROM VEHICLE,120561115,02252012,230 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68012,-84.39573
LARCENY-NON VEHICLE,120562251,02252012,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621
LARCENY-FROM VEHICLE,120551428,02242012,3651 CROFT PL NW,114,Carroll Heights,H,33.7755,-84.50701
AGG ASSAULT,120552661,02242012,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292
LARCENY-NON VEHICLE,120540566,02232012,1135 JEFFERSON ST NW,106,Knight Park/Howell Station,K,33.77569,-84.42475
BURGLARY-NONRES,120541541,02232012,1355 PEACHTREE ST NE,502,Midtown,E,33.79174,-84.38507
LARCENY-NON VEHICLE,120542619,02232012,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,120531024,02222012,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403
BURGLARY-RESIDENCE,120532213,02222012,1725 LANGSTON AVE SW,306,Sylvan Hills,X,33.70771,-84.42229
BURGLARY-RESIDENCE,120520122,02212012,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849
AGG ASSAULT,120521241,02212012,689 BLVD NE,603,Old Fourth Ward,M,33.77351,-84.37049
AGG ASSAULT,120522406,02212012,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419
LARCENY-NON VEHICLE,120511361,02202012,3330 PIEDMONT RD NE,208,Buckhead Forest,B,33.84564,-84.37462
AGG ASSAULT,120512385,02202012,1754 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70698,-84.3745
LARCENY-FROM VEHICLE,120501087,02192012,3548 BOULDER PARK DR SW,407,Fairburn Mays,H,33.74964,-84.50388
LARCENY-FROM VEHICLE,120501817,02192012,2632 PEACHTREE RD NW,206,Peachtree Heights West,B,33.82653,-84.3885
BURGLARY-RESIDENCE,120490505,02182012,3047 LYNN DR SW,406,,I,33.73698,-84.48699
AUTO THEFT,120491526,02182012,1021 HIGHLAND VW NE,601,Virginia Highland,F,33.77897,-84.354
BURGLARY-RESIDENCE,120482812,02182012,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74505,-84.40523
BURGLARY-RESIDENCE,120480277,02172012,2790 REVERE DR NW,113,Lincoln Homes,G,33.8002,-84.47947
LARCENY-NON VEHICLE,120481491,02172012,634 FRASER ST SE,304,Summerhill,V,33.73731,-84.38615
LARCENY-NON VEHICLE,120471098,02162012,811 N ELIZABETH PL NW,110,Grove Park,J,33.77657,-84.44684
LARCENY-NON VEHICLE,120472229,02162012,1455 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71478,-84.35014
LARCENY-NON VEHICLE,120461000,02152012,236 CHAPPELL RD NW,105,Hunter Hills,K,33.76155,-84.4337
LARCENY-NON VEHICLE,120452308,02152012,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544
LARCENY-FROM VEHICLE,120450985,02142012,101 HAMILTON E HOLMES DR NW,108,Westhaven,I,33.75558,-84.46807
LARCENY-NON VEHICLE,120442102,02132012,651 LEE ST SW,401,West End,T,33.73733,-84.41433
LARCENY-NON VEHICLE,120441167,02132012,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,120430081,02122012,460 WESTMEATH DR SW,404,Westview,T,33.74268,-84.4457
LARCENY-NON VEHICLE,120431349,02122012,3534 MARTIN L KING JR DR SW,407,Adamsville,H,33.75771,-84.50344
LARCENY-NON VEHICLE,120421522,02112012,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-NONRES,120420591,02112012,985 MONROE DR NE,506,Midtown,E,33.78135,-84.36828
LARCENY-NON VEHICLE,120410837,02102012,2779 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.69729,-84.40943
LARCENY-FROM VEHICLE,120411883,02102012,194 SAMPSON ST NE,604,Old Fourth Ward,M,33.75945,-84.36559
LARCENY-NON VEHICLE,120400598,02092012,394 CLEVELAND AVE SW,311,Hammond Park,X,33.6806,-84.40164
BURGLARY-RESIDENCE,120402015,02092012,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593
BURGLARY-RESIDENCE,120390521,02082012,893 SIMS ST SW,302,Pittsburgh,V,33.73051,-84.40341
LARCENY-FROM VEHICLE,120392636,02082012,29 ROSECLAIR DR SE,611,East Lake,O,33.75049,-84.30314
LARCENY-FROM VEHICLE,120380542,02072012,469 LUCKIE ST NW,504,Downtown,M,33.76728,-84.39584
AGG ASSAULT,120381683,02072012,52 PEACHTREE ST NW,508,Downtown,M,33.75518,-84.38924
LARCENY-FROM VEHICLE,120370641,02062012,3660 PEACHTREE RD,209,Brookhaven,B,33.85422,-84.35592
LARCENY-FROM VEHICLE,120371449,02062012,3330 PIEDMONT RD NE,208,Buckhead Forest,B,33.84564,-84.37462
BURGLARY-NONRES,120360316,02052012,340 AUBURN AVE NE,604,Sweet Auburn,M,33.75565,-84.3764
BURGLARY-RESIDENCE,120361837,02052012,134 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74133,-84.3135
AUTO THEFT,120351400,02042012,25 BRADLEY ST SE,604,Old Fourth Ward,M,33.75387,-84.36906
ROBBERY-PEDESTRIAN,120340837,02032012,1100 OAKLAND LN SW,403,Oakland City,S,33.71947,-84.42477
LARCENY-FROM VEHICLE,120342068,02032012,165 COURTLAND ST NE,510,Downtown,M,33.75895,-84.3834
LARCENY-FROM VEHICLE,120343011,02032012,311 COURTLAND ST NE,509,Downtown,M,33.76304,-84.38403
BURGLARY-RESIDENCE,120330724,02022012,4255 BAKERS FERRY RD SW,407,Bakers Ferry,H,33.75337,-84.52625
LARCENY-NON VEHICLE,120332298,02022012,2480 ARNO DR NW,111,Carver Hills,G,33.79897,-84.46929
LARCENY-NON VEHICLE,120321413,02012012,40 PEACHTREE VALLEY ROAD,206,,E,33.81138,-84.38947
LARCENY-FROM VEHICLE,120322393,02012012,805 ADAIR AVE NE,601,Virginia Highland,F,33.77974,-84.36091
BURGLARY-NONRES,130590586,02282013,252 NORTHSIDE DR SW,507,Downtown,M,33.76151,-84.40262
LARCENY-NON VEHICLE,130591572,02282013,1838 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77425,-84.44728
LARCENY-NON VEHICLE,130592510,02282013,698 PLAINVILLE DR SW,407,Wildwood (NPU-H),H,33.74198,-84.52058
BURGLARY-RESIDENCE,130581417,02272013,49 CARTER AVE SE,611,East Lake,O,33.75,-84.30549
LARCENY-FROM VEHICLE,130582632,02272013,1522 DEKALB AVE NE,608,Candler Park,N,33.76283,-84.33816
LARCENY-FROM VEHICLE,130570995,02262013,745 WYLIE ST SE,606,Cabbagetown,N,33.75211,-84.36287
LARCENY-NON VEHICLE,130571760,02262013,850 OAK ST SW,401,West End,T,33.74057,-84.4168
LARCENY-NON VEHICLE,130560413,02252013,250 INSPIRATION WAY SW,412,,P,33.72205,-84.52777
LARCENY-FROM VEHICLE,130561379,02252013,466 BECKWITH CT SW,101,Atlanta University Center,T,33.75389,-84.40445
LARCENY-FROM VEHICLE,130562439,02252013,242 10TH STREET,503,Midtown,E,33.78179,-84.37941
LARCENY-NON VEHICLE,130551234,02242013,261 SOUTHERLAND TER NE,608,Lake Claire,N,33.76136,-84.32413
AGG ASSAULT,130552328,02242013,330 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70584,-84.35656
BURGLARY-RESIDENCE,130540946,02232013,1753 HOSEA L WILLIAMS DR SE,610,Kirkwood,O,33.75312,-84.33014
AUTO THEFT,130541821,02232013,221 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76045,-84.38556
ROBBERY-COMMERCIAL,130532404,02222013,1025 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73845,-84.42136
LARCENY-NON VEHICLE,130530884,02222013,4465 NORTHSIDE DR,202,Chastain Park,A,33.87651,-84.41149
LARCENY-FROM VEHICLE,130531969,02222013,3405 LENOX RD NE,210,Lenox,B,33.848,-84.35947
LARCENY-FROM VEHICLE,130521429,02212013,931 MONROE DR NE,506,Midtown,E,33.77909,-84.36717
LARCENY-FROM VEHICLE,130522334,02212013,3201 MARTIN L KING JR DR NW,111,,I,33.75428,-84.49165
BURGLARY-NONRES,130510527,02202013,382 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75448,-84.37506
AGG ASSAULT,130512541,02202013,388 LEGACY DR,104,Harris Chiles,T,33.74526,-84.41915
ROBBERY-PEDESTRIAN,130502738,02192013,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,130501215,02192013,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149
BURGLARY-RESIDENCE,130502090,02192013,1177 LUCILE AVE SW,401,West End,T,33.7424,-84.42634
LARCENY-NON VEHICLE,130492204,02182013,250 SPRING ST NW,508,Downtown,M,33.76163,-84.38979
LARCENY-FROM VEHICLE,130490454,02182013,3378 GREENBRIAR PKWY SW,413,,P,33.68387,-84.50204
AUTO THEFT,130480739,02172013,1419 BEATIE AVE SW,301,Capitol View,X,33.71609,-84.41112
LARCENY-FROM VEHICLE,130481770,02172013,894 BRIARCLIFF TER NE,601,Virginia Highland,F,33.77905,-84.35035
LARCENY-FROM VEHICLE,130471849,02162013,75 MARTIN L KING JR DR SW,511,Downtown,M,33.75119,-84.38996
BURGLARY-RESIDENCE,130471048,02162013,181 WESTVIEW PL SW,104,Mozley Park,K,33.75025,-84.4349
LARCENY-FROM VEHICLE,130460830,02152013,826 MARIETTA ST NW,504,Marietta Street Artery,E,33.77477,-84.4067
LARCENY-FROM VEHICLE,130461815,02152013,225 JUNIPER ST NE,505,Midtown,E,33.77194,-84.38324
BURGLARY-RESIDENCE,130462915,02152013,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433
LARCENY-FROM VEHICLE,130451180,02142013,2255 LENOX RD NE,213,Lindridge/Martin Manor,F,33.81631,-84.35188
BURGLARY-RESIDENCE,130452323,02142013,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593
LARCENY-NON VEHICLE,130441578,02132013,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
AUTO THEFT,130440148,02132013,585 WELLS ST SW,303,Pittsburgh,V,33.74023,-84.40742
LARCENY-NON VEHICLE,130381779,02132013,1461 BOULEVARD SE,305,West End,T,33.73646,-84.41838
BURGLARY-RESIDENCE,130431532,02122013,2457 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7767,-84.46554
LARCENY-FROM VEHICLE,130430545,02122013,561 OAKDALE RD NE,608,Candler Park,N,33.76973,-84.34156
LARCENY-FROM VEHICLE,130421028,02112013,1240 WEST PEACHTREE STREET,502,Midtown,E,33.78874,-84.38857
LARCENY-NON VEHICLE,130421834,02112013,1997 DELOWE DR SW,410,Campbellton Road,R,33.70011,-84.45772
LARCENY-FROM VEHICLE,130410418,02102013,70 COURTLAND ST SE,511,Downtown,M,33.75202,-84.38669
AUTO THEFT,130411505,02102013,125 LOGAN ST SE,605,Capitol Gateway,V,33.74455,-84.38351
LARCENY-FROM VEHICLE,130400958,02092013,1057 RIDGE AVE SW,304,Peoplestown,V,33.72588,-84.3919
ROBBERY-PEDESTRIAN,130402222,02092013,1280 OAKLAND DR SW,403,Oakland City,S,33.72027,-84.42735
LARCENY-NON VEHICLE,130390982,02082013,2309 CAMPBELLTON RD SW,409,Adams Park,R,33.7047,-84.46301
LARCENY-FROM VEHICLE,130392143,02082013,2399 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82039,-84.36744
AUTO THEFT,130382404,02072013,3974 BLANTON AVE SW,413,Fairburn,P,33.69052,-84.5187
AUTO THEFT,130381120,02072013,390 STOVALL ST SE,606,Ormewood Park,W,33.74366,-84.3541
LARCENY-FROM VEHICLE,130352087,02072013,101 OLLIE ST,105,Washington Park,K,33.75799,-84.42287
LARCENY-NON VEHICLE,130371161,02062013,450 16TH ST NW,501,Home Park,E,33.78827,-84.40289
AUTO THEFT,130370631,02062013,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.765,-84.36578
LARCENY-FROM VEHICLE,130362522,02052013,1230 PEACHTREE ST NE,502,Midtown,E,33.788,-84.38637
LARCENY-NON VEHICLE,130360626,02052013,1990 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77617,-84.44968
BURGLARY-RESIDENCE,130350021,02042013,2175 LENOX RD NE,213,Lindridge/Martin Manor,F,33.81394,-84.35152
LARCENY-NON VEHICLE,130350908,02042013,3571 MARTIN L KING JR DR NW,111,Adamsville,H,33.75973,-84.50483
LARCENY-NON VEHICLE,130351906,02042013,2900 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83399,-84.3841
AGG ASSAULT,130340967,02032013,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292
LARCENY-FROM VEHICLE,130341805,02032013,332 PONCE DE LEON AVE NE,506,Midtown,E,33.77269,-84.37643
LARCENY-FROM VEHICLE,130330772,02022013,3755 CARMIA DR.,414,Princeton Lakes,P,33.65629,-84.51134
LARCENY-FROM VEHICLE,130331718,02022013,15 WALL ST,511,Downtown,M,33.75371,-84.39027
ROBBERY-PEDESTRIAN,130321206,02012013,290 GLENN ST.,303,Mechanicsville,V,33.7381,-84.39703
BURGLARY-RESIDENCE,130322703,02012013,925 SIMS ST SW,302,Pittsburgh,V,33.72979,-84.40329
AGG ASSAULT,130320160,02012013,1635 MARIETTA RD NW,203,Hills Park,D,33.79773,-84.44083
LARCENY-NON VEHICLE,140591781,02282014,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278
LARCENY-NON VEHICLE,140582255,02272014,76 ROGERS ST SE,610,Kirkwood,O,33.7513,-84.32896
