crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-NON VEHICLE,110120149,01122011,35 14TH ST NE,503,Midtown,E,33.78626,-84.38639
AGG ASSAULT,110120872,01122011,641 JONES AVE NW,103,English Avenue,L,33.7645,-84.40857
LARCENY-FROM VEHICLE,110110367,01112011,267 TYE ST SE,606,Cabbagetown,N,33.74732,-84.36488
LARCENY-FROM VEHICLE,110100260,01102011,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265
BURGLARY-RESIDENCE,110090502,01092011,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059
LARCENY-NON VEHICLE,110091300,01092011,232 FORSYTH ST SW,512,Downtown,M,33.74852,-84.39636
ROBBERY-RESIDENCE,110080159,01082011,207 ADAIR AVE SE,307,Lakewood Heights,Y,33.70597,-84.3813
LARCENY-NON VEHICLE,110081066,01082011,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857
LARCENY-NON VEHICLE,110081679,01082011,1702 WILMA,110,West Highlands,G,33.79133,-84.44761
BURGLARY-RESIDENCE,110071844,01072011,1620 HOLLYWOOD RD,113,Scotts Crossing,G,33.79988,-84.47023
BURGLARY-NONRES,110070444,01072011,1271 MARIETTA BLVD NW,203,Blandtown,D,33.78949,-84.42819
LARCENY-FROM VEHICLE,110061567,01072011,1190 N. HIGHLAND AVE NE,601,Virginia Highland,F,33.78709,-84.35544
LARCENY-FROM VEHICLE,110061621,01062011,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82598,-84.36335
BURGLARY-RESIDENCE,110062382,01062011,46 HUTCHINSON ST NE,609,Edgewood,O,33.75476,-84.34083
LARCENY-FROM VEHICLE,110060074,01062011,2001 MARTIN L KING JR DR NW,108,,I,33.75056,-84.45044
BURGLARY-RESIDENCE,110051720,01052011,1858 DEVON DR SW,409,Southwest,R,33.70695,-84.48349
BURGLARY-RESIDENCE,110052243,01052011,3390 FAIRBURN RD SW;,414,Ben Hill,P,33.6639,-84.52377
AUTO THEFT,110051008,01052011,2952 MIDDLETON RD NW,111,,I,33.75265,-84.48793
BURGLARY-RESIDENCE,110050338,01052011,978 IRA ST SW,302,Pittsburgh,V,33.72821,-84.39977
LARCENY-NON VEHICLE,110040701,01042011,3825 OLD GORDON RD NW,114,Old Gordon,H,33.7694,-84.51321
AUTO THEFT,110041223,01042011,706 PENN AVE NE,505,Midtown,E,33.7739,-84.37921
AGG ASSAULT,110042004,01042011,2903 3RD AVE SW,311,Hammond Park,X,33.6767,-84.4058
BURGLARY-RESIDENCE,110031128,01032011,3284 BENJAMIN E MAYS DR SW,406,West Manor,I,33.73609,-84.4957
BURGLARY-RESIDENCE,110031876,01032011,765 PLAINVILLE DR SW,407,Wildwood (NPU-H),H,33.74031,-84.51967
LARCENY-NON VEHICLE,110030461,01032011,3285 PEACHTREE RD NE ROOM 807,208,Peachtree Park,B,33.84441,-84.36862
AUTO THEFT,110020199,01022011,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863
BURGLARY-RESIDENCE,110021140,01022011,130 ARIZONA AVE NE,609,Edgewood,O,33.75775,-84.33144
ROBBERY-PEDESTRIAN,110010509,01012011,100 TECHWOOD DR NW @OMNI,507,Downtown,M,33.75733,-84.39635
BURGLARY-RESIDENCE,110011302,01012011,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265
BURGLARY-RESIDENCE,110011757,01012011,1059 MAYSON TURNER RD NW,105,Washington Park,K,33.76205,-84.42137
AUTO THEFT,103340803,11302010,515 FAIRBURN RD SW,407,Fairburn Mays,H,33.74,-84.51026
LARCENY-NON VEHICLE,103341366,11302010,1013 BOULDERCREST DR SE,612,East Atlanta,W,33.72658,-84.33362
LARCENY-FROM VEHICLE,103341891,11302010,1248 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84862,-84.42869
LARCENY-NON VEHICLE,103340770,11302010,1303 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73928,-84.43018
AUTO THEFT,103331711,11292010,465 MEMORIAL DR SE,605,Grant Park,W,33.74651,-84.37221
AUTO THEFT,103330510,11292010,3041 LANDRUM DR SW,409,Southwest,R,33.70649,-84.48782
ROBBERY-PEDESTRIAN,103330869,11292010,1071 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80147,-84.4223
BURGLARY-RESIDENCE,103331264,11292010,1037 ADA AVE NW,109,Almond Park,G,33.78271,-84.4639
BURGLARY-NONRES,103320653,11282010,4200 NORTHSIDE PKWY NW,201,Paces,A,33.86383,-84.44566
LARCENY-FROM VEHICLE,103321237,11282010,103 LUCKIE ST NW,508,Downtown,M,33.75762,-84.38953
RAPE,103312212,11282010,2460 PEACHTREE ROAD,206,Peachtree Heights West,B,33.82226,-84.38851
LARCENY-NON VEHICLE,103311019,11272010,WHATLEY ST SE / JONESBORO RD SE,307,Lakewood Heights,Y,33.70665,-84.37961
BURGLARY-RESIDENCE,103311674,11272010,2203 JERNIGAN DR SE,310,Lakewood,Z,33.69403,-84.37274
LARCENY-FROM VEHICLE,103300934,11262010,23 LARKIN PL SW,507,Castleberry Hill,M,33.74749,-84.40414
BURGLARY-RESIDENCE,103301700,11262010,478 LINDBERGH PL NE,211,Lindbergh/Morosgo,B,33.82015,-84.37106
LARCENY-FROM VEHICLE,103300313,11262010,494 WINTON TER NE,603,Old Fourth Ward,M,33.76855,-84.37107
LARCENY-NON VEHICLE,103290864,11252010,1215 PIEDMONT AVE NE,502,,E,33.78787,-84.37695
BURGLARY-RESIDENCE,103291639,11252010,1991 DELOWE DR SW,410,Campbellton Road,R,33.70103,-84.45746
LARCENY-NON VEHICLE,103281014,11242010,150 CARNEGIE WAY NW,508,Downtown,M,33.75832,-84.38905
LARCENY-NON VEHICLE,103281628,11242010,590 CASCADE,402,West End,T,33.73812,-84.43276
LARCENY-FROM VEHICLE,103282307,11242010,ATLANTIC DR NW / 18TH ST NW,501,Atlantic Station,E,33.79242,-84.3974
LARCENY-NON VEHICLE,103271876,11232010,2000 DELOWE DR SW,410,Campbellton Road,R,33.70043,-84.45682
LARCENY-FROM VEHICLE,103270408,11232010,101 ANSLEY VILLA DR NE,212,Piedmont Heights,F,33.80647,-84.37537
BURGLARY-NONRES,103270948,11232010,4525 BAKES FERRY RD,407,Boulder Park,H,33.75072,-84.53639
ROBBERY-PEDESTRIAN,103272354,11232010,412 WHITEHALL ST SW ,507,Castleberry Hill,M,33.74467,-84.401
BURGLARY-RESIDENCE,103261490,11222010,4466 NORTHSIDE DR NW,202,Mt. Paran/Northside,A,33.87609,-84.4122
LARCENY-FROM VEHICLE,103260123,11222010,240 N HIGHLAND AVE NE,602,Inman Park,N,33.76248,-84.35969
BURGLARY-RESIDENCE,103260919,11222010,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68077,-84.4937
ROBBERY-PEDESTRIAN,103250731,11212010,470 TATNALL ST SW,507,Castleberry Hill,M,33.75068,-84.40293
LARCENY-FROM VEHICLE,103251258,11212010,771 PALATINE AVE SE,607,Ormewood Park,W,33.73327,-84.3565
AGG ASSAULT,103242337,11202010,1101 CHURCH ST NW,106,Knight Park/Howell Station,K,33.78441,-84.42333
LARCENY-NON VEHICLE,103241923,11202010,143 BEREAN AVE SE,606,Cabbagetown,N,33.75065,-84.3669
BURGLARY-RESIDENCE,103240825,11202010,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042
LARCENY-FROM VEHICLE,103232576,11192010,MARIETTA ST NW / BANKHEAD AVE NW,504,Marietta Street Artery,E,33.77363,-84.40468
AGG ASSAULT,103232171,11192010,1366 HARTFORD AVE SW,301,Capitol View,X,33.71759,-84.41687
LARCENY-FROM VEHICLE,103230879,11192010,424 LINDBERGH DR NE,206,Garden Hills,B,33.8229,-84.37365
LARCENY-FROM VEHICLE,103222492,11192010,324 AUTUMN LN.,405,Florida Heights,I,33.74686,-84.45937
BURGLARY-RESIDENCE,103221031,11182010,700 ELOISE ST SE,605,Grant Park,W,33.73501,-84.36275
BURGLARY-RESIDENCE,103222172,11182010,388 LEGACY DR SW,104,Harris Chiles,T,33.74525,-84.41909
ROBBERY-PEDESTRIAN,103211815,11172010,1063 SEABOARD AVE NE,606,Reynoldstown,N,33.75679,-84.35209
BURGLARY-RESIDENCE,103210106,11172010,753 CHARLOTTE PLACE NW,107,Grove Park,J,33.77567,-84.45054
BURGLARY-RESIDENCE,103210997,11172010,600 GARY RD NW,109,Center Hill,J,33.77137,-84.46141
LARCENY-NON VEHICLE,103212598,11172010,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77343,-84.36351
LARCENY-NON VEHICLE,103201337,11162010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
ROBBERY-COMMERCIAL,103202256,11162010,1350 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76333,-84.43206
BURGLARY-NONRES,103200279,11162010,1011 MONROE DR NE,601,Virginia Highland,F,33.78243,-84.36835
LARCENY-NON VEHICLE,103191508,11152010,188 14TH ST NE;,502,Midtown,E,33.78663,-84.38139
ROBBERY-RESIDENCE,103192054,11152010,511 ETHEL ST NW,501,Home Park,E,33.78469,-84.40392
LARCENY-FROM VEHICLE,103190653,11152010,771 CHARLES ALLEN DR NE,506,Midtown,E,33.77583,-84.37252
AGG ASSAULT,101641865,11152010,806 MAGNOLIA WAY,102,Vine City,L,33.75805,-84.41408
BURGLARY-RESIDENCE,103180791,11142010,1725 CASCADE TER SW,404,Cascade Avenue/Road,S,33.72825,-84.44392
LARCENY-FROM VEHICLE,103181157,11142010,4506 PEACHTREE PARK DR NE,207,,E,33.81383,-84.38965
AUTO THEFT,103181647,11142010,3435 KINGSBORO RD NE,210,Buckhead Heights,B,33.84934,-84.35853
AUTO THEFT,103171806,11132010,835 OGLETHORPE AVE SW,401,West End,T,33.73592,-84.41564
LARCENY-NON VEHICLE,103170361,11132010,817 W PEACHTREE ST NE,505,Midtown,E,33.77696,-84.38697
BURGLARY-RESIDENCE,103171239,11132010,1101 JONES AVE NW,110,Grove Park,J,33.78505,-84.45211
LARCENY-FROM VEHICLE,103160008,11122010,765 NORTH AVE NE ,602,Poncey-Highland,N,33.77113,-84.36229
LARCENY-FROM VEHICLE,103160922,11122010,732 QUEEN ST SW,402,West End,T,33.73498,-84.42521
AUTO THEFT,103161661,11122010,216 NELSON STREET,512,Downtown,M,33.75104,-84.39479
LARCENY-FROM VEHICLE,103152190,11112010,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79789,-84.37101
AGG ASSAULT,103150680,11112010,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68067,-84.40639
BURGLARY-RESIDENCE,103151246,11112010,2274 SECOND STREEW NW,110,Scotts Crossing,G,33.80299,-84.46792
LARCENY-FROM VEHICLE,103141168,11102010,FAIR ST SW / ROACH ST SW,101,The Villages at Castleberry H,T,33.74933,-84.40978
BURGLARY-RESIDENCE,103141840,11102010,44 LULLWATER PL NE,608,Druid Hills,N,33.7755,-84.33874
BURGLARY-NONRES,103140421,11102010,764 CASCADE AVE.,402,West End,T,33.73446,-84.43665
BURGLARY-NONRES,103131385,11092010,600 BRICKWORKS CIR NE,602,Inman Park,N,33.75898,-84.36332
ROBBERY-PEDESTRIAN,103132064,11092010,HAMILTON E HOLMES DR NW / OLDKNOW DR NW,112,Collier Heights,I,33.77175,-84.4735
LARCENY-FROM VEHICLE,103130652,11092010,3334 PEACHTREE RD NE,208,North Buckhead,B,33.84624,-84.36844
LARCENY-FROM VEHICLE,103120478,11082010,865 COMMONWEALTH AVE SE,605,Grant Park,W,33.73009,-84.36244
LARCENY-FROM VEHICLE,103120933,11082010,519 POMONA CIR SW;,309,Perkerson,X,33.68732,-84.40589
LARCENY-FROM VEHICLE,103121459,11082010,304 SPELLMAN ST NW,108,Dixie Hills,J,33.76315,-84.45321
BURGLARY-NONRES,103122410,11082010,2800 CAMPBELLTON RD SW,410,Campbellton Road,R,33.69967,-84.47996
AUTO THEFT,103111130,11072010,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156
ROBBERY-PEDESTRIAN,103102553,11062010,1196 REGENT ST SW,306,Sylvan Hills,X,33.7006,-84.42532
LARCENY-FROM VEHICLE,103100796,11062010,3006 DELMAR LN NW,111,,I,33.75524,-84.48543
ROBBERY-PEDESTRIAN,103101528,11062010,2975 HEADLAND DR SW,411,Greenbriar,R,33.69168,-84.4872
LARCENY-FROM VEHICLE,103090177,11052010,2008 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70717,-84.4553
LARCENY-FROM VEHICLE,103090974,11052010,573 STOKESWOOD AVE S.E.,612,East Atlanta,W,33.73863,-84.34497
LARCENY-NON VEHICLE,103092107,11052010,2886 MEMORIAL DR SE,611,East Lake,O,33.74741,-84.29245
LARCENY-FROM VEHICLE,103090099,11052010,280 ELIZABETH ST NE,602,Inman Park,N,33.76212,-84.35805
AUTO THEFT,103080899,11042010,1630 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70979,-84.40787
LARCENY-NON VEHICLE,103081754,11042010,1630 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70979,-84.40787
LARCENY-FROM VEHICLE,103082533,11042010,1422 W PEACHTREE ST NW,502,Midtown,E,33.79345,-84.3882
LARCENY-NON VEHICLE,103070905,11032010,652 GREEN ST NW,207,Berkeley Park,D,33.79269,-84.40952
LARCENY-FROM VEHICLE,103071590,11032010,800 CHEROKEE AVE SE,605,Grant Park,W,33.73267,-84.37352
BURGLARY-RESIDENCE,103072303,11032010,83 WARREN ST SE,610,Kirkwood,O,33.7509,-84.3265
BURGLARY-NONRES,103060742,11022010,1708 PEACHTREE ST NW,207,Brookwood,E,33.80064,-84.39277
ROBBERY-PEDESTRIAN,103061354,11022010,BEELER DR/CONNELL AVE,309,Perkerson,X,33.68308,-84.40113
BURGLARY-RESIDENCE,103062121,11022010,779 FLAT SHOALS AVE SE,612,East Atlanta,W,33.73293,-84.33961
LARCENY-NON VEHICLE,103052182,11012010,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968
BURGLARY-RESIDENCE,103050597,11012010,410 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.7061,-84.35817
LARCENY-NON VEHICLE,103051058,11012010,659 PEACHTREE ST NE,505,Midtown,E,33.77258,-84.38449
AUTO THEFT,103051680,11012010,572 EDGEWOOD AVE NE;,604,Old Fourth Ward,M,33.75487,-84.36851
LARCENY-NON VEHICLE,113340999,11302011,22 5TH STREET,505,Midtown,E,33.77638,-84.38661
LARCENY-FROM VEHICLE,113341538,11302011,2552 IVYDALE DR SW,410,Campbellton Road,R,33.6992,-84.47231
ROBBERY-PEDESTRIAN,113342411,11302011,375 18TH ST NW,501,Atlantic Station,E,33.79163,-84.40099
AGG ASSAULT,113330891,11292011,2753 ENGLE RD NW,112,Collier Heights,I,33.77037,-84.47789
LARCENY-NON VEHICLE,113331464,11292011,942 HANK AARON DR SE,304,Peoplestown,V,33.72828,-84.38787
LARCENY-NON VEHICLE,113332173,11292011,371 BOULEVARD NE,603,Old Fourth Ward,M,33.76454,-84.37155
AUTO THEFT,113321099,11282011,5218 ARBOR GATES DR NE,210,Pine Hills,B,33.82618,-84.3585
LARCENY-NON VEHICLE,113321883,11282011,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
ROBBERY-PEDESTRIAN,113320619,11282011,691 CLIFTON RD SE,612,East Atlanta,W,33.73525,-84.33027
AGG ASSAULT,113311532,11272011,490 GLENN ST SW,303,Adair Park,V,33.7382,-84.40821
LARCENY-NON VEHICLE,113310187,11272011,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
LARCENY-NON VEHICLE,113280702,11272011,422 SEMINOLE AVE NE,602,Inman Park,N,33.76594,-84.34956
AUTO THEFT,113300283,11262011,2150 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69518,-84.51856
LARCENY-NON VEHICLE,113300894,11262011,1401 DONALD LEE HOLLOWELL PKWY NW,106,,J,33.77141,-84.43377
BURGLARY-RESIDENCE,113301201,11262011,2115 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.81274,-84.36659
LARCENY-FROM VEHICLE,113292202,11252011,3537 MARTIN L KING JR DR NW,111,Adamsville,H,33.75887,-84.50312
BURGLARY-RESIDENCE,113291074,11252011,2551 BAKER RD NW,109,Center Hill,J,33.76957,-84.47061
LARCENY-FROM VEHICLE,113291777,11252011,529 PEACHTREE ST NE,509,Downtown,M,33.76896,-84.38487
LARCENY-FROM VEHICLE,113281303,11242011,1430 NORTH AVE NE,608,Candler Park,N,33.77136,-84.34061
RAPE,113280668,11242011,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793
LARCENY-NON VEHICLE,113272242,11232011,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
LARCENY-NON VEHICLE,113271228,11232011,3046 MIDDLETON RD NW ,111,,I,33.75203,-84.48961
BURGLARY-NONRES,113272062,11232011,602 BROWNWOOD AVE SE,612,East Atlanta,W,33.73769,-84.34794
LARCENY-NON VEHICLE,113261004,11222011,3534 BOULDER PARK DR SW,407,Fairburn Mays,H,33.74968,-84.50339
LARCENY-NON VEHICLE,113261786,11222011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
AUTO THEFT,113250761,11212011,965 SELLS AVE SW,104,Harris Chiles,T,33.74546,-84.41974
AUTO THEFT,113251415,11212011,1128 RALPH D ABERNATHY BLVD SW,402,West End,T,33.73756,-84.4247
AGG ASSAULT,113252180,11212011,1885 JONESBORO RD SE,307,Lakewood Heights,Y,33.70311,-84.37663
LARCENY-FROM VEHICLE,113240475,11202011,674 SPRING ST NW,505,Midtown,E,33.77308,-84.38924
BURGLARY-RESIDENCE,113241568,11202011,112 BROWN AVE SE,305,South Atlanta,Y,33.71396,-84.38465
LARCENY-FROM VEHICLE,113230286,11192011,58 6TH ST NE,505,Midtown,E,33.7775,-84.3853
AUTO THEFT,113231237,11192011,3285 MLK JR DR NW,111,,I,33.7536,-84.49455
AGG ASSAULT,113232062,11192011,546 FORMWALT ST SW,303,Mechanicsville,V,33.73987,-84.39562
LARCENY-FROM VEHICLE,113220830,11182011,339 MARIETTA ST NW,508,Downtown,M,33.76243,-84.39664
AUTO THEFT,113221546,11182011,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186
LARCENY-FROM VEHICLE,113222524,11182011,655 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76094,-84.36599
AUTO THEFT,113211344,11172011,404 FULTON ST SW,303,Mechanicsville,V,33.742,-84.40128
LARCENY-NON VEHICLE,113212260,11172011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,113210617,11172011,1525 GLENWOOD AVE SE,612,East Atlanta,W,33.73978,-84.33768
LARCENY-NON VEHICLE,113201874,11162011,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042
LARCENY-NON VEHICLE,113202449,11162011,608 MCDANIEL ST SW,303,Mechanicsville,V,33.73849,-84.40166
LARCENY-FROM VEHICLE,113200847,11162011,1048 TUMLIN ST NW,501,Home Park,E,33.78335,-84.40073
BURGLARY-RESIDENCE,113201426,11162011,2351 MAXWELL DR SW,411,Greenbriar,R,33.69302,-84.48336
AUTO THEFT,113190699,11152011,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76479,-84.4579
AUTO THEFT,113191302,11152011,365 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.67953,-84.37899
LARCENY-FROM VEHICLE,113192190,11152011,1040 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73739,-84.42171
AGG ASSAULT,113181345,11142011,1640 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.7095,-84.37963
BURGLARY-NONRES,113182113,11142011,434 PEEPLES ST SW,104,Harris Chiles,T,33.74299,-84.42039
BURGLARY-NONRES,113180701,11142011,164 CHESTER AVE SE,606,Reynoldstown,N,33.74948,-84.35901
AUTO THEFT,113171576,11132011,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507
LARCENY-FROM VEHICLE,113170424,11132011,1180 CRESCENT AVE NE,503,Midtown,E,33.78648,-84.38442
AGG ASSAULT,113171188,11132011,25 BOWEN AVE SE,305,South Atlanta,Y,33.70995,-84.38286
AUTO THEFT,113160773,11122011,1368 HARBIN RD SW,409,Cascade Heights,I,33.71812,-84.48368
LARCENY-NON VEHICLE,113161575,11122011,3400 AROUND LENOX DR NE,210,Lenox,B,33.84578,-84.36489
LARCENY-FROM VEHICLE,113162207,11122011,142 PETERS ST SW,507,Castleberry Hill,M,33.75035,-84.39748
BURGLARY-NONRES,113150901,11112011,1094 SMITH ST SW,302,Pittsburgh,V,33.72501,-84.40055
LARCENY-FROM VEHICLE,113151405,11112011,761 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82564,-84.36308
AUTO THEFT,113140164,11102011,2611 SPRINGDALE RD SW,309,Perkerson,X,33.68394,-84.41521
LARCENY-NON VEHICLE,113141019,11102011,435 PEACHTREE STREET,509,Downtown,M,33.76646,-84.38466
BURGLARY-RESIDENCE,113141522,11102011,4002 NOBLE CREEK DR NW,204,Cross Creek,C,33.81638,-84.42816
BURGLARY-RESIDENCE,113142367,11102011,3804 MARTIN L KING JR DR SW,114,Old Gordon,H,33.76797,-84.51322
LARCENY-FROM VEHICLE,113130757,11092011,1721 MADRONA ST NW,107,Grove Park,J,33.77079,-84.44337
LARCENY-FROM VEHICLE,113131384,11092011,2134 PEACHTREE RD NW,207,,C,33.81284,-84.39258
LARCENY-FROM VEHICLE,113132057,11092011,1860 PEACHTREE RD NW,207,Ardmore,E,33.80586,-84.39439
BURGLARY-RESIDENCE,113120883,11082011,1951 SHEPHERD CIR SW,410,Pomona Park,R,33.70191,-84.45065
LARCENY-NON VEHICLE,113121587,11082011,675 W PEACHTREE ST NE,505,Midtown,E,33.773,-84.38723
BURGLARY-RESIDENCE,113122480,11082011,1865 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.80943,-84.36148
BURGLARY-NONRES,113110548,11072011,1890 MYRTLE DR SW,410,Campbellton Road,R,33.70405,-84.45488
LARCENY-FROM VEHICLE,113111161,11072011,701  BRADY AVE NW,501,Marietta Street Artery,E,33.77981,-84.41183
ROBBERY-RESIDENCE,113111871,11072011,1363 LYNFORD DR SW,403,Oakland City,S,33.72356,-84.43257
ROBBERY-PEDESTRIAN,113101585,11062011,300 MARTIN L KING JR DR SE,605,Oakland,W,33.74749,-84.37762
AGG ASSAULT,113100865,11062011,1449 RICHLAND RD SW,402,Oakland City,S,33.73107,-84.43519
AGG ASSAULT,113090380,11052011,3815 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76918,-84.51471
LARCENY-NON VEHICLE,113091171,11052011,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
BURGLARY-NONRES,113091980,11052011,1320 PRYOR RD SW @APS SLATER ES,305,South Atlanta,Y,33.71838,-84.3919
LARCENY-FROM VEHICLE,113081862,11042011,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309
BURGLARY-RESIDENCE,113080863,11042011,165 ANDERSON AVE NW,108,Dixie Hills,J,33.75878,-84.45016
LARCENY-NON VEHICLE,113081406,11042011,151 MEMORIAL DR SW,512,Downtown,M,33.74702,-84.39204
ROBBERY-PEDESTRIAN,113062337,11032011,1550 MARONA ST NE,609,Edgewood,O,33.75651,-84.33645
BURGLARY-RESIDENCE,113071142,11032011,787 BERNE ST SE,605,Grant Park,W,33.73631,-84.36172
BURGLARY-NONRES,113060430,11022011,439 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76101,-84.37345
LARCENY-FROM VEHICLE,113061154,11022011,1028 HIGH POINT CV SW,305,Pittsburgh,V,33.72164,-84.39375
LARCENY-FROM VEHICLE,113061812,11022011,2600 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75317,-84.47247
LARCENY-NON VEHICLE,113051355,11012011,1370 SHARON ST NW,105,Hunter Hills,K,33.75444,-84.43223
BURGLARY-RESIDENCE,113052161,11012011,1254 AVON AVE SW,403,Oakland City,S,33.72191,-84.42903
AUTO THEFT,113050532,11012011,421 BOULEVARD NE,603,Old Fourth Ward,M,33.76582,-84.37182
LARCENY-NON VEHICLE,123350926,11302012,1705 MERTON RD NE,213,Morningside/Lenox Park,F,33.80107,-84.35422
LARCENY-NON VEHICLE,123351859,11302012,1890 MYRTLE DR SW,410,Campbellton Road,R,33.70405,-84.45488
BURGLARY-RESIDENCE,123352956,11302012,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507
LARCENY-NON VEHICLE,123340964,11292012,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-NON VEHICLE,123342143,11292012,391 17TH ST NW,501,Atlantic Station,E,33.79109,-84.40088
ROBBERY-PEDESTRIAN,123330422,11282012,465 FLATSHOALS AVE,606,Ormewood Park,W,33.74309,-84.34957
AUTO THEFT,123331535,11282012,1095 ALTA AVE NE,602,Inman Park,N,33.76078,-84.35192
LARCENY-FROM VEHICLE,123332701,11282012,850 OAK ST SW,401,West End,T,33.74053,-84.41671
BURGLARY-RESIDENCE,123321019,11272012,654 WILLARD AVE SW,404,Westview,T,33.73743,-84.43847
ROBBERY-PEDESTRIAN,123322136,11272012,102 OLLIE ST NW,105,Washington Park,K,33.75735,-84.4214
LARCENY-FROM VEHICLE,123312725,11262012,1905 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.8097,-84.36553
AUTO THEFT,123311147,11262012,900 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70848,-84.35942
LARCENY-FROM VEHICLE,123312088,11262012,1075 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295
AUTO THEFT,123300621,11252012,2860 CAMPBELLTON RD SW,410,Campbellton Road,R,33.69842,-84.4821
LARCENY-FROM VEHICLE,123301397,11252012,2975 HEADLAND DR SW,411,Greenbriar,R,33.68961,-84.48907
LARCENY-FROM VEHICLE,123302084,11252012,909 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77347,-84.35767
AGG ASSAULT,123291015,11242012,401 POMONA CIR SW,309,Perkerson,X,33.68811,-84.40284
BURGLARY-RESIDENCE,123292111,11242012,2115 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.81274,-84.36659
LARCENY-FROM VEHICLE,123280463,11232012,107 PEACHTREE ST SW,512,Downtown,M,33.75174,-84.39253
BURGLARY-RESIDENCE,123281620,11232012,1396 KENNESAW DR NW,107,Grove Park,J,33.76649,-84.43347
LARCENY-FROM VEHICLE,123270062,11222012,1105 NORTHSIDE DR NW,501,Home Park,E,33.78494,-84.40705
LARCENY-FROM VEHICLE,123271231,11222012,887 W MARIETTA ST NW,103,English Avenue,L,33.78182,-84.41638
AUTO THEFT,123260825,11212012,290 GEORGIA AVE SE,605,Grant Park,W,33.73694,-84.37825
ROBBERY-PEDESTRIAN,123261894,11212012,875 CONLEY RD SE,313,South River Gardens,Z,33.64897,-84.36128
LARCENY-FROM VEHICLE,123251834,11202012,1840 MARIETTA BLVD NW,203,Hills Park,D,33.80552,-84.43801
AUTO THEFT,123250102,11202012,100 CENTENNIAL OLYMPIC P DR NW @PHILLIPS ARENA,507,Downtown,M,33.75733,-84.39635
AUTO THEFT,123250989,11202012,943 BECKWITH ST SW,104,Ashview Heights,T,33.75266,-84.41839
AUTO THEFT,123242417,11192012,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74522,-84.40561
