crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
AGG ASSAULT,170422730,02112017,792 MAGNOLIA WAY NW,102,Vine City,L,33.75805,-84.41389
ROBBERY-PEDESTRIAN,170411920,02102017,1074 ARLINGTON AVE SW,403,Oakland City,S,33.72289,-84.42337
LARCENY-NON VEHICLE,170418064,02102017,6000 NORTH TERMINAL PKWY,703,,,33.64069,-84.44388
BURGLARY-RESIDENCE,170401828,02092017,1650 CLIFTON TER NE,608,Druid Hills,N,33.77191,-84.33343
LARCENY-FROM VEHICLE,170403167,02092017,370 N HIGHLAND AVE NE @FREEDOM PARK,602,Inman Park,N,33.7645,-84.35553
BURGLARY-NONRES,170390537,02082017,2545 BENJAMIN E MAYS DR SW,406,Audobon Forest,I,33.72641,-84.47104
BURGLARY-NONRES,170381411,02072017,386 MCDONOUGH BLVD SE,305,Chosewood Park,Y,33.71521,-84.3752
BURGLARY-RESIDENCE,170382623,02072017,2323 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.81828,-84.36696
LARCENY-FROM VEHICLE,170370720,02062017,140 PARK AVE SE,305,South Atlanta,Y,33.71171,-84.38761
LARCENY-FROM VEHICLE,170372019,02062017,CLEBURNE TER NE / BLUE RIDGE AVE NE,602,Poncey-Highland,N,33.77244,-84.35349
LARCENY-FROM VEHICLE,170360580,02052017,190 BRADBERRY ST SW,507,Castleberry Hill,M,33.74919,-84.40024
LARCENY-FROM VEHICLE,170361984,02052017,571 FORMWALT ST SW,303,Mechanicsville,V,33.73917,-84.39612
AUTO THEFT,170351005,02042017,931 PINEHURST TER SW,402,Oakland City,S,33.72983,-84.43159
BURGLARY-RESIDENCE,170352440,02042017,1623 MILLS ACRES DRIVE SW,409,Cascade Heights,I,33.71215,-84.47013
AGG ASSAULT,170342277,02032017,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644
LARCENY-FROM VEHICLE,170340783,02032017,1153 PENN CT SE,308,Thomasville Heights,Z,33.7021,-84.36083
AUTO THEFT,170331886,02022017,1091 EUCLID AVE NE,602,Inman Park,N,33.7636,-84.35097
LARCENY-FROM VEHICLE,170338052,02022017,6023 S TERMINAL BYWY,704,,,33.6397,-84.44398
AUTO THEFT,170321902,02012017,1892 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.7026,-84.40777
LARCENY-FROM VEHICLE,90590238,02282009,PETERS ST SW / HAYNES ST SW,507,Castleberry Hill,M,33.74913,-84.39977
BURGLARY-RESIDENCE,90591032,02282009,997 IRA ST SW,302,Pittsburgh,V,33.72769,-84.40019
BURGLARY-RESIDENCE,90592017,02282009,768 MAGNOLIA ST NW,102,Vine City,L,33.75796,-84.41253
LARCENY-NON VEHICLE,90580508,02272009,140 W WIEUCA RD NE,209,East Chastain Park,B,33.87788,-84.38165
LARCENY-FROM VEHICLE,90581100,02272009,396 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.76548,-84.41286
AGG ASSAULT,90281004,02272009,3 JOSEPH E LOWERY BLVD NW,102,Atlanta University Center,T,33.75472,-84.41755
LARCENY-FROM VEHICLE,90570705,02262009,1599 MEMORIAL DR SE,610,Kirkwood,O,33.74614,-84.33607
LARCENY-FROM VEHICLE,90570881,02262009,225 BAKER ST,508,Downtown,M,33.76168,-84.39557
LARCENY-FROM VEHICLE,90571532,02262009,1175 PEACHTREE ST NE,502,Midtown,E,33.78751,-84.38263
BURGLARY-RESIDENCE,90560663,02252009,470 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70532,-84.35959
LARCENY-NON VEHICLE,90561194,02252009,895 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751
BURGLARY-RESIDENCE,90561810,02252009,2616 IVYDALE DR SW,410,Campbellton Road,R,33.69942,-84.47395
BURGLARY-RESIDENCE,90551743,02242009,913 SMITH ST SW,302,Pittsburgh,V,33.72995,-84.40096
AUTO THEFT,90550479,02242009,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079
BURGLARY-RESIDENCE,90551123,02242009,401 17TH ST NW,501,Atlantic Station,E,33.7899,-84.40265
LARCENY-NON VEHICLE,90541300,02232009,420 COURTLAND ST NE,509,Downtown,M,33.76612,-84.38443
LARCENY-FROM VEHICLE,90540321,02232009,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425
BURGLARY-RESIDENCE,90530012,02222009,1935 HONEYSUCKLE LN SW,408,Venetian Hills,S,33.7089,-84.45355
BURGLARY-NONRES,90530598,02222009,1046 NORTHSIDE DR,501,Home Park,E,33.78347,-84.40757
LARCENY-FROM VEHICLE,90531242,02222009,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.8227,-84.37056
BURGLARY-NONRES,90520370,02212009,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132
LARCENY-FROM VEHICLE,90520937,02212009,2295 BEN HILL RD SW,411,Greenbriar,R,33.69212,-84.48535
BURGLARY-RESIDENCE,90521866,02212009,1007 CURRAN ST NW,501,Home Park,E,33.78225,-84.40588
LARCENY-NON VEHICLE,90511532,02202009,3440 PEACHTREE ROAD,208,North Buckhead,B,33.85302,-84.36278
AUTO THEFT,90510454,02202009,420 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70609,-84.35842
LARCENY-NON VEHICLE,90500938,02192009,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
BURGLARY-NONRES,90501604,02192009,2049 PERKERSON RD SW,306,Sylvan Hills,X,33.69858,-84.41722
LARCENY-FROM VEHICLE,90500435,02192009,763 COMMONWEALTH AVE SE,605,Grant Park,W,33.72865,-84.36374
LARCENY-NON VEHICLE,90491287,02182009,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
BURGLARY-RESIDENCE,90480818,02182009,250 PHARR RD NE,206,Buckhead Village,B,33.83715,-84.37923
LARCENY-NON VEHICLE,90490602,02182009,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206
LARCENY-FROM VEHICLE,90480756,02172009,80 JESSE HILL JR DR SE,510,Downtown,M,33.75168,-84.38198
LARCENY-FROM VEHICLE,90481206,02172009,165 COURTLAND ST NE,510,Downtown,M,33.75895,-84.3834
LARCENY-FROM VEHICLE,90481827,02172009,2201 FAULKNER RD,212,Lindridge/Martin Manor,F,33.81296,-84.35899
BURGLARY-RESIDENCE,90471295,02162009,1660 PEACHTREE ST NW,502,Midtown,E,33.79874,-84.39164
LARCENY-NON VEHICLE,90470302,02162009,2099 PEACHTREE RD NE,207,,E,33.81196,-84.39139
LARCENY-FROM VEHICLE,90460190,02152009,125 WARREN ST NE,610,Kirkwood,O,33.75578,-84.32547
LARCENY-FROM VEHICLE,90460883,02152009,905 JUNIPER STREET,505,Midtown,E,33.77923,-84.38221
LARCENY-FROM VEHICLE,90461486,02152009,110 MORELAND AVE NE,606,Reynoldstown,N,33.75653,-84.34928
LARCENY-NON VEHICLE,90451155,02142009,3405 LENOX RD NE,210,Lenox,B,33.848,-84.35947
ROBBERY-PEDESTRIAN,90450381,02142009,429 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77268,-84.373
LARCENY-FROM VEHICLE,90431481,02132009,250 10TH ST NE,502,Midtown,E,33.78187,-84.37905
LARCENY-FROM VEHICLE,90441090,02132009,3330 PIEDMONT RD,207,Berkeley Park,D,33.79891,-84.40918
BURGLARY-RESIDENCE,90441991,02132009,32 ROCKMART DR NW,105,Hunter Hills,K,33.75579,-84.42988
LARCENY-FROM VEHICLE,90432209,02122009,855 W PEACHTREE ST NE;,505,Midtown,E,33.77773,-84.38718
BURGLARY-NONRES,90430756,02122009,1576 JOSEPH E BOONE BLVD,105,West Lake,J,33.76331,-84.43914
ROBBERY-PEDESTRIAN,90420095,02112009,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70994,-84.35885
LARCENY-FROM VEHICLE,90420848,02112009,962 GLEN ARDEN WAY NE,601,Virginia Highland,F,33.78515,-84.35585
LARCENY-NON VEHICLE,90421464,02112009,240 PEACHTREE ST NW,508,Downtown,M,33.76056,-84.38835
BURGLARY-RESIDENCE,90401985,02102009,215 NORTH AVE,603,Old Fourth Ward,M,33.7706,-84.38034
AUTO THEFT,90410827,02102009,1371 KIMBERLY RD SW,412,Ashley Courts,P,33.71871,-84.52137
LARCENY-FROM VEHICLE,90411403,02102009,FORSYTH ST SW / NELSON ST SW,512,Downtown,M,33.75104,-84.39479
AUTO THEFT,90400593,02092009,751 NORTH AVE NW,103,English Avenue,L,33.77025,-84.41197
LARCENY-NON VEHICLE,90401164,02092009,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532
ROBBERY-PEDESTRIAN,90401748,02092009,1072 SEABOARD AVE NE ,606,Reynoldstown,N,33.75784,-84.35173
LARCENY-FROM VEHICLE,90400396,02092009,711 ORMEWOOD AVE SE,605,Grant Park,W,33.73348,-84.36411
BURGLARY-NONRES,90390348,02082009,1015 W MARIETTA ST NW,106,Knight Park/Howell Station,K,33.78518,-84.42022
AUTO THEFT,90391009,02082009,215 NORTH AVE NE,603,Old Fourth Ward,M,33.77117,-84.38025
AGG ASSAULT,90380271,02072009,3131 CAMPBELLTON RD SW,409,Southwest,R,33.69258,-84.49266
LARCENY-NON VEHICLE,90380827,02072009,1100 PIEDMONT AVE NE,503,Midtown,E,33.78476,-84.37877
LARCENY-FROM VEHICLE,90381806,02072009,50 OLD IVY RD NE,209,North Buckhead,B,33.85469,-84.38105
LARCENY-NON VEHICLE,90370539,02062009,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-FROM VEHICLE,90371053,02062009,1422 CHATTAHOOCHEE AVE NW,203,Hills Park,D,33.80672,-84.43462
AUTO THEFT,90371963,02062009,2328 ALVIN DR NW,110,Almond Park,G,33.78795,-84.46425
LARCENY-FROM VEHICLE,90360346,02052009,300 SPRING ST NW,508,Downtown,M,33.76273,-84.38912
AUTO THEFT,90361028,02052009,1903 DREW DR NW,110,West Highlands,G,33.79214,-84.44947
LARCENY-NON VEHICLE,90361739,02052009,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
LARCENY-NON VEHICLE,90351577,02042009,190 MARIETTA ST,507,Downtown,M,33.75757,-84.39487
LARCENY-FROM VEHICLE,90350338,02042009,3500 PEACHTREE RD. NE,208,North Buckhead,B,33.85302,-84.36278
LARCENY-NON VEHICLE,90351057,02042009,958 NAWENCH DR NW,201,Brandon,C,33.83198,-84.41856
BURGLARY-RESIDENCE,90341696,02032009,647 MCGRUDER ST NE,604,Old Fourth Ward,M,33.75837,-84.36605
LARCENY-FROM VEHICLE,90340405,02032009,955  JUNIPER  ST NE,502,Midtown,E,33.79766,-84.38978
BURGLARY-RESIDENCE,90341167,02032009,1061 LAWTON AVE SW,402,Oakland City,S,33.72663,-84.42242
LARCENY-NON VEHICLE,90330467,02022009,1090 WINDSOR ST SW,302,Pittsburgh,V,33.72505,-84.3983
BURGLARY-RESIDENCE,90331079,02022009,593 GRESHAM AVE SE,612,East Atlanta,W,33.73808,-84.34608
LARCENY-FROM VEHICLE,90331569,02022009,1744 MADRONA ST NW,107,Grove Park,J,33.77036,-84.44412
BURGLARY-RESIDENCE,90321394,02012009,1583 MAY AVE SE,612,East Atlanta,W,33.73875,-84.33585
AGG ASSAULT,90320534,02012009,504 LARCHMONT CIR,112,Collier Heights,I,33.76882,-84.48623
AGG ASSAULT,90320867,02012009,1589 MIMS ST SW,104,Mozley Park,K,33.74984,-84.43954
LARCENY-FROM VEHICLE,100900944,03312010,1081 GILBERT ST SE,607,Woodland Hills,W,33.7242,-84.35095
BURGLARY-NONRES,100901906,03312010,903 PEACHTREE ST NE,505,Midtown,E,33.77925,-84.38412
LARCENY-NON VEHICLE,100890265,03302010,2000 FLAT SHOALS RD SE,612,East Atlanta,W,33.726,-84.32204
LARCENY-FROM VEHICLE,100891293,03302010,3500 PEACHTREE RD NE @SAKS FIFTH AVENUE,208,North Buckhead,B,33.85252,-84.36116
BURGLARY-RESIDENCE,100892142,03302010,918 SMITH ST SW,302,Pittsburgh,V,33.72986,-84.40063
LARCENY-FROM VEHICLE,100880473,03292010,I-75-85 NB EXPY SW / UNIVERSITY AVE SW,302,Pittsburgh,V,33.72212,-84.3946
BURGLARY-RESIDENCE,100881265,03292010,247 POLAR ROCK RD SW;,310,Polar Rock,Z,33.69599,-84.39726
ROBBERY-PEDESTRIAN,100882002,03292010,244 14TH ST NE,502,Midtown,E,33.78657,-84.37991
LARCENY-FROM VEHICLE,100861688,03282010,138O ATLANTIC DR.,501,Atlantic Station,E,33.79371,-84.39677
LARCENY-FROM VEHICLE,100870715,03282010,771 CATHERINE ST SW,301,Adair Park,V,33.72609,-84.41284
AUTO THEFT,100860699,03272010,1965 RAMBLING DRIVE,306,Sylvan Hills,X,33.70111,-84.40548
LARCENY-NON VEHICLE,100861374,03272010,2770 LENOX RD NE,210,Pine Hills,B,33.83095,-84.3562
LARCENY-FROM VEHICLE,100852160,03262010,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
LARCENY-NON VEHICLE,100850552,03262010,377 LAWTON ST SW,104,West End,T,33.74473,-84.42363
LARCENY-NON VEHICLE,100851316,03262010,1217 CAROLINE ST NE,609,Edgewood,O,33.75786,-84.34875
LARCENY-FROM VEHICLE,100840119,03252010,99 FAIRLIE ST NW,508,Downtown,M,33.75721,-84.38961
LARCENY-NON VEHICLE,100841207,03252010,1001 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.7734,-84.35467
ROBBERY-RESIDENCE,100841975,03252010,1725 BEECHER ST SW,404,Westview,T,33.73385,-84.44416
LARCENY-NON VEHICLE,100832398,03242010,1801 HOWELL MILL ROAD,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,100830568,03242010,79 MORTIMER ST SE,609,Edgewood,O,33.75132,-84.34838
LARCENY-FROM VEHICLE,100831150,03242010,3340 PEACHTREE RD NE,208,North Buckhead,B,33.84743,-84.37089
LARCENY-FROM VEHICLE,100821646,03232010,IRWIN ST NE / JACKSON ST NE,604,Sweet Auburn,M,33.75769,-84.37433
LARCENY-FROM VEHICLE,100822471,03232010,245 OAK DR SE,312,Glenrose Heights,Z,33.66736,-84.38495
ROBBERY-PEDESTRIAN,100821460,03232010,595 PIEDMONT AVE NE;,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-FROM VEHICLE,100810960,03222010,360 - 4TH ST NE,506,Midtown,E,33.77445,-84.37583
LARCENY-NON VEHICLE,100811550,03222010,2000 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.81114,-84.35753
AUTO THEFT,100810358,03222010,1037 SIMS AVENUE NW,110,Grove Park,J,33.78253,-84.45196
AUTO THEFT,100800705,03212010,35 NORTHSIDE DR SW,101,Atlanta University Center,T,33.75348,-84.40323
BURGLARY-RESIDENCE,100801147,03212010,2745 OLD HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67992,-84.39348
LARCENY-NON VEHICLE,100791738,03202010,1616 STOKES AVE SW,404,Westview,T,33.7407,-84.44071
AUTO THEFT,100790634,03202010,3440 EISENHOWER CIR SE,313,South River Gardens,Z,33.65954,-84.3573
LARCENY-NON VEHICLE,100782226,03192010,1801 HOWELL MILL RD,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,100781703,03192010,447 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77285,-84.37229
LARCENY-NON VEHICLE,100782519,03192010,55 IVAN ALLEN JR BLVD NW,504,Downtown,M,33.76502,-84.38985
LARCENY-FROM VEHICLE,100771762,03182010,1000 NORTHSIDE DR NW,501,Home Park,E,33.78194,-84.40758
BURGLARY-RESIDENCE,100772457,03182010,2124 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81307,-84.35424
LARCENY-FROM VEHICLE,100760262,03172010,28  7TH ST,505,Midtown,E,33.77893,-84.3864
BURGLARY-RESIDENCE,100761414,03172010,888 OGLETHORPE AVE SW,401,West End,T,33.73561,-84.41706
AUTO THEFT,100762207,03172010,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244
BURGLARY-RESIDENCE,100751487,03162010,2458 MAIN ST NW,109,Carey Park,G,33.7826,-84.46841
AUTO THEFT,100750464,03162010,151 RHODESIA AVE SE,307,Lakewood Heights,Y,33.70702,-84.38321
AUTO THEFT,100742015,03152010,535 LEE ST SW,401,West End,T,33.74042,-84.41435
BURGLARY-NONRES,100740438,03152010,2257 BOLLINGBROOK DR SW @BEECHER HILLS ELEM,406,Beecher Hills,I,33.73569,-84.4633
LARCENY-NON VEHICLE,100741160,03152010,960 SELLS AVE,104,Harris Chiles,T,33.74528,-84.41973
LARCENY-NON VEHICLE,100730668,03142010,672 SMITH ST SW,303,Mechanicsville,V,33.73649,-84.40074
LARCENY-FROM VEHICLE,100731233,03142010,458 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75452,-84.37268
AGG ASSAULT,100721844,03132010,990 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70825,-84.35915
LARCENY-NON VEHICLE,100720751,03132010,2176 DONALD LEE HOLLOWELL PKWY NW,109,Grove Park,J,33.77548,-84.4574
BURGLARY-RESIDENCE,100711362,03122010,2001 SYLVAN RD SW,306,Sylvan Hills,X,33.69981,-84.4184
BURGLARY-RESIDENCE,100712235,03122010,1746 LESLIE AVE SW,408,,R,33.70718,-84.4452
LARCENY-FROM VEHICLE,100710697,03122010,1000 PIEDMONT AVE NE,503,Midtown,E,33.78216,-84.38068
LARCENY-FROM VEHICLE,100700291,03112010,1285 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76368,-84.42962
LARCENY-FROM VEHICLE,100701214,03112010,180 JACKSON ST NE,604,Sweet Auburn,M,33.7593,-84.37503
AUTO THEFT,100702080,03112010,1655 W LAKE CT NW,105,West Lake,J,33.75944,-84.44222
LARCENY-FROM VEHICLE,100690859,03102010,402 ASHBURTON AVE SE,611,East Lake,O,33.74156,-84.29312
LARCENY-FROM VEHICLE,100691512,03102010,MARTIN L KING JR DR SW / CENTRAL AVE SW,511,Downtown,M,33.75079,-84.38987
BURGLARY-RESIDENCE,100682319,03092010,1475 MEMORIAL DR SE,610,Kirkwood,O,33.74725,-84.33922
BURGLARY-NONRES,100680839,03092010,3230 CUSHMAN CIR SW,406,,I,33.74904,-84.49356
BURGLARY-RESIDENCE,100700671,03082010,582 COOPER ST,303,Mechanicsville,V,33.73896,-84.3969
LARCENY-FROM VEHICLE,100670964,03082010,2110 PEACHTREE RD NE,207,,C,33.81203,-84.39274
ROBBERY-PEDESTRIAN,100671869,03082010,30 ALABAMA STREET,511,Downtown,M,33.75365,-84.39118
AGG ASSAULT,100661132,03072010,3641 INGLEDALE DR SW,412,Heritage Valley,P,33.70539,-84.50557
AGG ASSAULT,100661602,03072010,2505 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69736,-84.4009
AGG ASSAULT,100650864,03062010,200 ALABAMA ST SW,511,Downtown,M,33.7521,-84.38955
BURGLARY-RESIDENCE,100651706,03062010,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644
BURGLARY-RESIDENCE,100640617,03052010,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276
AUTO THEFT,100641241,03052010,1720 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75128,-84.44324
AGG ASSAULT,100642360,03052010,438 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.7666,-84.41276
LARCENY-NON VEHICLE,100631244,03042010,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
LARCENY-NON VEHICLE,100632152,03042010,800 W MARIETTA ST NW,103,English Avenue,L,33.78022,-84.41514
LARCENY-NON VEHICLE,100620763,03032010,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752
ROBBERY-PEDESTRIAN,100621657,03032010,2765 BENJAMIN E MAYS DR SW,406,,I,33.72894,-84.47857
ROBBERY-PEDESTRIAN,100622255,03032010,232 FORSYTH ST SW @GREYHOUND STATION,512,Downtown,M,33.74852,-84.39636
LARCENY-NON VEHICLE,100611608,03022010,PIEDMONT AVE NE / 10TH ST NE,503,Midtown,E,33.78178,-84.38047
LARCENY-NON VEHICLE,100610587,03022010,3715 NORTHSIDE PKWY STE 305,202,Mt. Paran/Northside,A,33.85557,-84.43152
LARCENY-NON VEHICLE,100600800,03012010,375 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.76483,-84.41248
AGG ASSAULT,100601518,03012010,1842 CALLOWAY DR NW,108,Dixie Hills,J,33.75767,-84.4473
HOMICIDE,100602065010,03012010,25 NORTH AVE NE,509,Downtown,M,33.77127,-84.38742
AUTO THEFT,110900627,03312011,990 DEKALB AVE NE,602,Inman Park,N,33.75589,-84.35525
LARCENY-NON VEHICLE,110901278,03312011,614 LINDSAY ST NW,103,English Avenue,L,33.77157,-84.41656
LARCENY-NON VEHICLE,110902025,03312011,1941 BREWER BLVD SW,306,Sylvan Hills,X,33.70149,-84.41228
AUTO THEFT,110898009,03302011,1500 AVIATION BLVD,702,,,33.64069,-84.41951
LARCENY-NON VEHICLE,110890880,03302011,1800 MEMORIAL DRIVE S.E.,610,Kirkwood,O,33.74752,-84.3291
BURGLARY-RESIDENCE,110891346,03302011,204 STANHOPE CIR NW,105,Hunter Hills,K,33.75912,-84.42564
LARCENY-NON VEHICLE,110892108,03302011,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
BURGLARY-RESIDENCE,110881298,03292011,50 MILDRED PL NW,109,Almond Park,G,33.78089,-84.45664
AUTO THEFT,110880366,03292011,2748 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815
BURGLARY-RESIDENCE,110882162,03292011,1995 RAMBLING DR SW,306,Sylvan Hills,X,33.70057,-84.40756
LARCENY-FROM VEHICLE,110842747,03282011,415 MEMORIAL DR SE,605,Grant Park,W,33.74652,-84.37423
BURGLARY-RESIDENCE,110870985,03282011,690 IRA ST SW,303,Mechanicsville,V,33.73614,-84.39976
LARCENY-NON VEHICLE,110871622,03282011,299 MORELAND AVE NE,608,Candler Park,N,33.76247,-84.34883
AGG ASSAULT,110860341,03272011,1870 CAMPBELLTON RD SW,408,,R,33.70939,-84.44964
LARCENY-FROM VEHICLE,110861057,03272011,2199 COLLEGE AVE. NE,610,Kirkwood,O,33.76439,-84.31503
BURGLARY-RESIDENCE,110861710,03272011,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425
LARCENY-NON VEHICLE,110850965,03262011,157 ANDERSON AVE NW,108,Dixie Hills,J,33.75848,-84.45002
LARCENY-NON VEHICLE,110851641,03262011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,110840557,03252011,2848 RIDGEVIEW DR SW,411,Greenbriar,R,33.66761,-84.49213
LARCENY-FROM VEHICLE,110841402,03252011,267 MARIETTA ST NW,508,Downtown,M,33.76071,-84.39469
LARCENY-FROM VEHICLE,110830252,03242011,207 ORMOND ST SE,304,Peoplestown,V,33.73139,-84.38111
AUTO THEFT,110831460,03242011,747 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76697,-84.3621
LARCENY-FROM VEHICLE,110832382,03242011,2345 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81906,-84.3513
LARCENY-NON VEHICLE,110821922,03232011,860 BRIARCLIFF RD NE,601,Virginia Highland,F,33.77811,-84.34648
LARCENY-FROM VEHICLE,110820323,03232011,1715 NORTHSIDE DR NW,207,Loring Heights,E,33.80181,-84.4071
AUTO THEFT,110810547,03222011,2980 JONESBORO RD SE;,313,South River Gardens,Z,33.67339,-84.37144
LARCENY-NON VEHICLE,110811691,03222011,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
BURGLARY-RESIDENCE,110800182,03212011,2905 SPRINGDALE RD SW,311,Hammond Park,X,33.67597,-84.41601
AUTO THEFT,110801172,03212011,1100 SYLVAN RD SW;,301,Oakland City,S,33.7248,-84.41785
LARCENY-FROM VEHICLE,110802109,03212011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,110790880,03202011,604 FLETCHER ST SW,302,Pittsburgh,V,33.72545,-84.40725
LARCENY-FROM VEHICLE,110791881,03202011,855 W PEACHTREE ST NE,505,Midtown,E,33.77773,-84.38718
AUTO THEFT,110782003,03192011,946 ASTOR AVE SW,306,Sylvan Hills,X,33.70118,-84.41982
LARCENY-FROM VEHICLE,110780695,03192011,455 FULTON ST SW;,303,Mechanicsville,V,33.74173,-84.40283
LARCENY-NON VEHICLE,110778071,03182011,6000 N TERMINAL PKWY,705,,,33.64184,-84.4477
LARCENY-FROM VEHICLE,110771235,03182011,93 MARTIN AVE SE,305,South Atlanta,Y,33.71738,-84.3851
LARCENY-NON VEHICLE,110772470,03182011,889 W PEACHTREE ST NE,505,Midtown,E,33.77889,-84.38717
LARCENY-NON VEHICLE,110761032,03172011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80448,-84.41348
LARCENY-NON VEHICLE,110762464,03172011,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813
AUTO THEFT,110751654,03162011,165 MARION PL NE,609,Edgewood,O,33.75795,-84.34501
AGG ASSAULT,110750217,03162011,1540 OLYMPIAN CIR SW,404,Westview,T,33.73548,-84.43821
LARCENY-NON VEHICLE,110740742,03152011,1901 METROPOLITAN PKWY,306,Sylvan Hills,X,33.70228,-84.40817
LARCENY-FROM VEHICLE,110741227,03152011,FAIRLEY ST. @ POPLAR ST,505,Midtown,E,33.77255,-84.38249
AGG ASSAULT,110742066,03152011,1013 MAYSON TURNER RD NW,105,Washington Park,K,33.76101,-84.41918
BURGLARY-RESIDENCE,110730953,03142011,3924 THE HIGHLANDS NW,202,Mt. Paran/Northside,A,33.86393,-84.42278
LARCENY-NON VEHICLE,110731831,03142011,458 IRA STREET,303,Mechanicsville,V,33.74228,-84.39975
AUTO THEFT,110720489,03132011,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74505,-84.40523
BURGLARY-NONRES,110721767,03132011,1339 CAMPBELLTON RD SW,403,Venetian Hills,S,33.71572,-84.43206
LARCENY-NON VEHICLE,110710169,03122011,1099 EUCLID AVE NE,602,Inman Park,N,33.76376,-84.35075
AGG ASSAULT,110711368,03122011,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74415,-84.40686
BURGLARY-NONRES,110702915,03112011,840 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70874,-84.35887
LARCENY-NON VEHICLE,110701127,03112011,1601 LAUREL AVE NW,203,Hills Park,D,33.80158,-84.4401
BURGLARY-RESIDENCE,110702154,03112011,1903 DREW DR NW,110,West Highlands,G,33.79214,-84.44947
LARCENY-FROM VEHICLE,110690998,03102011,1240 OAKLAND DR SW,403,Oakland City,S,33.72138,-84.42733
BURGLARY-RESIDENCE,110691805,03102011,457 LYNN VALLEY RD SW,406,,I,33.7368,-84.48344
LARCENY-FROM VEHICLE,110681308,03092011,1040 HUFF ROAD NW,203,Blandtown,D,33.78868,-84.42207
ROBBERY-COMMERCIAL,110682261,03092011,20 FORSYTH ST NW,511,Downtown,M,33.75527,-84.39142
BURGLARY-RESIDENCE,110681117,03092011,1185 COLLIER RD NW,204,,C,33.81136,-84.42537
LARCENY-FROM VEHICLE,110672023,03082011,1269 N MORNINGSIDE DR NE,213,Morningside/Lenox Park,F,33.78988,-84.35069
BURGLARY-RESIDENCE,110671032,03082011,2000 MONROE PL NE,212,Piedmont Heights,F,33.8103,-84.37025
