crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
AGG ASSAULT,100590911,02282010,I-20WB @ FLAT SHOALS RD,107,Grove Park,J,33.77641,-84.45005
LARCENY-NON VEHICLE,100591775,02282010,220 26TH ST NW,207,Brookwood,E,33.80312,-84.4011
LARCENY-FROM VEHICLE,100580736,02272010,847 BRIARCLIFF TER NE,601,Virginia Highland,F,33.77766,-84.34999
AUTO THEFT,100581783,02272010,1185 COLLIER RD NW,204,,C,33.81136,-84.42537
LARCENY-NON VEHICLE,100570763,02262010,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203
BURGLARY-RESIDENCE,100571685,02262010,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697
LARCENY-NON VEHICLE,100578055,02262010,6000 NORTH TERMINAL PKWY,50,,,33.64184,-84.4477
AUTO THEFT,100561486,02252010,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75225,-84.48671
BURGLARY-RESIDENCE,100551549,02242010,468 LINCOLN DR NW,109,Center Hill,J,33.7683,-84.46676
LARCENY-NON VEHICLE,100552445,02242010,423 MCAFEE ST NW,504,Downtown,M,33.76568,-84.39446
LARCENY-NON VEHICLE,100540606,02242010,12 BROAD STREET,511,Downtown,M,33.7532,-84.39201
BURGLARY-RESIDENCE,100541380,02232010,717 LEE ST SW,401,West End,T,33.73516,-84.41421
LARCENY-NON VEHICLE,100531139,02232010,75 BENNETT STREET NW,207,,C,33.81197,-84.39498
LARCENY-NON VEHICLE,100531136,02222010,76 WALL ST,508,Downtown,M,33.75644,-84.39211
BURGLARY-NONRES,100532043,02222010,403 RICHARDSON ST SW @DUNBAR ELEMENTARY,303,Mechanicsville,V,33.7413,-84.40133
BURGLARY-RESIDENCE,100520287,02212010,480 LAWTON ST SW,401,West End,T,33.74176,-84.42322
LARCENY-NON VEHICLE,100521210,02212010,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
AUTO THEFT,100511135,02202010,42 AUBURN AVE NE,510,Downtown,M,33.75593,-84.38639
ROBBERY-PEDESTRIAN,100510410,02202010,100 STAFFORD ST SW,104,Mozley Park,K,33.75239,-84.42816
BURGLARY-RESIDENCE,100501047,02192010,1048 THOMASVILLE ESTATES WAY SE,308,Norwood Manor,Z,33.69443,-84.35423
LARCENY-NON VEHICLE,100502036,02192010,1275 CAROLINE ST,609,Edgewood,O,33.75674,-84.34619
LARCENY-NON VEHICLE,100492242,02182010,995 FORREST CIR SE,313,South River Gardens,Z,33.66915,-84.35739
LARCENY-FROM VEHICLE,100491080,02182010,FAIR ST SW / WALKER ST SW;,507,Castleberry Hill,M,33.74875,-84.40229
BURGLARY-NONRES,100480398,02172010,1680 CAMPBELLTON RD SW,408,,R,33.71108,-84.44297
AUTO THEFT,100481359,02172010,1422 PIEDMONT AVE NE,502,Ansley Park,E,33.79351,-84.37262
LARCENY-FROM VEHICLE,100482148,02172010,3368 PEACHTREE RD NE,208,North Buckhead,B,33.84713,-84.36802
LARCENY-NON VEHICLE,100471349,02162010,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
BURGLARY-RESIDENCE,100461473,02152010,2591 EHTERIDGE DRIVE NW,113,Carey Park,G,33.7881,-84.47292
LARCENY-FROM VEHICLE,100460761,02152010,655 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76134,-84.3663
LARCENY-FROM VEHICLE,100450778,02142010,1425 MAYSON ST NE,212,,F,33.81204,-84.37533
LARCENY-NON VEHICLE,100451079,02142010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
BURGLARY-RESIDENCE,100440753,02132010,78 SHERIDAN DR NE,206,Garden Hills,B,33.83256,-84.38149
LARCENY-NON VEHICLE,100430323,02122010,806 MARIETTA ST NW,504,Marietta Street Artery,E,33.77409,-84.40601
LARCENY-FROM VEHICLE,100431201,02122010,748 COMMODORE DR NW,109,Center Hill,J,33.77259,-84.45928
LARCENY-NON VEHICLE,100420757,02112010,3730 PRINCETON LAKES PKWY SW;,414,Princeton Lakes,P,33.65825,-84.50877
BURGLARY-RESIDENCE,100422174,02112010,2051 ARLINGTON CIR NW,107,Grove Park,J,33.77132,-84.45462
LARCENY-NON VEHICLE,100410888,02102010,517 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82241,-84.37014
BURGLARY-RESIDENCE,100412028,02102010,1148 DELAWARE AVE SE,607,Ormewood Park,W,33.73209,-84.35013
BURGLARY-NONRES,100400754,02092010,1286 BEECHER ST SW,402,Oakland City,S,33.733,-84.42971
BURGLARY-RESIDENCE,100401455,02092010,801 BOLTON RD NW,114,Fairburn Heights,H,33.77725,-84.50109
LARCENY-NON VEHICLE,100371774,02082010,265 PEACHTREE STREET NE,509,Downtown,M,33.76152,-84.38672
BURGLARY-RESIDENCE,100391703,02082010,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82598,-84.36335
LARCENY-FROM VEHICLE,100390739,02082010,626 TIMM VALLEY RD NE,211,Peachtree Park,B,33.83671,-84.3655
LARCENY-FROM VEHICLE,100381061,02072010,3199 PACES FERRY PL NW,206,South Tuxedo Park,B,33.84196,-84.38159
LARCENY-FROM VEHICLE,100361482,02062010,15 WALL STREET,511,Downtown,M,33.75253,-84.38836
BURGLARY-RESIDENCE,100371088,02062010,1690 MARY GEORGE AVE NW,110,Carver Hills,G,33.80118,-84.46475
BURGLARY-RESIDENCE,100371799,02062010,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76479,-84.4579
BURGLARY-RESIDENCE,100361545,02052010,118 BRIGHTON RD NE,207,Brookwood Hills,E,33.80959,-84.38899
LARCENY-FROM VEHICLE,100360609,02052010,1750 COMMERCE DR NW,204,Berkeley Park,D,33.80174,-84.41093
LARCENY-FROM VEHICLE,100350581,02042010,430 LINDBERGH DR NE,206,Garden Hills,B,33.82116,-84.37356
LARCENY-NON VEHICLE,100351381,02042010,2999 CONTINENTAL COLONY PKWY,411,Greenbriar,R,33.68393,-84.49419
LARCENY-NON VEHICLE,100340041,02032010,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77343,-84.36351
LARCENY-FROM VEHICLE,100341138,02032010,3405 LENOX RD.,210,Lenox,B,33.848,-84.35947
LARCENY-NON VEHICLE,100342046,02032010,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235
LARCENY-NON VEHICLE,100330798,02022010,585 WELLS ST SW,303,Pittsburgh,V,33.74023,-84.40742
BURGLARY-NONRES,100331378,02022010,4279 ROSWELL RD NE,209,North Buckhead,B,33.87145,-84.38094
BURGLARY-RESIDENCE,100332268,02022010,629 AMAL DR SW,307,Amal Heights,Y,33.70827,-84.39759
BURGLARY-NONRES,100321092,02012010,1265 MEMORIAL DR SE,609,Edgewood,O,33.74705,-84.34625
BURGLARY-RESIDENCE,100322060,02012010,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863
LARCENY-NON VEHICLE,110590855,02282011,1718 PEACHTREE ST NW,207,Brookwood,E,33.80107,-84.39285
AGG ASSAULT,110591787,02282011,150 PEYTON PL SW,405,Harland Terrace,I,33.75046,-84.47579
AUTO THEFT,110580235,02272011,CLEVELAND AVE SW / SPRINGDALE RD SW,311,,,33.68128,-84.41514
BURGLARY-RESIDENCE,110580983,02272011,705 PIEDMONT AVE NE,505,Midtown,E,33.77385,-84.38154
LARCENY-FROM VEHICLE,110582009,02272011,3154 CUSHMAN CIR SW,406,,I,33.74897,-84.49139
BURGLARY-NONRES,110570980,02262011,2760 RIDGEWOOD RD NW,201,Paces,A,33.83047,-84.44983
LARCENY-FROM VEHICLE,110572243,02262011,2596 IVYDALE DR SW,410,Campbellton Road,R,33.6993,-84.47333
LARCENY-FROM VEHICLE,110562368,02252011,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84425,-84.37311
BURGLARY-RESIDENCE,110560733,02252011,2727 ARGYLE DR NW,113,Lincoln Homes,G,33.79973,-84.47729
BURGLARY-RESIDENCE,110561555,02252011,876 VICTORIA PL,401,West End,T,33.73418,-84.41619
BURGLARY-RESIDENCE,110551169,02242011,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563
LARCENY-FROM VEHICLE,110552280,02242011,48 12TH ST NW,503,Midtown,E,33.78434,-84.38872
LARCENY-FROM VEHICLE,110550438,02242011,2255 LENOX RD NE,213,Lindridge/Martin Manor,F,33.81631,-84.35188
BURGLARY-RESIDENCE,110541058,02232011,1627 EZRA CHURCH DR NW,105,West Lake,J,33.76049,-84.44049
LARCENY-NON VEHICLE,103350133,02232011,2244 TIGER FLOWERS DR NW,108,Dixie Hills,J,33.76075,-84.46103
LARCENY-FROM VEHICLE,110530301,02222011,51 PEACHTREE CENTER AVE NE,510,Downtown,M,33.75589,-84.38563
LARCENY-FROM VEHICLE,110531095,02222011,2355 MARIETTA BLVD NW,203,Bolton,D,33.81955,-84.45236
LARCENY-NON VEHICLE,110530135,02222011,1715 HOWELL MILL RD NW,204,Berkeley Park,D,33.80089,-84.4157
BURGLARY-RESIDENCE,110520817,02212011,1133 HUFF RD NW,203,Blandtown,D,33.78909,-84.42518
LARCENY-NON VEHICLE,110521485,02212011,30 IRBY AVE NW,206,South Tuxedo Park,B,33.841,-84.38035
LARCENY-FROM VEHICLE,110510405,02202011,COURTLAND ST NE ,509,Downtown,M,33.76221,-84.38416
LARCENY-FROM VEHICLE,110511401,02202011,27 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75705,-84.38679
LARCENY-FROM VEHICLE,110500260,02192011,783 LIBERTY COMMONS DR NW,102,Vine City,L,33.75606,-84.41477
AUTO THEFT,110501248,02192011,51 POLAR ROCK RD SW,310,Polar Rock,Z,33.6965,-84.39059
LARCENY-FROM VEHICLE,110490256,02182011,209 PEACHTREE ST NE,510,Downtown,M,33.75951,-84.38748
LARCENY-NON VEHICLE,110491240,02182011,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595
LARCENY-FROM VEHICLE,110492505,02182011,2817 PEACHTREE RD NE,206,Garden Hills,B,33.83206,-84.38475
LARCENY-NON VEHICLE,110482071,02172011,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76479,-84.4579
LARCENY-FROM VEHICLE,110480119,02172011,WALTON ST NW / FORSYTH ST NW,508,Downtown,M,33.75596,-84.39031
LARCENY-NON VEHICLE,110471960,02162011,1026 GLENWOOD AVE SE,606,Ormewood Park,W,33.74019,-84.35398
LARCENY-FROM VEHICLE,110471044,02162011,978 WESTVIEW DR SW,104,Ashview Heights,T,33.74693,-84.41975
LARCENY-FROM VEHICLE,110460424,02152011,240 WOODLAWN AVE NW,107,Grove Park,J,33.76662,-84.43644
AUTO THEFT,110450129,02142011,1685 RALPH D ABERNATHY BLVD SW,404,,I,33.74851,-84.4425
LARCENY-NON VEHICLE,110451168,02142011,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
LARCENY-NON VEHICLE,110451988,02142011,2176 DONALD LEE HOLLOWELL PKWY NW,109,Grove Park,J,33.77548,-84.4574
BURGLARY-RESIDENCE,110440781,02132011,4580 DORAL DR SWQ,413,Fairway Acres,P,33.68832,-84.53782
BURGLARY-RESIDENCE,110442111,02132011,396 BROWNLEE RD SW,406,,I,33.746,-84.49751
LARCENY-NON VEHICLE,110431242,02122011,3285 PEACHTREE RD NE,208,Peachtree Park,B,33.84481,-84.36924
AGG ASSAULT,110420262,02112011,843 PEACHTREE ST NE,505,Midtown,E,33.77771,-84.38427
LARCENY-NON VEHICLE,110421864,02112011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,110410864,02102011,1487 EASON ST NW,105,Hunter Hills,K,33.75761,-84.4367
LARCENY-FROM VEHICLE,110412258,02102011,1037 SAINT CHARLES AVE NE,601,Virginia Highland,F,33.77513,-84.35361
LARCENY-FROM VEHICLE,110401976,02092011,1145 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73907,-84.42552
BURGLARY-RESIDENCE,110401273,02092011,2853 CONNALLY DR SW,411,Greenbriar,R,33.69539,-84.48136
LARCENY-FROM VEHICLE,110400984,02092011,805 RALPH D. ABERNATHY BLVD,401,West End,T,33.73832,-84.41441
LARCENY-NON VEHICLE,110391074,02082011,1631 PAXON ST SE,610,Kirkwood,O,33.7505,-84.33405
LARCENY-FROM VEHICLE,110392193,02082011,910 W END AVE SW ,101,Harris Chiles,T,33.74438,-84.41721
BURGLARY-RESIDENCE,110381024,02072011,893 MARGARET PL NW,110,Grove Park,J,33.77895,-84.44932
LARCENY-NON VEHICLE,110382135,02072011,231 PEACHTREE ST NE,509,Downtown,M,33.76045,-84.38746
LARCENY-NON VEHICLE,110371087,02062011,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
LARCENY-FROM VEHICLE,110361290,02052011,1690 FORT VALLEY DR SW,410,Pomona Park,R,33.70896,-84.45012
LARCENY-FROM VEHICLE,110362233,02052011,35 4TH AVE SE,611,East Lake,O,33.75038,-84.30693
LARCENY-FROM VEHICLE,110351079,02042011,2150 RIDGEDALE RD NE,610,Kirkwood,O,33.75345,-84.31724
LARCENY-FROM VEHICLE,110352463,02042011,1280 PEACHTREE ST NE,502,Midtown,E,33.78934,-84.38535
LARCENY-FROM VEHICLE,110341306,02032011,1397 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79246,-84.35224
AUTO THEFT,110342333,02032011,449 GREENWOOD AVE NE,506,Midtown,E,33.77683,-84.37239
LARCENY-FROM VEHICLE,110331034,02022011,180 HARRIETT ST SE,305,South Atlanta,Y,33.71601,-84.38265
AGG ASSAULT,110332110,02022011,381 ASHWOOD AVE SW,307,Betmar LaVilla,Y,33.70539,-84.4011
AUTO THEFT,110320184,02012011,74 NORTHSIDE DR NW,102,Castleberry Hill,M,33.75267,-84.40252
LARCENY-FROM VEHICLE,110321443,02012011,550 MIDDLE ST SW,302,Pittsburgh,V,33.73258,-84.40603
BURGLARY-RESIDENCE,120601250,02292012,1178 SIMS ST SW,302,Pittsburgh,V,33.7225,-84.40283
BURGLARY-RESIDENCE,120602662,02292012,1444 EVERHART ST SW,301,Capitol View,X,33.71543,-84.41385
LARCENY-NON VEHICLE,120590729,02282012,2177 BURROUGHS AVE SE,310,Lakewood,Z,33.69472,-84.37147
LARCENY-FROM VEHICLE,120582000,02272012,403 MORELAND AVE SE,606,Ormewood Park,W,33.74309,-84.34957
LARCENY-FROM VEHICLE,120580732,02272012,100 10TH ST NW,503,Midtown,E,33.78095,-84.39033
LARCENY-FROM VEHICLE,120581514,02272012,3500 LENOX RD NE,208,North Buckhead,B,33.85088,-84.3625
AGG ASSAULT,120570965,02262012,510 MCDONOUGH BLVD,305,Chosewood Park,Y,33.71392,-84.37118
LARCENY-FROM VEHICLE,120570255,02262012,654 SPRING ST NW,505,Midtown,E,33.77265,-84.38894
LARCENY-NON VEHICLE,120561282,02252012,211 SISSON AVE NE,610,Kirkwood,O,33.75868,-84.31456
LARCENY-FROM VEHICLE,120550109,02242012,1093 WEST AVE SW,302,Pittsburgh,V,33.72463,-84.39704
LARCENY-FROM VEHICLE,120551612,02242012,659 AUBURN AVE NE,604,Old Fourth Ward,M,33.75694,-84.36627
BURGLARY-RESIDENCE,120552806,02242012,108 DOGWOOD DR NW,112,Collier Heights,I,33.78156,-84.49449
BURGLARY-RESIDENCE,120540678,02232012,3601 PIEDMONT RD NE,208,North Buckhead,B,33.85223,-84.38028
LARCENY-NON VEHICLE,120541661,02232012,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752
ROBBERY-PEDESTRIAN,120530018,02222012,785 LEE ST SW,401,West End,T,33.73358,-84.41449
AUTO THEFT,120531260,02222012,175 PEACHTREE ST SW,512,Downtown,M,33.74984,-84.39421
LARCENY-FROM VEHICLE,120532369,02222012,1201 PEACHTREE ST NE,502,Midtown,E,33.78751,-84.38336
LARCENY-NON VEHICLE,120520459,02212012,2178 RIDGEDALE RD NE,610,Kirkwood,O,33.75339,-84.3163
LARCENY-NON VEHICLE,120521334,02212012,1529 PIEDMONT AVE NE,210,Morningside/Lenox Park,F,33.79625,-84.36946
LARCENY-FROM VEHICLE,120522590,02212012,1452 KENNESAW DR NW,107,Grove Park,J,33.76635,-84.43529
BURGLARY-RESIDENCE,120511489,02202012,347 TAZOR ST NW,106,Bankhead,K,33.76425,-84.42085
BURGLARY-RESIDENCE,120510272,02202012,398 BAKER CIR NW,109,Center Hill,J,33.76798,-84.46077
AUTO THEFT,120501221,02192012,2335 HIGHVIEW RD SW,406,Beecher Hills,I,33.73002,-84.46372
LARCENY-NON VEHICLE,120501973,02192012,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
ROBBERY-PEDESTRIAN,120490809,02182012,1572 HARDEE ST NE,609,Edgewood,O,33.75554,-84.33603
LARCENY-FROM VEHICLE,120491601,02182012,878 PEACHTREE ST NE,505,Midtown,E,33.7788,-84.38438
LARCENY-NON VEHICLE,120481974,02172012,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779
BURGLARY-RESIDENCE,120480746,02172012,22 STILLMAN ST SE,307,Lakewood Heights,Y,33.70373,-84.38108
BURGLARY-RESIDENCE,120481793,02172012,2869 HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67607,-84.39373
AGG ASSAULT,120471239,02162012,2500 CENTER ST NW,113,Carey Park,G,33.79092,-84.47306
LARCENY-FROM VEHICLE,120472469,02162012,1400 W PEACHTREE ST NW,502,Midtown,E,33.79278,-84.38808
LARCENY-NON VEHICLE,120461227,02152012,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-FROM VEHICLE,120450056,02142012,866 SAINT CHARLES AVE NE,601,Virginia Highland,F,33.77572,-84.35904
LARCENY-NON VEHICLE,120451127,02142012,3031 HEADLAND DR SW,411,Greenbriar,R,33.69003,-84.4873
BURGLARY-RESIDENCE,120442305,02132012,490 BECKWITH CT SW,101,Atlanta University Center,T,33.75214,-84.4044
BURGLARY-RESIDENCE,120441285,02132012,1139 PRINCESS AVE SW,403,Oakland City,S,33.7239,-84.42549
LARCENY-FROM VEHICLE,120430329,02122012,1271 GLENWOOD AVE SE,612,East Atlanta,W,33.73997,-84.34592
LARCENY-NON VEHICLE,120431588,02122012,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
LARCENY-NON VEHICLE,120421697,02112012,1371 WILLOW TRL SW,408,Venetian Hills,S,33.71782,-84.44007
AGG ASSAULT,120420901,02112012,1754 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70698,-84.3745
BURGLARY-NONRES,120411127,02102012,2489 CHESHIRE BRIDGE RD NE ;EXTRA SPACE STORAGE,212,Lindridge/Martin Manor,F,33.82226,-84.35055
LARCENY-NON VEHICLE,120412117,02102012,2537 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328
ROBBERY-PEDESTRIAN,120400797,02092012,1860 MEMORIAL DR SE,610,Kirkwood,O,33.74774,-84.32665
LARCENY-FROM VEHICLE,120402227,02092012,2220 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7044,-84.46144
AUTO THEFT,120391026,02082012,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
BURGLARY-RESIDENCE,120392789,02082012,310 WELLINGTON ST SW,404,Westview,T,33.74678,-84.43855
LARCENY-FROM VEHICLE,120380683,02072012,2040 TUXEDO AVE NE,608,Lake Claire,N,33.76627,-84.32076
BURGLARY-NONRES,120381906,02072012,982 MURPHY AVE SW,301,Adair Park,V,33.72793,-84.41607
AUTO THEFT,120370868,02062012,3440 BOULDER PARK DR SW,407,Mays,H,33.75004,-84.50063
AUTO THEFT,120372148,02062012,675 METROPOLITAN PKWY SW,301,Adair Park,V,33.73653,-84.41018
LARCENY-FROM VEHICLE,120360458,02052012,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77343,-84.36351
LARCENY-FROM VEHICLE,120361954,02052012,3475 LENOX RD NE,210,Lenox,B,33.84922,-84.36056
LARCENY-FROM VEHICLE,120351896,02042012,1075 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295
LARCENY-FROM VEHICLE,120340962,02032012,1116 SEABOARD AVE NW,204,Underwood Hills,D,33.80871,-84.42442
LARCENY-NON VEHICLE,120342188,02032012,2575 PEACHTREE RD NE,206,Peachtree Heights East,B,33.82554,-84.38734
LARCENY-NON VEHICLE,120340166,02032012,1338 EASON ST NW,105,Hunter Hills,K,33.75739,-84.43121
LARCENY-FROM VEHICLE,120330945,02022012,586 WESTERN AVE NW,103,English Avenue,L,33.7648,-84.40662
LARCENY-NON VEHICLE,120332428,02022012,1878 S GORDON ST SW,404,Westview,T,33.73553,-84.44695
BURGLARY-RESIDENCE,120321570,02012012,92 BRADLEY ST NE,604,Old Fourth Ward,M,33.75683,-84.36912
LARCENY-FROM VEHICLE,120322519,02012012,582 PIEDMONT AVE NE,509,Downtown,M,33.77044,-84.38228
BURGLARY-RESIDENCE,130590891,02282013,128 WALNUT ST SW,101,Atlanta University Center,T,33.75141,-84.40645
LARCENY-NON VEHICLE,130591668,02282013,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-NON VEHICLE,130592647,02282013,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,130581530,02272013,520 FULTON ST SW,303,Mechanicsville,V,33.74092,-84.40419
ROBBERY-PEDESTRIAN,130580125,02272013,328 EDGEWOOD AVE NE,604,Downtown,M,33.75445,-84.38026
LARCENY-NON VEHICLE,130571147,02262013,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
LARCENY-NON VEHICLE,130572209,02262013,2000 FLAT SHOALS RD SE,612,East Atlanta,W,33.726,-84.32204
AUTO THEFT,130560737,02252013,300 PEACHTREE ST NE,508,Downtown,M,33.76293,-84.38714
ROBBERY-PEDESTRIAN,130561583,02252013,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156
LARCENY-NON VEHICLE,130550189,02242013,810 WINDSOR ST SW;,303,Mechanicsville,V,33.73282,-84.39796
AUTO THEFT,130551461,02242013,676 HORTENSE PL NW,110,Grove Park,J,33.77314,-84.44125
LARCENY-FROM VEHICLE,130540088,02232013,2637 OLD HAPEVILLE RD SW,310,Mechanicsville,V,33.74182,-84.40329
LARCENY-NON VEHICLE,130541042,02232013,79 POPLAR ST NW,508,Downtown,M,33.75681,-84.38982
LARCENY-NON VEHICLE,130542141,02232013,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457
AGG ASSAULT,130532587,02222013,818 JUNIPER STREET NE,506,Midtown,E,33.77689,-84.38313
BURGLARY-RESIDENCE,130531129,02222013,2440 MAIN ST NW,110,Scotts Crossing,G,33.80344,-84.46806
AUTO THEFT,130532299,02222013,1120 WEST AVE SW,302,Pittsburgh,V,33.72424,-84.39558
LARCENY-FROM VEHICLE,130521532,02212013,3539 NORTHSIDE PKWY NW,202,Randall Mill,A,33.85114,-84.43035
LARCENY-NON VEHICLE,130522456,02212013,2247 CASCADE RD SW,406,Cascade Avenue/Road,S,33.72272,-84.46205
LARCENY-FROM VEHICLE,130510548,02202013,1214 REEDER CIR NE,213,Morningside/Lenox Park,F,33.79379,-84.34744
BURGLARY-RESIDENCE,130511011,02202013,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74522,-84.40561
ROBBERY-PEDESTRIAN,130500023,02192013,288 14TH ST NW,501,Home Park,E,33.78594,-84.39618
LARCENY-NON VEHICLE,130501299,02192013,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,130502275,02192013,282 9TH ST NE,503,Midtown,E,33.78065,-84.37822
LARCENY-FROM VEHICLE,130492338,02182013,727 WYLIE ST SE ,606,Cabbagetown,N,33.7522,-84.3633
AUTO THEFT,130490708,02182013,1877 DODSON DR SW,409,Southwest,R,33.70407,-84.4768
LARCENY-NON VEHICLE,130480958,02172013,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,130481904,02172013,3701 JONESBORO RD SE,313,Blair Villa/Poole Creek,Z,33.65415,-84.36806
ROBBERY-PEDESTRIAN,130472357,02162013,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68199,-84.40785
LARCENY-NON VEHICLE,130471243,02162013,1660 PEACHTREE ST NW,502,Midtown,E,33.79874,-84.39164
LARCENY-FROM VEHICLE,130460945,02152013,3098 SAINT ANNES LN NW,201,,C,33.83957,-84.41827
LARCENY-NON VEHICLE,130462092,02152013,1530 WOODBINE AVE SE,610,Kirkwood,O,33.75194,-84.33668
LARCENY-NON VEHICLE,130450077,02142013,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
LARCENY-FROM VEHICLE,130451347,02142013,685 11TH ST NW,501,Home Park,E,33.78332,-84.40974
LARCENY-NON VEHICLE,130452501,02142013,264 19TH ST NW,501,Atlantic Station,E,33.79334,-84.39693
LARCENY-NON VEHICLE,130441759,02132013,195 ARIZONA AVE NE,609,Edgewood,O,33.75902,-84.3312
BURGLARY-RESIDENCE,130440322,02132013,2578 BARGE RD SW,413,Rue Royal,P,33.68533,-84.50611
LARCENY-FROM VEHICLE,130432811,02122013,40 17TH ST NE,502,Midtown,E,33.79284,-84.38587
LARCENY-NON VEHICLE,130431700,02122013,61 NORTH AVE ,505,Midtown,E,33.77138,-84.38943
AUTO THEFT,130430784,02122013,887 W PEACHTREE ST NE,505,Midtown,E,33.77888,-84.38685
LARCENY-FROM VEHICLE,130421131,02112013,1715 HOWELL MILL RD NW,204,Berkeley Park,D,33.80089,-84.4157
AUTO THEFT,130422019,02112013,14 BELMONTE CT SW,403,Cascade Avenue/Road,S,33.72544,-84.44497
AUTO THEFT,130410735,02102013,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687
BURGLARY-RESIDENCE,130411722,02102013,807 HIGHLAND GREEN WAY NE,601,Virginia Highland,F,33.7771,-84.36442
BURGLARY-RESIDENCE,130401084,02092013,60 CARTER AVE SE,611,East Lake,O,33.74999,-84.30492
ROBBERY-PEDESTRIAN,130402451,02092013,658 WILLARD AVE SW,404,Westview,T,33.73742,-84.43869
AUTO THEFT,130391278,02082013,85 GAMMON AVE SE,305,South Atlanta,Y,33.71821,-84.38524
LARCENY-NON VEHICLE,130392373,02082013,3393 PEACHTREE RD NE,210,Lenox,B,33.84892,-84.36426
ROBBERY-COMMERCIAL,130382559,02072013,1203 COLLIER RD NW,204,,C,33.81163,-84.42536
LARCENY-NON VEHICLE,130381312,02072013,1801 HOWELL MILL RD,204,Berkeley Park,D,33.80388,-84.41278
ROBBERY-PEDESTRIAN,130371966,02062013,825 MARTIN L KING JR DR NW,102,Vine City,L,33.75488,-84.41378
LARCENY-NON VEHICLE,130371298,02062013,240 AMAL DR SW,307,Betmar LaVilla,Y,33.70616,-84.3953
AUTO THEFT,130361507,02052013,1450 STOKES AVE SW,404,Westview,T,33.74066,-84.43539
ROBBERY-PEDESTRIAN,130362640,02052013,522 SYDNEY ST SE,605,Grant Park,W,33.74172,-84.37047
AUTO THEFT,130360865,02052013,75/85 NORTHBOUND/ LAKEWOOD,307,Lakewood Heights,Y,33.70262,-84.39892
AGG ASSAULT,130350219,02042013,623 GRIFFIN ST NW,103,English Avenue,L,33.77171,-84.41125
ROBBERY-PEDESTRIAN,130351158,02042013,1587 WOODLAND CIR SE,607,Custer/McDonough/Guice,W,33.71244,-84.35263
LARCENY-FROM VEHICLE,130352007,02042013,1186 N HIGHLAND AVE NE,601,Virginia Highland,F,33.787,-84.35543
