crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
AUTO THEFT,103060669,11022010,123 WOODWARD AVE SE,605,Capitol Gateway,V,33.74555,-84.38355
BURGLARY-RESIDENCE,103061219,11022010,1170 SELLS AVENUE,104,West End,T,33.74514,-84.42564
LARCENY-NON VEHICLE,103061936,11022010,457 FORMWALT ST SW,303,Mechanicsville,V,33.74239,-84.39583
LARCENY-NON VEHICLE,103051989,11012010,265 PEACHTREE ST NE ;HYAAT,509,Downtown,M,33.76152,-84.38672
LARCENY-NON VEHICLE,103050474,11012010,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
AGG ASSAULT,103050936,11012010,1820 MARY DELL DR.,612,East Atlanta,W,33.72385,-84.32906
BURGLARY-RESIDENCE,103051484,11012010,789 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41384
LARCENY-NON VEHICLE,113340789,11302011,3378 GREENBRIAR PKWY SW,413,,P,33.68299,-84.50129
AGG ASSAULT,113341396,11302011,1701 NORTHSIDE DR NW,207,Loring Heights,E,33.8013,-84.40591
BURGLARY-RESIDENCE,113342305,11302011,3107 TYLERTON DR SW,409,Southwest,R,33.7012,-84.49576
BURGLARY-NONRES,113330712,11292011,892 BERNE ST SE,607,Ormewood Park,W,33.73699,-84.35769
LARCENY-NON VEHICLE,113331320,11292011,2686 BAKER RIDGE DR,112,Kirkwood,O,33.75086,-84.32133
LARCENY-FROM VEHICLE,113332040,11292011,2045 DONALD LEE HOLLOWELL PKWY,107,Grove Park,J,33.7774,-84.45214
LARCENY-FROM VEHICLE,113321014,11282011,914 COLLIER RD NW,205,Wildwood (NPU-C),C,33.80978,-84.41695
LARCENY-NON VEHICLE,113321786,11282011,419 W LAKE AVE NW,107,Grove Park,J,33.76659,-84.44085
AUTO THEFT,113320520,11282011,1993 BENT CREEK WAY SW,410,Campbellton Road,R,33.70084,-84.46568
LARCENY-FROM VEHICLE,113311395,11272011,76 4TH ST NW,505,Midtown,E,33.77487,-84.38975
BURGLARY-RESIDENCE,113312056,11272011,380 LEGACY DR SW,104,Harris Chiles,T,33.7446,-84.41909
BURGLARY-RESIDENCE,113310882,11272011,1835 BUCKEYE ST SW,306,Sylvan Hills,X,33.7052,-84.41517
LARCENY-FROM VEHICLE,113302235,11262011,172 CARROLL ST SE,606,Cabbagetown,N,33.75012,-84.36782
LARCENY-NON VEHICLE,113300818,11262011,2636 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75277,-84.47429
LARCENY-NON VEHICLE,113301160,11262011,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132
BURGLARY-RESIDENCE,113292041,11252011,712 DILL AVE SW,301,Capitol View,X,33.71807,-84.41101
LARCENY-NON VEHICLE,113290978,11252011,2170 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81386,-84.35379
LARCENY-FROM VEHICLE,113291646,11252011,125 UNIVERSITY AVE SW,304,Peoplestown,V,33.72175,-84.39264
AUTO THEFT,113281175,11242011,3064 IMPERIAL CIR SW,409,Southwest,R,33.699,-84.49546
LARCENY-FROM VEHICLE,113280545,11242011,885 GLENDALE TER NE,506,Midtown,E,33.77913,-84.37631
BURGLARY-RESIDENCE,113272120,11232011,311 SCOTT ST SW,406,,I,33.74807,-84.49419
LARCENY-NON VEHICLE,113271078,11232011,1220 CAROLINE STREET NE,609,Edgewood,O,33.75862,-84.34885
BURGLARY-RESIDENCE,113271934,11232011,1666 EZRA CHURCH NW ,105,West Lake,J,33.76163,-84.44283
AUTO THEFT,113260832,11222011,1586 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.74455,-84.43939
LARCENY-FROM VEHICLE,113261535,11222011,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84425,-84.37311
AGG ASSAULT,113250683,11212011,1539 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79709,-84.36899
LARCENY-FROM VEHICLE,113251273,11212011,792  PARSONS ST SW,101,Atlanta University Center,T,33.7509,-84.41362
BURGLARY-RESIDENCE,113251889,11212011,220 26TH ST NW,207,Brookwood,E,33.80312,-84.4011
BURGLARY-RESIDENCE,113240129,11202011,705 BLAKE AVE SE,612,East Atlanta,W,33.73507,-84.33896
LARCENY-NON VEHICLE,113241294,11202011,933 PEACHTREE ST NE ,503,Midtown,E,33.77953,-84.38421
BURGLARY-NONRES,113242084,11202011,3550 MARTIN L KING JR DR SW,407,Adamsville,H,33.75811,-84.50389
LARCENY-NON VEHICLE,113231072,11192011,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595
LARCENY-NON VEHICLE,113231841,11192011,844 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75461,-84.41555
AUTO THEFT,113220547,11182011,1871 PLAZA LN SW,410,Campbellton Road,R,33.70518,-84.45336
LARCENY-NON VEHICLE,113221446,11182011,1688 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70819,-84.37972
BURGLARY-RESIDENCE,113222324,11182011,1790 EVANS DR SW,306,Sylvan Hills,X,33.70605,-84.4226
LARCENY-NON VEHICLE,113211197,11172011,3131 CAMPBELLTON RD SW,409,Southwest,R,33.69149,-84.49234
AGG ASSAULT,113212039,11172011,633 EVANS ST SW,401,West End,T,33.7376,-84.41593
ROBBERY-PEDESTRIAN,113210464,11172011,1021 MORELAND DR SE,607,Custer/McDonough/Guice,W,33.70875,-84.35554
LARCENY-NON VEHICLE,113201685,11162011,3216 BELFORT RD SE,312,Orchard Knob,Z,33.66733,-84.37684
ROBBERY-RESIDENCE,113202325,11162011,1000 NORTHSIDE DR NW,501,Home Park,E,33.78155,-84.40748
LARCENY-FROM VEHICLE,113200721,11162011,1870 CHILDRESS DR SW,409,Southwest,R,33.70443,-84.48732
BURGLARY-RESIDENCE,113201335,11162011,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82657,-84.3644
BURGLARY-RESIDENCE,113190437,11152011,35 ROCKY FORD RD NE,610,Kirkwood,O,33.75246,-84.31571
LARCENY-NON VEHICLE,113191157,11152011,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
BURGLARY-RESIDENCE,113192056,11152011,2175 MACON DR SW,310,Polar Rock,Z,33.69487,-84.39031
LARCENY-NON VEHICLE,113181192,11142011,2178 CAMPBELLTON RD,410,Campbellton Road,R,33.70514,-84.45947
ROBBERY-PEDESTRIAN,113181917,11142011,486 DECATUR ST SE,604,Sweet Auburn,M,33.75126,-84.37207
ROBBERY-PEDESTRIAN,113180283,11142011,1181 MCPHERSON AVE SE,612,East Atlanta,W,33.74299,-84.34879
LARCENY-FROM VEHICLE,113171475,11132011,1634 PONCE DE LEON AVE NE,608,Druid Hills,N,33.77561,-84.33358
ROBBERY-PEDESTRIAN,113170230,11132011,437 MEMORIAL DR SE,605,Grant Park,W,33.74639,-84.37285
BURGLARY-RESIDENCE,113170949,11132011,967 WHITE ST SW,401,West End,T,33.73244,-84.41956
AUTO THEFT,113160530,11122011,3011 CAMPBELLTON RD SW    ,409,Southwest,R,33.69638,-84.48726
LARCENY-NON VEHICLE,113161379,11122011,199 MITCHELL ST SW,512,Downtown,M,33.75181,-84.39404
LARCENY-FROM VEHICLE,113162030,11122011,1510 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79709,-84.36899
LARCENY-NON VEHICLE,113150731,11112011,398 COOPER STREET,303,Mechanicsville,V,33.74324,-84.39695
LARCENY-NON VEHICLE,113151284,11112011,2685 METROPOLITAN PKWY SW;,309,Perkerson,X,33.68274,-84.40902
LARCENY-NON VEHICLE,113152295,11112011,401 MORELAND AVE NE,608,Candler Park,N,33.76522,-84.34884
LARCENY-NON VEHICLE,113140916,11102011,80 JESSE HILL JR DR SE @GRADY HOSPITAL,510,Downtown,M,33.75168,-84.38198
BURGLARY-RESIDENCE,113141305,11102011,1061 KIPLING ST SE,308,Thomasville Heights,Z,33.70226,-84.35223
AUTO THEFT,113142146,11102011,455 FULTON ST SW,303,Mechanicsville,V,33.74173,-84.40283
BURGLARY-RESIDENCE,113130570,11092011,713 KENNOLIA DR SW,404,Westwood Terrace,I,33.73567,-84.44925
LARCENY-NON VEHICLE,113131287,11092011,484 MORELAND AVE NE,602,Inman Park,N,33.76726,-84.34915
BURGLARY-RESIDENCE,113131892,11092011,200 LAUREL AVE SW,104,Mozley Park,K,33.74979,-84.44
LARCENY-FROM VEHICLE,113120492,11082011,1138 PEACHTREE ST. NE.,503,Midtown,E,33.78559,-84.38365
LARCENY-NON VEHICLE,113121430,11082011,3201 MARTIN LUTHER KING JR DR SW,111,,I,33.75428,-84.49165
LARCENY-NON VEHICLE,113122389,11082011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,113110446,11072011,3200 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.79164,-84.49622
LARCENY-FROM VEHICLE,113111038,11072011,18 WILLIAM H BORDERS DR NE ,604,Sweet Auburn,M,33.7548,-84.37574
LARCENY-NON VEHICLE,113111793,11072011,459 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.76719,-84.41239
AUTO THEFT,113101412,11062011,3232 ROSWELL RD NW,206,South Tuxedo Park,B,33.8432,-84.37947
BURGLARY-RESIDENCE,113100749,11062011,1994 BENT CREEK WAY SW,410,Campbellton Road,R,33.7011,-84.46631
AGG ASSAULT,113082510,11052011,2166 LARCHWOOD RD SW,405,Florida Heights,I,33.74738,-84.45864
LARCENY-FROM VEHICLE,113091016,11052011,2847 PIEDMONT RD NE,211,Peachtree Park,B,33.83246,-84.36766
AUTO THEFT,113091781,11052011,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
AUTO THEFT,113082470,11042011,2034 BEECHER RD SW,406,Cascade Avenue/Road,S,33.7336,-84.45469
LARCENY-FROM VEHICLE,113080684,11042011,210 PEACHTREE ST NW @WESTIN HOTEL,508,Downtown,M,33.75943,-84.38837
LARCENY-NON VEHICLE,113081321,11042011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,113072238,11032011,419 MAYNARD TER SE,612,East Atlanta,W,33.74241,-84.3351
LARCENY-NON VEHICLE,113070972,11032011,2150 SOUTHWOOD CV SW,412,Ben Hill Terrace,P,33.69518,-84.51856
HOMICIDE,113061201070,11022011,3787 MARTIN L KING JR DR NW,114,Old Gordon,H,33.7684,-84.51165
LARCENY-NON VEHICLE,113061009,11022011,I-20 WB EXPY SW / I-75-85 NB EXPY SW,512,Capitol Gateway,V,33.74505,-84.38973
AUTO THEFT,113061723,11022011,2540 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70194,-84.47194
LARCENY-FROM VEHICLE,113058049,11012011,4000 N TERMINAL PKWY,705,,,33.64194,-84.45085
LARCENY-NON VEHICLE,113052058,11012011,1634 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70965,-84.37962
AUTO THEFT,113050454,11012011,1784 BUCKEYE ST SW,306,Sylvan Hills,X,33.70666,-84.41636
LARCENY-FROM VEHICLE,123350349,11302012,313 WALKER ST SW,507,Castleberry Hill,M,33.74584,-84.40353
LARCENY-FROM VEHICLE,123351719,11302012,MARTIN L KING JR DR NW / MITCHELL ST SW,507,Downtown,M,33.75463,-84.40159
BURGLARY-RESIDENCE,123352807,11302012,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276
BURGLARY-RESIDENCE,123340718,11292012,2010 NORTH AVE NW,107,Grove Park,J,33.7683,-84.4539
LARCENY-FROM VEHICLE,123341875,11292012,906 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73794,-84.41735
LARCENY-NON VEHICLE,123322730,11282012,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042
ROBBERY-PEDESTRIAN,123331380,11282012,1120 REBEL FOREST DR SE,308,Rebel Valley Forest,Z,33.68647,-84.35547
LARCENY-NON VEHICLE,123332559,11282012,552 FLAT SHOALS AVE SE,612,East Atlanta,W,33.73932,-84.34418
LARCENY-NON VEHICLE,123320840,11272012,440 MARKHAM ST SW,507,Castleberry Hill,M,33.75276,-84.40179
BURGLARY-RESIDENCE,123322005,11272012,2900 LANDRUM DR SW,409,Southwest,R,33.70623,-84.48372
LARCENY-NON VEHICLE,123312547,11262012,2456 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75166,-84.46789
BURGLARY-RESIDENCE,123310951,11262012,772 ELBERT ST SW,301,Adair Park,V,33.72809,-84.41291
AUTO THEFT,123311988,11262012,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
BURGLARY-RESIDENCE,123300401,11252012,706 HOLMES ST NW,207,Berkeley Park,D,33.79923,-84.41191
LARCENY-FROM VEHICLE,123301259,11252012,3450 BENAJMIN E MAYS,407,Mays,H,33.73364,-84.50386
LARCENY-FROM VEHICLE,123301992,11252012,2020 HOWELL MILL RD NE,205,Wildwood (NPU-C),C,33.81022,-84.41347
LARCENY-FROM VEHICLE,123290754,11242012,390 MATHEWSON PL SW,404,Westview,T,33.74453,-84.43599
BURGLARY-RESIDENCE,123291865,11242012,190 HOWELL DR SW,407,Adamsville,H,33.75289,-84.50335
BURGLARY-RESIDENCE,123280293,11232012,807 BOLTON RD NW,114,Fairburn Heights,H,33.77734,-84.50089
LARCENY-NON VEHICLE,123281197,11232012,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
BURGLARY-RESIDENCE,123282170,11232012,1594 WESTHAVEN DR SW,404,Cascade Avenue/Road,S,33.73233,-84.44322
LARCENY-FROM VEHICLE,123270890,11222012,946 RUPLEY DR NE,601,Virginia Highland,F,33.78043,-84.355
LARCENY-FROM VEHICLE,123260595,11212012,771 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82055,-84.36241
LARCENY-NON VEHICLE,123261716,11212012,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,123251655,11202012,1001 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.7734,-84.35467
BURGLARY-RESIDENCE,123252583,11202012,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315
BURGLARY-RESIDENCE,123250867,11202012,1041 MARTIN ST SE,304,Peoplestown,V,33.72615,-84.38343
AUTO THEFT,123242250,11192012,3272 BROWNS MILL RD SE,312,Orchard Knob,Z,33.66629,-84.37921
AUTO THEFT,123240470,11192012,1783 JOHNSON RD NW,110,Rockdale,G,33.78541,-84.44539
BURGLARY-RESIDENCE,123241276,11192012,915 RIDGE AVE NW,109,Carey Park,G,33.7801,-84.46983
LARCENY-FROM VEHICLE,123242080,11192012,1860 PEACHTREE RD,207,Ardmore,E,33.80586,-84.39439
LARCENY-FROM VEHICLE,123231208,11182012,590 KANUGA ST NE,601,Virginia Highland,F,33.78222,-84.36825
LARCENY-NON VEHICLE,123232191,11182012,1634 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70965,-84.37962
ROBBERY-PEDESTRIAN,123222437,11172012,308 DECATUR STREET,604,Sweet Auburn,M,33.74991,-84.3791
LARCENY-FROM VEHICLE,123220151,11172012,3207 PACES FERRY PL,206,South Tuxedo Park,B,33.84248,-84.38166
LARCENY-FROM VEHICLE,123221173,11172012,834 BRIARCLIFF RD NE,601,Virginia Highland,F,33.77723,-84.34737
AGG ASSAULT,123212048,11162012,214 HARWELL PL NW,112,Collier Heights,I,33.78067,-84.49221
AUTO THEFT,123210720,11162012,1994 BENT CREEK WAY SW,410,Campbellton Road,R,33.7011,-84.46631
LARCENY-NON VEHICLE,123201296,11152012,3342 PEACHTREE RD NE,208,North Buckhead,B,33.84746,-84.36983
ROBBERY-RESIDENCE,123202305,11152012,1026 MAYSON TURNER RD NW,105,Washington Park,K,33.76118,-84.42007
LARCENY-FROM VEHICLE,123200736,11152012,200 COLONIAL HOMES DR,205,Colonial Homes,C,33.81347,-84.39446
LARCENY-NON VEHICLE,123208025,11152012,8700 SPINE RD,710,,,33.64085,-84.43915
BURGLARY-RESIDENCE,123190727,11142012,1431 BLYSS AVE NW,107,Grove Park,J,33.77008,-84.43455
LARCENY-NON VEHICLE,123191486,11142012,2645 WHITING ST NW,109,Center Hill,J,33.77959,-84.47394
ROBBERY-PEDESTRIAN,123192427,11142012,716 CHURCH ST,109,Center Hill,J,33.77606,-84.46675
BURGLARY-RESIDENCE,123181218,11132012,58 6TH ST NE,505,Midtown,E,33.7775,-84.3853
LARCENY-FROM VEHICLE,123182260,11132012,500 BISHOP ST NW,207,Loring Heights,E,33.7918,-84.40572
LARCENY-FROM VEHICLE,123170525,11122012,659 AUBURN AVE NE,604,Old Fourth Ward,M,33.75694,-84.36627
BURGLARY-RESIDENCE,123171173,11122012,2432 2ND ST NW,110,Scotts Crossing,G,33.80265,-84.46768
AGG ASSAULT,123171870,11122012,1378 PARK AVE SE,305,Chosewood Park,Y,33.71691,-84.3699
AUTO THEFT,123170515,11122012,135 LAWTON ST SW,104,Ashview Heights,T,33.75097,-84.42335
AGG ASSAULT,123162055,11112012,807 CONLEY RD SE,313,South River Gardens,Z,33.64852,-84.36337
AUTO THEFT,123160861,11112012,717 WOODWARD AVE SE,606,Grant Park,W,33.74526,-84.3639
LARCENY-FROM VEHICLE,123151061,11102012,475 BUCKHEAD AVE NE,206,Buckhead Village,B,33.83791,-84.37392
AUTO THEFT,123151987,11102012,100 BELL ST SE,604,Sweet Auburn,M,33.75159,-84.37926
BURGLARY-RESIDENCE,123140922,11092012,2497 BURTZ ST NW,203,Riverside,D,33.80755,-84.47047
AUTO THEFT,123141570,11092012,637 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76094,-84.36599
LARCENY-NON VEHICLE,123148008,11092012, 4205 CAR RENTAL ROW,704,,,33.63829,-84.45402
AUTO THEFT,123131072,11082012,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805
BURGLARY-RESIDENCE,123131979,11082012,3060 DAWSON LN SW,414,Princeton Lakes,P,33.6722,-84.5084
LARCENY-FROM VEHICLE,123122314,11082012,658 NORTHSIDE DR NW,103,English Avenue,L,33.77244,-84.40877
ROBBERY-COMMERCIAL,123120089,11072012,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
BURGLARY-RESIDENCE,123121054,11072012,2177 ARMAND RD NE,212,Lindridge/Martin Manor,F,33.8145,-84.35987
LARCENY-FROM VEHICLE,123110625,11062012,349 DECATUR ST SE,604,Sweet Auburn,M,33.74988,-84.37788
BURGLARY-RESIDENCE,123111369,11062012,5115 PINE HEIGHTS DR NE,210,Pine Hills,B,33.82945,-84.35764
LARCENY-FROM VEHICLE,123112339,11062012,337 MORELAND AVE NE,608,Candler Park,N,33.7636,-84.34901
AUTO THEFT,123100482,11052012,269 ARMOUR DR NE,212,,E,33.81201,-84.37856
BURGLARY-RESIDENCE,123101151,11052012,3123 HICKMAN DR NW,111,,I,33.75459,-84.48906
LARCENY-FROM VEHICLE,123102305,11052012,832 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77723,-84.35285
AUTO THEFT,123090586,11042012,2748 DONALD LEE HOLLOWELL PKWY,112,Collier Heights,I,33.77512,-84.476
AUTO THEFT,123091291,11042012,621 KENNESAW AVE NE,603,Old Fourth Ward,M,33.77151,-84.37007
LARCENY-NON VEHICLE,123392111,11042012,1371 MARKET ST ,501,Atlantic Station,E,33.7921,-84.39466
LARCENY-NON VEHICLE,123081073,11032012,3725 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65777,-84.50877
LARCENY-NON VEHICLE,123082196,11032012,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544
LARCENY-FROM VEHICLE,123070619,11022012,1445 MONROE DR NE,213,Morningside/Lenox Park,F,33.79407,-84.36714
LARCENY-FROM VEHICLE,123071838,11022012,529 PEACHTREE ST NE,509,Downtown,M,33.76896,-84.38487
ROBBERY-PEDESTRIAN,123072765,11022012,376 SAWTELL AVE SE;,307,Lakewood Heights,Y,33.70747,-84.37565
LARCENY-FROM VEHICLE,123060813,11012012,2634 REX AVE SW,413,Rue Royal,P,33.68393,-84.50486
LARCENY-NON VEHICLE,123061591,11012012,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
ROBBERY-PEDESTRIAN,123062892,11012012,631 DILL AVE ,301,Capitol View,X,33.71836,-84.4084
BURGLARY-NONRES,133340769,11302013,880 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75453,-84.41638
LARCENY-FROM VEHICLE,133341927,11302013,275 BAKER ST NW,508,Downtown,M,33.76206,-84.39568
AUTO THEFT,133330423,11292013,600 GRIFFIN ST NW,103,English Avenue,L,33.77101,-84.41143
LARCENY-NON VEHICLE,133331926,11292013,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,133328006,11282013,10700 SPINE RD,703,,,33.64325,-84.43215
BURGLARY-RESIDENCE,133320965,11282013,1281 HILL ST SE;,305,Chosewood Park,Y,33.7195,-84.37897
LARCENY-FROM VEHICLE,133310526,11272013,1535 ROGERS AVE SW,404,Westview,T,33.73742,-84.43783
LARCENY-FROM VEHICLE,133311224,11272013,2746 VINEYARDS DR SE,312,Rosedale Heights,Z,33.67974,-84.36857
BURGLARY-RESIDENCE,133300202,11262013,319 NOLAND ST SE,305,Chosewood Park,Y,33.71881,-84.37777
ROBBERY-PEDESTRIAN,133301409,11262013,1991 DELOWE DR SW,410,Campbellton Road,R,33.70103,-84.45746
LARCENY-FROM VEHICLE,133302444,11262013,384 VINE ST NW,103,English Avenue,L,33.76509,-84.40803
LARCENY-FROM VEHICLE,133290845,11252013,487 E SIDE AVE SE,612,East Atlanta,W,33.74081,-84.34021
LARCENY-NON VEHICLE,133291636,11252013,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752
LARCENY-FROM VEHICLE,133292559,11252013,1920 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80733,-84.41318
LARCENY-NON VEHICLE,133280887,11242013,2472 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77606,-84.46606
LARCENY-NON VEHICLE,133281646,11242013,1391 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71315,-84.39795
ROBBERY-PEDESTRIAN,133272127,11232013,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017
LARCENY-NON VEHICLE,133270799,11232013,124 EDGEWOOD AVE NE,510,Downtown,M,33.75485,-84.38382
BURGLARY-RESIDENCE,133272824,11232013,3200 LENOX RD ,210,Pine Hills,B,33.84293,-84.35825
LARCENY-NON VEHICLE,133261520,11222013,2001 SYLVAN RD SW @CARIBU APTS,306,Sylvan Hills,X,33.69997,-84.41949
LARCENY-FROM VEHICLE,133262653,11222013,450 PIEDMONT AVE NE,509,Downtown,M,33.76657,-84.38214
LARCENY-FROM VEHICLE,133250669,11212013,533 TRABERT AVE NW,207,Loring Heights,E,33.79469,-84.40523
LARCENY-NON VEHICLE,133251685,11212013,3815 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76918,-84.51471
BURGLARY-NONRES,133242752,11212013,252 NORTHSIDE DR,507,Castleberry Hill,M,33.74721,-84.40514
LARCENY-FROM VEHICLE,133241265,11202013,1765 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70546,-84.40814
LARCENY-NON VEHICLE,133242162,11202013,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,133230744,11192013,604 MEAD ST SE,605,Grant Park,W,33.72785,-84.36757
BURGLARY-RESIDENCE,133231988,11192013,536 ELMWOOD RD NW,107,Grove Park,J,33.76994,-84.43903
AGG ASSAULT,133221845,11182013,680 PONCE DE LEON AVE NE,506,Midtown,E,33.77406,-84.36528
LARCENY-FROM VEHICLE,133220499,11182013,622 GRANT ST SE,605,Grant Park,W,33.73766,-84.37617
LARCENY-FROM VEHICLE,133222436,11182013,98 FORSYTH,508,Downtown,M,33.75777,-84.38898
LARCENY-FROM VEHICLE,133212068,11172013,738 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76156,-84.36308
AUTO THEFT,133210797,11172013,898 WHITE ST SW,401,West End,T,33.73203,-84.4172
AGG ASSAULT,133200443,11162013,3219 CAINS HILL PL NW,206,South Tuxedo Park,B,33.84255,-84.38023
AUTO THEFT,133201292,11162013,900 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70848,-84.35942
AUTO THEFT,133192612,11152013,1840 CAMPBELLTON RD SW,408,,R,33.70979,-84.44865
BURGLARY-RESIDENCE,133191078,11152013,565 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74651,-84.40675
ROBBERY-PEDESTRIAN,133192274,11152013,311 SCOTT STREET SOUTHWEST,406,,I,33.74956,-84.49595
LARCENY-NON VEHICLE,133181457,11142013,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,133182705,11142013,30 ALABAMA,511,Downtown,M,33.75352,-84.39189
ROBBERY-PEDESTRIAN,133170133,11132013,76 4TH ST NW,505,Midtown,E,33.77487,-84.38975
BURGLARY-RESIDENCE,133172736,11132013,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70087,-84.46574
LARCENY-FROM VEHICLE,133160645,11122013,936 RICE ST NW,106,Knight Park/Howell Station,K,33.7805,-84.4274
LARCENY-FROM VEHICLE,133162042,11122013,1014 PIEDMONT AVE NE,503,Midtown,E,33.7824,-84.38057
LARCENY-FROM VEHICLE,133140144,11112013,670 LESTER ST NW,102,Vine City,L,33.7587,-84.40941
BURGLARY-NONRES,133151316,11112013,2020 CAMPBELLTON RD SW,409,Adams Park,R,33.70653,-84.45745
LARCENY-FROM VEHICLE,133152172,11112013,370 BROOKS AVE NE,608,Candler Park,N,33.76436,-84.33419
ROBBERY-PEDESTRIAN,133140641,11102013,130 ARIZONA AVE NE,609,Edgewood,O,33.75775,-84.33144
LARCENY-NON VEHICLE,133141465,11102013,3850 JONESBORO RD SE,313,South River Gardens,Z,33.65088,-84.36362
BURGLARY-RESIDENCE,133132805,11102013,1780 NISKEY COVE RD SW,412,Niskey Cove,P,33.7081,-84.52941
LARCENY-FROM VEHICLE,133130072,11092013,887 W MARIETTA ST NW,103,English Avenue,L,33.78286,-84.4171
ROBBERY-PEDESTRIAN,133122926,11082013,2043 MARTIN L KING JR DR NW,108,,I,33.75004,-84.45385
LARCENY-NON VEHICLE,133121112,11082013,311 COURTLAND AVE,509,Downtown,M,33.76435,-84.38413
LARCENY-FROM VEHICLE,133122425,11082013,735 POLLARD BLVD SW,304,Summerhill,V,33.7348,-84.39126
BURGLARY-RESIDENCE,133110954,11072013,938 KIPLING DR NW,205,Wildwood (NPU-C),C,33.81222,-84.41807
LARCENY-NON VEHICLE,133112183,11072013,2480 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75217,-84.46873
ROBBERY-PEDESTRIAN,133100385,11062013,2106 ARBOR GATES DR NE,210,Pine Hills,B,33.82724,-84.35879
LARCENY-NON VEHICLE,133101726,11062013,921 MYRTLE STREET,503,Midtown,E,33.77969,-84.37904
HOMICIDE,133102580071,11062013,1411 LAVENDER DR NW,105,Hunter Hills,K,33.76149,-84.43412
LARCENY-FROM VEHICLE,133092686,11052013,2355 MARIETTA BLVD NW,203,Bolton,D,33.81923,-84.45204
LARCENY-NON VEHICLE,133091333,11052013,1700 MONROE DR,204,Midtown,E,33.78639,-84.38045
LARCENY-NON VEHICLE,133082243,11042013,30 MARIETTA ST NW,511,Downtown,M,33.75501,-84.39077
AUTO THEFT,133080584,11042013,1999 BENT CREEK WAY,410,Campbellton Road,R,33.70087,-84.46574
