crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
BURGLARY-RESIDENCE,110341444,02032011,1908 PENELOPE RD NW,108,Penelope Neighbors,J,33.75362,-84.45007
LARCENY-FROM VEHICLE,110342464,02032011,400 17TH ST NW,501,Atlantic Station,E,33.78949,-84.40165
LARCENY-FROM VEHICLE,110342537,02032011,123 MARIETTA ST NW,508,Downtown,M,33.75727,-84.39253
LARCENY-NON VEHICLE,110331162,02022011,1718 PEACHTREE ST NW,207,Brookwood,E,33.80107,-84.39285
ROBBERY-RESIDENCE,110331192,02022011,2728 HOSEA L WILLIAMS DRIVE N.E.,611,East Lake,O,33.75178,-84.29747
LARCENY-FROM VEHICLE,110332221,02022011,3025 MAPLE DR NE,206,Buckhead Village,B,33.83759,-84.37095
AGG ASSAULT,110332254,02022011,3375 LAKE VALLEY RD NW,111,Adamsville,H,33.76464,-84.49842
BURGLARY-NONRES,110320440,02012011,34 PEACHTREE ST NW,508,Downtown,M,33.75481,-84.38957
AUTO THEFT,110320459,02012011,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793
BURGLARY-RESIDENCE,110321574,02012011,534 HAMILTON E HOLMES DR NW,112,Collier Heights,I,33.76965,-84.47281
LARCENY-FROM VEHICLE,110321592,02012011,2323 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81843,-84.35165
AGG ASSAULT,120601655,02292012,80 JESSE HILL JR DR SE,510,Downtown,M,33.75168,-84.38198
LARCENY-NON VEHICLE,120601666,02292012,2610 OLDKNOW DR NW,109,Center Hill,J,33.77129,-84.47272
BURGLARY-RESIDENCE,120592387,02292012,1720 EVANS DR SW,306,Sylvan Hills,X,33.70809,-84.4234
AUTO THEFT,120592392,02282012,1050 PIEDMONT AVE NE,503,Midtown,E,33.78323,-84.37979
BURGLARY-RESIDENCE,120590880,02282012,400 CAREY DR SE,310,Lakewood,Z,33.694,-84.37597
BURGLARY-RESIDENCE,120590918,02282012,396 BROWNLEE RD SW,406,,I,33.746,-84.49751
AUTO THEFT,120582065,02272012,402 GEORGIA AVE SE,605,Grant Park,W,33.73684,-84.37449
LARCENY-FROM VEHICLE,120582155,02272012,2975 GREENBRIAR PKWY SW,411,Greenbriar,R,33.6864,-84.49406
LARCENY-FROM VEHICLE,120580931,02272012,113 MARTIN L KING JR DR SW,511,Downtown,M,33.75181,-84.39149
LARCENY-FROM VEHICLE,120580942,02272012,1074 4TH ST NW,109,Carey Park,G,33.78422,-84.47065
LARCENY-NON VEHICLE,120581583,02272012,865 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77822,-84.35225
LARCENY-NON VEHICLE,120581584,02272012,2886 MEMORIAL DR SE,611,East Lake,O,33.74741,-84.29245
AUTO THEFT,120571059,02262012,816 WESTMONT RD SW,402,Oakland City,S,33.73298,-84.43712
BURGLARY-RESIDENCE,120571165,02262012,2175 WORTHEM AVE SW,406,Cascade Avenue/Road,S,33.72595,-84.46188
ROBBERY-RESIDENCE,120560006,02252012,473 FELTON DR NE,603,Old Fourth Ward,M,33.76738,-84.37414
LARCENY-NON VEHICLE,120560216,02252012,486 PONCE DE LEON AVE NE,506,Midtown,E,33.77379,-84.37122
LARCENY-NON VEHICLE,120561382,02252012,1715 HOWELL MILL RD NW,204,Berkeley Park,D,33.80089,-84.4157
LARCENY-NON VEHICLE,120561398,02252012,2779 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.69729,-84.40943
AGG ASSAULT,120550222,02242012,1271 GLENWOOD AVE SE,612,East Atlanta,W,33.73997,-84.34592
BURGLARY-NONRES,120550251,02242012,1552 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77143,-84.43889
LARCENY-NON VEHICLE,120551673,02242012,3377 PEACHTREE RD NE,210,Lenox,B,33.84779,-84.36633
BURGLARY-RESIDENCE,120551675,02242012,1045 REUNION PL SW,412,Midwest Cascade,Q,33.72515,-84.52891
ROBBERY-PEDESTRIAN,120552823,02242012,498 LUCKIE ST NW,504,Downtown,M,33.76783,-84.3961
LARCENY-NON VEHICLE,120552855,02242012,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
LARCENY-FROM VEHICLE,120540905,02232012,826 FREDERICA ST NE,601,Virginia Highland,F,33.77721,-84.35573
LARCENY-NON VEHICLE,120540906,02232012,1783 JOHNSON RD NW,110,Rockdale,G,33.78541,-84.44539
LARCENY-NON VEHICLE,120541674,02232012,3819 JONESBORO RD SE;,313,South River Gardens,Z,33.65025,-84.36718
LARCENY-FROM VEHICLE,120541763,02232012,1200 PONCE DE LEON AVE NE,601,Druid Hills,N,33.77466,-84.34819
AGG ASSAULT,120530177,02222012,525 ERIN AVE SW,301,Capitol View Manor,X,33.71988,-84.40485
ROBBERY-RESIDENCE,120530209,02222012,1458 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77115,-84.4364
BURGLARY-RESIDENCE,120531372,02222012,970 N. EUGENIA PL NW,110,Grove Park,J,33.78155,-84.45199
BURGLARY-RESIDENCE,120531395,02222012,451 IRA ST SW,303,Mechanicsville,V,33.7425,-84.40011
BURGLARY-RESIDENCE,120532451,02222012,717 LEE ST SW,401,West End,T,33.73516,-84.41421
LARCENY-NON VEHICLE,120532473,02222012,1026 ASHBY GRV SW,104,Ashview Heights,T,33.74982,-84.42174
AUTO THEFT,120520573,02212012,3557 PARC CIR SW,409,Southwest,R,33.69967,-84.4977
AUTO THEFT,120520592,02212012,362 CHEROKEE PL SE,605,Grant Park,W,33.73797,-84.37576
BURGLARY-RESIDENCE,120521490,02212012,2455 MAIN ST NW,110,Scotts Crossing,G,33.80376,-84.46849
LARCENY-NON VEHICLE,120521492,02212012,770 DECKNER AVE SW,301,Capitol View,X,33.71272,-84.41349
LARCENY-NON VEHICLE,120510940,02202012,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813
LARCENY-NON VEHICLE,120510950,02202012,2442 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75095,-84.46728
LARCENY-FROM VEHICLE,120511577,02202012,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
LARCENY-FROM VEHICLE,120511586,02202012,930 SELLS AVE SW,104,Harris Chiles,T,33.74523,-84.41838
AGG ASSAULT,120510487,02202012,1910 BIXBY STREET SE,610,Kirkwood,O,33.7495,-84.3251
LARCENY-NON VEHICLE,120510524,02202012,375 18TH ST NW,501,Atlantic Station,E,33.79163,-84.40099
LARCENY-FROM VEHICLE,120501267,02192012,229 LOCUST ST NE,610,Kirkwood,O,33.75926,-84.32446
LARCENY-NON VEHICLE,120501270,02192012,464 MORELAND AVE NE,602,Inman Park,N,33.76686,-84.34915
AUTO THEFT,120502118,02192012,2233 MACON DR SW,310,Browns Mill Park,Z,33.69367,-84.39132
LARCENY-FROM VEHICLE,120502189,02192012,89 MANGUM ST SW,507,Castleberry Hill,M,33.75198,-84.40045
BURGLARY-RESIDENCE,120490961,02182012,940 DECKNER AVE SW,306,Sylvan Hills,X,33.71368,-84.41896
AUTO THEFT,120491024,02182012,1046 KATHERWOOD DR SW,306,Sylvan Hills,X,33.70995,-84.42243
LARCENY-NON VEHICLE,120491777,02182012,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278
AUTO THEFT,120491792,02182012,250 10TH ST NE,502,Midtown,E,33.78187,-84.37905
LARCENY-NON VEHICLE,120482110,02172012,4437 WIEUCA RD NE,209,North Buckhead,B,33.87333,-84.37419
BURGLARY-RESIDENCE,120482145,02172012,1210 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.76663,-84.37831
AUTO THEFT,120480937,02172012,1150 ASTOR AVE SW,306,Sylvan Hills,X,33.70137,-84.42678
LARCENY-FROM VEHICLE,120480946,02172012,3055 E PINE VALLEY RD NW,205,Arden/Habersham,C,33.83823,-84.39884
AUTO THEFT,120470122,02162012,1705 FAIRBURN RD SW,412,Kings Forest,P,33.70766,-84.50743
ROBBERY-RESIDENCE,120470292,02162012,943 BRUCE CIR SE,607,Custer/McDonough/Guice,W,33.71549,-84.3581
LARCENY-NON VEHICLE,120471302,02162012,866 PARSONS ST SW,101,Atlanta University Center,T,33.75064,-84.41594
LARCENY-NON VEHICLE,120471339,02162012,132 JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.75871,-84.41774
LARCENY-FROM VEHICLE,120472663,02162012,600 VIRGINIA AVE,601,Virginia Highland,F,33.78151,-84.36713
LARCENY-NON VEHICLE,120472674,02162012,965 HOWELL MILL RD NW,501,Home Park,E,33.78116,-84.4107
BURGLARY-RESIDENCE,120461403,02152012,3213 ALEXANDER CIR NE,209,North Buckhead,B,33.85525,-84.3661
AUTO THEFT,120461470,02152012,969 ARDEN AVE SW,301,Capitol View,X,33.71723,-84.41988
BURGLARY-NONRES,120450357,02142012,2767 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67925,-84.40813
AUTO THEFT,120450362,02142012,3133 HICKMAN DR NW,111,,I,33.75489,-84.48948
LARCENY-NON VEHICLE,120451197,02142012,3393  PEACHTREE RD NE UNIT #3112B,210,Lenox,B,33.84676,-84.36212
AGG ASSAULT,120451205,02142012,1604 JONESBORO RD SE,307,Lakewood Heights,Y,33.70851,-84.38066
LARCENY-FROM VEHICLE,120440394,02132012,75 MARTIN L KING JR DR SW,511,Downtown,M,33.75119,-84.38996
LARCENY-FROM VEHICLE,120440410,02132012,232 FORSYTH ST SW,512,Downtown,M,33.74852,-84.39636
BURGLARY-RESIDENCE,120441374,02132012,2405 LAKEWOOD AVE SW,310,Polar Rock,Z,33.69746,-84.39766
LARCENY-FROM VEHICLE,120441376,02132012,3086 MIDDLETON RD NW,111,,I,33.7523,-84.4902
AGG ASSAULT,120430383,02122012,425 CHAPPELL RD NW,106,Bankhead,K,33.76722,-84.43255
LARCENY-NON VEHICLE,120430390,02122012,2517 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77605,-84.46824
ROBBERY-PEDESTRIAN,120431702,02122012,210 PEACHTREE ST NW,508,Downtown,M,33.75943,-84.38837
LARCENY-FROM VEHICLE,120431710,02122012,326 NELSON ST SW,507,Castleberry Hill,M,33.75149,-84.3984
LARCENY-NON VEHICLE,120421813,02112012,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,120421875,02112012,3885 JONESBORO RD SE,313,South River Gardens,Z,33.64883,-84.36584
BURGLARY-RESIDENCE,120421044,02112012,64 JOHNSON RD NW,110,Grove Park,J,33.78294,-84.45327
AUTO THEFT,120421079,02112012,44 PEACHTREE PL NE,503,Midtown,E,33.78085,-84.38537
LARCENY-NON VEHICLE,120411221,02102012,2092 MCKINLEY RD NW,205,Springlake,C,33.81251,-84.41264
LARCENY-NON VEHICLE,120411224,02102012,708 SPRING STREET,505,Midtown,E,33.77402,-84.3892
LARCENY-NON VEHICLE,120412273,02102012,305 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736
LARCENY-NON VEHICLE,120412333,02102012,215 PEACHTREE ST NE,509,Downtown,M,33.75992,-84.38715
BURGLARY-RESIDENCE,120400985,02092012,1309 PARK AVE SE,305,Chosewood Park,Y,33.71897,-84.3707
LARCENY-NON VEHICLE,120401030,02092012,849 HIGHTOWER RD NW,109,Center Hill,J,33.7785,-84.47381
ROBBERY-PEDESTRIAN,120402358,02092012,350 THOMASVILLE RD SE,308,Thomasville Heights,Z,33.70509,-84.35714
LARCENY-FROM VEHICLE,120402407,02092012,1019 COLLIER RD NW,204,,C,33.81014,-84.42083
LARCENY-FROM VEHICLE,120391200,02082012,800 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74099,-84.31057
LARCENY-FROM VEHICLE,120391297,02082012,320 WILLIAMS STREET,508,Downtown,M,33.76341,-84.39061
LARCENY-FROM VEHICLE,120382364,02082012,690 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.82978,-84.3647
ROBBERY-PEDESTRIAN,120382368,02082012,3004 PIEDMONT RD NE,206,Garden Hills,B,33.83665,-84.36838
AUTO THEFT,120380798,02072012,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76462,-84.36561
BURGLARY-NONRES,120380917,02072012,376 COLOGNE DR SE,313,Blair Villa/Poole Creek,Z,33.66295,-84.3779
LARCENY-NON VEHICLE,120382047,02072012,428 MORELAND AVE NE,602,Inman Park,N,33.76614,-84.34917
BURGLARY-RESIDENCE,120382146,02072012,142 DAHLGREN ST SE,609,Edgewood,O,33.74958,-84.34522
LARCENY-FROM VEHICLE,120370998,02062012,119 PHARR RD NW,206,Peachtree Heights West,B,33.83763,-84.38508
LARCENY-NON VEHICLE,120371005,02062012,3539 NORTHSIDE PKWY NW,202,Randall Mill,A,33.85114,-84.43035
LARCENY-NON VEHICLE,120372288,02062012,222 PETERS ST SW,507,Castleberry Hill,M,33.74834,-84.40059
LARCENY-NON VEHICLE,120372316,02062012,2045 MEADOR AVE SE,307,Lakewood Heights,Y,33.69836,-84.38054
LARCENY-FROM VEHICLE,120360548,02052012,575 NORTH AVE,103,English Avenue,L,33.77012,-84.40593
AUTO THEFT,120360681,02052012,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858
AGG ASSAULT,120350109,02042012,1858 JOSEPH E. BOON BLVD NW,107,Grove Park,J,33.76362,-84.44737
LARCENY-NON VEHICLE,120350117,02042012,619 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75412,-84.36717
LARCENY-FROM VEHICLE,120352093,02042012,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
BURGLARY-RESIDENCE,120352147,02042012,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403
LARCENY-NON VEHICLE,120341167,02032012,1616 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79973,-84.36868
LARCENY-FROM VEHICLE,120341191,02032012,655 MEAD ST SE,605,Grant Park,W,33.72747,-84.366
AGG ASSAULT,120342269,02032012,104 CLEVELAND AVE SW,312,Glenrose Heights,Z,33.68081,-84.39212
ROBBERY-PEDESTRIAN,120342366,02032012,683 CASCADE AVE SW ,404,Westview,T,33.737,-84.43593
AUTO THEFT,120340491,02032012,2020 THOMASVILLE DR SE,308,Thomasville Heights,Z,33.69706,-84.35754
LARCENY-FROM VEHICLE,120322063,02022012,750 GLENWOOD AVE SE,605,Grant Park,W,33.74209,-84.36288
LARCENY-NON VEHICLE,120331082,02022012,3421 HOGAN RD SW,414,Ben Hill Forest,P,33.67662,-84.50125
LARCENY-FROM VEHICLE,120331123,02022012,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228
LARCENY-FROM VEHICLE,120332627,02022012,360 MARIETTA ST ,507,Downtown,M,33.76269,-84.39702
LARCENY-NON VEHICLE,120332635,02022012,255 COURTLAND ST NE,509,Downtown,M,33.76157,-84.38314
LARCENY-FROM VEHICLE,120321652,02012012,370 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70615,-84.35721
LARCENY-NON VEHICLE,120321653,02012012,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532
LARCENY-FROM VEHICLE,120322602,02012012,964 DEKALB AVE NE,602,Inman Park,N,33.75554,-84.35583
ROBBERY-PEDESTRIAN,120322723,02012012,500 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.76764,-84.39218
AUTO THEFT,130591011,02282013,662 FEDERAL TER SE,607,Benteen Park,W,33.71373,-84.36464
LARCENY-FROM VEHICLE,130591099,02282013,249 POWELL ST SE,606,Cabbagetown,N,33.74774,-84.36588
LARCENY-NON VEHICLE,130591821,02282013,1731 PRYOR RD SW;,307,Betmar LaVilla,Y,33.70827,-84.39529
AUTO THEFT,130591849,02282013,1461 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71369,-84.35008
LARCENY-NON VEHICLE,130592709,02282013,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059
LARCENY-FROM VEHICLE,130592711,02282013,275 10TH ST NE,503,Midtown,E,33.78143,-84.37829
AUTO THEFT,130581712,02272013,123 MARIETTA ST NW,508,Downtown,M,33.75699,-84.39267
LARCENY-NON VEHICLE,130581877,02272013,895 RALPH DAVID ABERNATHY ,401,West End,T,33.7398,-84.41751
ROBBERY-PEDESTRIAN,130580415,02272013,860 WHITE ST SW,401,West End,T,33.73213,-84.41588
AUTO THEFT,130580441,02272013,2261 FAIRBURN RD SW,412,Kings Forest,P,33.69284,-84.51142
LARCENY-FROM VEHICLE,130571260,02262013,747 KIRKWOOD AVE SE,606,Cabbagetown,N,33.75013,-84.36282
LARCENY-FROM VEHICLE,130571304,02262013,2233 PEACHTREE RD NE,211,,E,33.8153,-84.39131
AGG ASSAULT,130572415,02262013,2980 DELMAR LN NW,111,,I,33.75517,-84.48481
AUTO THEFT,130572424,02262013,602 GRANT ST SE,605,Grant Park,W,33.73818,-84.37615
AUTO THEFT,130560784,02252013,660 PEACHTREE STREET,505,Midtown,E,33.77159,-84.38619
BURGLARY-NONRES,130560802,02252013,468 PARKWAY DR NE,603,Old Fourth Ward,M,33.76702,-84.37374
LARCENY-NON VEHICLE,130561747,02252013,1890 PLAZA LN SW,410,Campbellton Road,R,33.70222,-84.45276
AGG ASSAULT,130562489,02252013,436 MATHEWSON PL SW,404,Westview,T,33.74327,-84.43601
ROBBERY-PEDESTRIAN,130550212,02242013,310 WHITEHALL ST SW,507,Castleberry Hill,M,33.74595,-84.39884
AGG ASSAULT,130550261,02242013,1245 GLENWOOD AVE SE,612,East Atlanta,W,33.74006,-84.3466
LARCENY-NON VEHICLE,130551520,02242013,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,130551567,02242013,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
BURGLARY-RESIDENCE,130540229,02232013,388 LEGACY DR SW,104,Harris Chiles,T,33.74526,-84.41915
LARCENY-FROM VEHICLE,130540269,02232013,1246 PORTLAND AVE SE,612,East Atlanta,W,33.73925,-84.34673
AUTO THEFT,130541243,02232013,942 HANK AARON DR SE;,304,Peoplestown,V,33.72828,-84.38787
LARCENY-FROM VEHICLE,130541253,02232013,1241 MORELAND AVE SE,607,Woodland Hills,W,33.72055,-84.35045
ROBBERY-PEDESTRIAN,130542223,02232013,2080 BOLTON DR NW,204,Bolton,D,33.81444,-84.43944
ROBBERY-PEDESTRIAN,130542234,02232013,2093 SILAS WAY NW,203,Whittier Mill Village,D,33.81349,-84.47919
AGG ASSAULT,130532713,02222013,1440 HARTFORD AVE SW,301,Capitol View,X,33.71558,-84.41686
ROBBERY-PEDESTRIAN,130532715,02222013,1260 SHORE DR SW,406,Cascade Heights,I,33.7211,-84.48194
LARCENY-NON VEHICLE,130531227,02222013,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457
AUTO THEFT,130531328,02222013,1081 KATHERWOOD DR SW,306,Sylvan Hills,X,33.71024,-84.42362
ROBBERY-PEDESTRIAN,130520043,02212013,1388 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.7633,-84.43337
AGG ASSAULT,130520117,02212013,865 FOX ST NW,103,English Avenue,L,33.77227,-84.41577
BURGLARY-RESIDENCE,130521589,02212013,1400 ELIZABETH AVE SW,403,Venetian Hills,S,33.71594,-84.43531
BURGLARY-RESIDENCE,130521661,02212013,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793
LARCENY-NON VEHICLE,130522512,02212013,2265 PERRY BLVD NW,110,Scotts Crossing,G,33.80595,-84.46416
LARCENY-FROM VEHICLE,130522517,02212013,1936 PIEDMONT CIR NE,212,Piedmont Heights,F,33.80965,-84.36831
LARCENY-NON VEHICLE,130511693,02202013,714 SPRING ST NW,505,Midtown,E,33.77425,-84.38922
LARCENY-NON VEHICLE,130511709,02202013,1001 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.7734,-84.35467
LARCENY-NON VEHICLE,130511134,02202013,1152 SPRING ST ,503,Midtown,E,33.78668,-84.38925
AGG ASSAULT,130511135,02202013,399 JOSEPH E LOWERY BLVD NW,103,English Avenue,L,33.76564,-84.41715
AUTO THEFT,130500361,02192013,2748 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.7777,-84.47719
AUTO THEFT,130500481,02192013,318 SKIPPER PL NW,112,Collier Heights,I,33.7811,-84.49096
BURGLARY-RESIDENCE,130501323,02192013,1143 SELLS AVE SW,104,West End,T,33.74533,-84.4251
BURGLARY-RESIDENCE,130501327,02192013,1301 FOREST LAKES AVE SE,611,The Villages at East Lake,O,33.74354,-84.31304
LARCENY-FROM VEHICLE,130502436,02192013,938 PARK AVE SE,605,Grant Park,W,33.72872,-84.37027
AUTO THEFT,130502450,02192013,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403
LARCENY-FROM VEHICLE,130491256,02182013,I-285 S/B AT MLK JR DR EXIT,111,Adamsville,H,33.75362,-84.49558
LARCENY-FROM VEHICLE,130491267,02182013,143 SIMPSON ST,508,Downtown,M,33.76329,-84.39054
LARCENY-FROM VEHICLE,130490833,02182013,320 HARDEN ST SE,605,Grant Park,W,33.74598,-84.37688
LARCENY-FROM VEHICLE,130490848,02182013,1495 LANIER PL NE,213,Morningside/Lenox Park,F,33.79541,-84.35434
AUTO THEFT,130481136,02172013,2286 STEPHEN LONG DR NE,211,Peachtree Hills,B,33.81739,-84.3826
AUTO THEFT,130481142,02172013,1680 CAMPBELLTON RD SW,408,,R,33.71108,-84.44297
AGG ASSAULT,130482080,02172013,366 PAINES AVE,103,English Avenue,L,33.76466,-84.41492
ROBBERY-PEDESTRIAN,130482084,02172013,3721 CAMPBELLTON RD SW,412,Ben Hill Acres,P,33.69136,-84.51037
LARCENY-FROM VEHICLE,130472614,02162013,142 SIMPSON ST NW ,508,Downtown,M,33.76324,-84.39178
AGG ASSAULT,130472665,02162013,550 BOULEVARD PL,603,Grant Park,W,33.73945,-84.36787
AGG ASSAULT,130471373,02162013,500 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.76834,-84.41278
AUTO THEFT,130471405,02162013,902 KIRKWOOD AVE SE,606,Reynoldstown,N,33.75039,-84.35775
BURGLARY-RESIDENCE,130461143,02152013,1555 S. GORDON AVE ,404 ,Westview,T,33.74002,-84.43862
LARCENY-FROM VEHICLE,130461303,02152013,425 CHAPEL ST SW,507,Castleberry Hill,M,33.75203,-84.40158
LARCENY-FROM VEHICLE,130462254,02152013,911 MONROE DR NE,506,Midtown,E,33.77928,-84.36936
LARCENY-NON VEHICLE,130462366,02152013,242 PEACHTREE CENTER AVE,510,Downtown,M,33.75714,-84.3861
ROBBERY-PEDESTRIAN,130450378,02142013,METROPOLITAN PKWY / PEGG ROAD,309,Perkerson,X,33.68916,-84.4082
ROBBERY-PEDESTRIAN,130450423,02142013,1280 W PEACHTREE ST NW,502,Midtown,E,33.78938,-84.38789
AUTO THEFT,130451515,02142013,256 DORA ST SW,101,The Villages at Castleberry H,T,33.74679,-84.40871
AUTO THEFT,130451534,02142013,1257 MORELAND AVE SE,607,Woodland Hills,W,33.72011,-84.35048
BURGLARY-RESIDENCE,130441023,02142013,2085 DETROIT AVE NW,107,Grove Park,J,33.76724,-84.45603
LARCENY-NON VEHICLE,130361400,02142013,830 WILLOUGBY,602,Old Fourth Ward,M,33.76466,-84.36061
LARCENY-NON VEHICLE,130441848,02132013,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,130441883,02132013,1152 EUCLID AVE NE,602,Inman Park,N,33.76525,-84.34995
AUTO THEFT,130440444,02132013,3170 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.78614,-84.49183
LARCENY-FROM VEHICLE,130440463,02132013,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78308,-84.45882
AUTO THEFT,130430989,02122013,1384 EPWORTH ST SW,403,Oakland City,S,33.71734,-84.43066
LARCENY-NON VEHICLE,130431002,02122013,1217 CAROLINE ST NE,609,Edgewood,O,33.75786,-84.34875
BURGLARY-RESIDENCE,130431794,02122013,272 16TH ST NW,501,Home Park,E,33.78988,-84.39638
BURGLARY-RESIDENCE,130431813,02122013,1005 BALDWIN ST SW,104,Ashview Heights,T,33.74647,-84.42057
AGG ASSAULT,130420042,02112013,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059
BURGLARY-NONRES,130420052,02112013,252 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74721,-84.40514
LARCENY-NON VEHICLE,130421192,02112013,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813
BURGLARY-RESIDENCE,130421201,02112013,612 ECHO ST NW,103,English Avenue,L,33.77144,-84.41066
LARCENY-NON VEHICLE,130422086,02112013,867 PEACHTREE ST NE,505,Midtown,E,33.77841,-84.38412
LARCENY-FROM VEHICLE,130422123,02112013,850 OAK ST SW,401,West End,T,33.74057,-84.4168
AUTO THEFT,130410949,02102013,40 BELMONTE CIR SW,403,Cascade Avenue/Road,S,33.72594,-84.44517
AUTO THEFT,130410951,02102013,1280 ALLENE,301,Capitol View,X,33.71991,-84.41263
LARCENY-NON VEHICLE,130411818,02102013,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,130411858,02102013,275 BAKER ST NW,508,Downtown,M,33.76206,-84.39568
LARCENY-FROM VEHICLE,130401179,02092013,3186 MARTIN L KING JR DR SW,406,,I,33.75128,-84.49063
LARCENY-FROM VEHICLE,130401239,02092013,1575 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76391,-84.43929
LARCENY-FROM VEHICLE,130402587,02092013,82 WALTON ST NW,508,Downtown,M,33.75596,-84.39031
LARCENY-FROM VEHICLE,130402609,02092013,90 FAIRLIE ST.,508,Downtown,M,33.75777,-84.38898
LARCENY-NON VEHICLE,130391360,02082013,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,130391361,02082013,1991 DELOWE DR SW,410,Campbellton Road,R,33.70103,-84.45746
LARCENY-FROM VEHICLE,130392498,02082013,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277
LARCENY-FROM VEHICLE,130392531,02082013,2770 LENOX RD NE,210,Pine Hills,B,33.83092,-84.35683
LARCENY-NON VEHICLE,130380189,02072013,PEACHTREE/WALL ST.,511,Downtown,M,33.75371,-84.39027
ROBBERY-PEDESTRIAN,130380225,02072013, 49 BOULEVARD NE,604,Sweet Auburn,M,33.75439,-84.37253
BURGLARY-RESIDENCE,130381381,02072013,2076 PEMBERTON RD SW,412,Ben Hill Acres,P,33.69816,-84.50828
LARCENY-NON VEHICLE,130381385,02072013,1578 PIEDMONT AVE,213,Morningside/Lenox Park,F,33.79775,-84.36838
AGG ASSAULT,130372028,02062013,1005 LEE ST SW,402,Oakland City,S,33.72724,-84.41795
BURGLARY-RESIDENCE,130372070,02062013,2158 BROWNS MILL RD,310,Lakewood,Z,33.69501,-84.37357
ROBBERY-PEDESTRIAN,130371446,02062013,1735 DEFOOR PL NW,204,Underwood Hills,D,33.80224,-84.42161
BURGLARY-RESIDENCE,130371483,02062013,44 BREVARD AVE SW,310,Browns Mill Park,Z,33.68499,-84.39029
BURGLARY-RESIDENCE,130361671,02052013,3678 FAIRLANE DR NW,114,Fairburn Heights,H,33.76625,-84.50838
LARCENY-FROM VEHICLE,130361778,02052013,885 BRIARCLIFF RD NE,608,Druid Hills,N,33.77843,-84.34583
LARCENY-FROM VEHICLE,130362678,02052013,1811 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80461,-84.36712
