crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
ROBBERY-PEDESTRIAN,163652385,12302016,496 PLASTERS AVE NE,212,,F,33.81181,-84.37233
LARCENY-NON VEHICLE,163651662,12302016,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85248,-84.36058
LARCENY-FROM VEHICLE,163642464,12292016,1119 ISA DR SE,308,Thomasville Heights,Z,33.70023,-84.35223
LARCENY-NON VEHICLE,163641405,12292016,2220 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7044,-84.46144
LARCENY-NON VEHICLE,163630534,12282016,371 BOULEVARD SE,605,Grant Park,W,33.7445,-84.3687
LARCENY-FROM VEHICLE,163631674,12282016,501 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75394,-84.371
LARCENY-FROM VEHICLE,163632641,12282016,1132 TECHWOOD DR NW,501,Home Park,E,33.7855,-84.39273
LARCENY-FROM VEHICLE,163620817,12272016,1564 MARBUT AVE SE,612,East Atlanta,W,33.74333,-84.33664
LARCENY-NON VEHICLE,163622058,12272016,504 CALHOUN ST NW,501,Home Park,E,33.78274,-84.40373
LARCENY-FROM VEHICLE,163611195,12262016,380 INMAN ST SW,404,Westview,T,33.74484,-84.43728
BURGLARY-RESIDENCE,163610208,12262016,3424 BROWNS MILL RD SE,313,Blair Villa/Poole Creek,Z,33.66272,-84.38215
ROBBERY-COMMERCIAL,163601451,12252016,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706
ROBBERY-PEDESTRIAN,163582527,12242016,1009 EUCLID AVE,602,Inman Park,N,33.76139,-84.35399
AUTO THEFT,163591179,12242016,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,411,Greenbriar,R,33.69168,-84.4872
LARCENY-NON VEHICLE,163591978,12242016,491 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74053,-84.3462
LARCENY-FROM VEHICLE,163580937,12232016,60 PASCHAL BLVD NW,102,Vine City,L,33.75783,-84.41419
LARCENY-NON VEHICLE,163581582,12232016,1594 DONCASTER DR NE,502,Sherwood Forest,E,33.79823,-84.38351
BURGLARY-RESIDENCE,163570351,12222016,900 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70848,-84.35942
LARCENY-FROM VEHICLE,163571795,12222016,1176 CHATTAHOOCHEE AVE NW,203,Blandtown,D,33.80058,-84.42561
LARCENY-FROM VEHICLE,163572764,12222016,270 17TH STREET NW,501,Atlantic Station,E,33.79072,-84.39776
BURGLARY-RESIDENCE,163561333,12212016,2368 JERNIGAN PL SE,310,Lakewood,Z,33.69126,-84.37058
BURGLARY-RESIDENCE,163562409,12212016,707 CELESTE LN SW,407,Mays,H,33.74292,-84.50591
LARCENY-NON VEHICLE,163550256,12202016,720 DONALD LEE HOLLOWELL PKWY NW,103,English Avenue,L,33.77276,-84.41089
AUTO THEFT,163551296,12202016,3427 LAKE VALLEY RD NW,111,Adamsville,H,33.764,-84.49984
ROBBERY-PEDESTRIAN,163552766,12202016,448 BECKWITH CT SW,101,Atlanta University Center,T,33.75272,-84.40417
LARCENY-NON VEHICLE,163541473,12192016,2539 PIEDMONT RD,511,Lindbergh/Morosgo,B,33.82403,-84.36328
LARCENY-NON VEHICLE,163542279,12192016,731 GARY RD NW,109,Center Hill,J,33.77496,-84.46077
BURGLARY-NONRES,163540548,12192016,2770 LENOX RD NE,210,Pine Hills,B,33.83095,-84.3562
AGG ASSAULT,163530422,12182016,59 HOWELL ST NE,604,Old Fourth Ward,M,33.75599,-84.36974
AUTO THEFT,163531499,12182016,4275 WALLACE AVE SW,413,Elmco Estates,P,33.69103,-84.52832
AUTO THEFT,163532443,12182016,374 CLEVELAND AVE SW,311,Hammond Park,X,33.68076,-84.40126
AUTO THEFT,163522681,12172016,1570 LAKEWOOD AVE SE,305,Lakewood Heights,Y,33.71165,-84.37993
LARCENY-FROM VEHICLE,163521197,12172016,375 18TH ST NW ,501,Atlantic Station,E,33.79303,-84.39921
LARCENY-NON VEHICLE,163512033,12162016,3849 BROWNS MILL RD SW,313,Glenrose Heights,Z,33.65279,-84.39361
BURGLARY-RESIDENCE,163513152,12162016,155 LAWSHE ST SW,101,Atlanta University Center,T,33.75034,-84.41142
LARCENY-FROM VEHICLE,163511002,12162016,540 PHARR RD NE,206,Buckhead Village,B,33.83707,-84.37018
LARCENY-NON VEHICLE,163502505,12152016,785 PEYTON AVE NW,109,Center Hill,J,33.77655,-84.4677
AUTO THEFT,163502843,12152016,725 SYMPHONY LN NW,112,Collier Heights,I,33.77433,-84.48206
LARCENY-FROM VEHICLE,163490584,12142016,281 15TH ST NE,502,Ansley Park,E,33.78846,-84.37808
LARCENY-FROM VEHICLE,163491913,12142016,2650 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77582,-84.47342
LARCENY-NON VEHICLE,163493103,12142016,40 PEACHTREE VALLEY RD NE,207,,E,33.81096,-84.39145
AGG ASSAULT,163481087,12132016,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793
LARCENY-NON VEHICLE,163482501,12132016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,163472441,12122016,96 ALABAMA ST SW,511,Downtown,M,33.75281,-84.391
AUTO THEFT,163470676,12122016,442 SCHOOL DR SE,312,Orchard Knob,Z,33.67245,-84.37509
LARCENY-FROM VEHICLE,163471882,12122016,840 MARIETTA ST NW,504,Marietta Street Artery,E,33.77522,-84.40691
LARCENY-FROM VEHICLE,163460982,12112016,3381 GREENBRIAR PKWY SW,413,,P,33.68403,-84.50216
LARCENY-NON VEHICLE,163461930,12112016,645 CASCADE AVE SW,404,Westview,T,33.73783,-84.43553
BURGLARY-RESIDENCE,163451456,12102016,1991 DELOWE DR SW,410,Campbellton Road,R,33.70103,-84.45746
BURGLARY-RESIDENCE,163452618,12102016,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863
LARCENY-FROM VEHICLE,163440854,12092016,502 FRASER ST SE,304,Summerhill,V,33.74054,-84.38605
LARCENY-FROM VEHICLE,163442273,12092016, 172 PEACHTREE ST,512,Downtown,M,33.74985,-84.39389
LARCENY-FROM VEHICLE,163443224,12092016,262 PHARR RD NE NE,206,Buckhead Village,B,33.83823,-84.37778
LARCENY-FROM VEHICLE,163432442,12082016,2125 NORTHSIDE DR NW @GRANT TENNIS CENTER,205,,C,33.81356,-84.40761
LARCENY-NON VEHICLE,163431063,12082016,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79742,-84.40671
AUTO THEFT,163420585,12072016,501 CONNELL AVE SW,309,Perkerson,X,33.68348,-84.40624
LARCENY-FROM VEHICLE,163421681,12072016,757 CLEVELAND AVE SW,309,Perkerson,X,33.68232,-84.41417
LARCENY-FROM VEHICLE,163422849,12072016,490 WHITEHALL ST SW,507,Castleberry Hill,M,33.74348,-84.40341
AGG ASSAULT,163411021,12062016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265
BURGLARY-RESIDENCE,163412250,12062016,67 ATLANTA AVE SE,304,Peoplestown,V,33.73014,-84.38574
AGG ASSAULT,163401617,12052016,360 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70571,-84.35714
LARCENY-FROM VEHICLE,163402668,12052016,949 IMAGE AVE,501,Home Park,E,33.78072,-84.40949
LARCENY-NON VEHICLE,163361462,12052016,1100 PEACHTREE STREET,503,Midtown,E,33.78492,-84.38362
LARCENY-FROM VEHICLE,163390931,12042016,1069 MAYSON TURNER RD NW,105,Washington Park,K,33.76223,-84.42189
LARCENY-NON VEHICLE,163391979,12042016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,163380960,12032016,232 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73664,-84.39553
AGG ASSAULT,163381733,12032016,1514 NORTHWEST DR NW,113,Monroe Heights,G,33.79809,-84.48706
BURGLARY-RESIDENCE,163371468,12022016,211 COLONIAL HOMES DR NW,205,Colonial Homes,C,33.81408,-84.39427
LARCENY-NON VEHICLE,163372934,12022016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,163370793,12022016,1756 DEFOOR AVE NW   ,204,Underwood Hills,D,33.80312,-84.4212
BURGLARY-RESIDENCE,163361196,12012016,810 COMMODORE DR NW,109,Center Hill,J,33.77431,-84.45927
LARCENY-NON VEHICLE,163362789,12012016,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77352,-84.36667
LARCENY-FROM VEHICLE,93650438,12312009,161 SPRING ST NW,508,Downtown,M,33.75879,-84.38975
LARCENY-NON VEHICLE,93650956,12312009,2295 MARIETTA RD NW,203,Bolton,D,33.81799,-84.46122
LARCENY-FROM VEHICLE,93651706,12312009,1579 MONROE DR NE,213,Piedmont Heights,F,33.79812,-84.36962
BURGLARY-RESIDENCE,93640076,12302009,2830 GRAND AVE SW,311,Hammond Park,X,33.67755,-84.40083
LARCENY-FROM VEHICLE,93640733,12302009,3601 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.65634,-84.37516
LARCENY-NON VEHICLE,93641273,12302009,3393 PEACHTREE ROAD (BLOOMINGDALES),210,Lenox,B,33.84676,-84.36212
BURGLARY-RESIDENCE,93641710,12302009,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276
AUTO THEFT,93630584,12292009,4487 ROSWELL RD NE,209,North Buckhead,B,33.8775,-84.37946
LARCENY-FROM VEHICLE,93631028,12292009,61 NORTH AVE NW @VARSITY DRIVE INN,505,Midtown,E,33.77138,-84.38943
AGG ASSAULT,93631719,12292009,378 YONKERS AVE,107,Grove Park,J,33.7654,-84.45478
AUTO THEFT,93611556,12282009,3760 PRINCTON LAKE PKWY,414,Princeton Lakes,P,33.65774,-84.50897
LARCENY-NON VEHICLE,93620809,12282009,2192 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70517,-84.45995
LARCENY-NON VEHICLE,93621430,12282009,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
AGG ASSAULT,93610431,12272009,1668 EASTLAND RD SE,612,East Atlanta,W,33.71898,-84.33038
BURGLARY-RESIDENCE,93611066,12272009,1800 HONEYSUCKLE LN SW,410,Campbellton Road,R,33.70588,-84.4539
BURGLARY-RESIDENCE,93600227,12262009,2240 BUTNER RD SW,413,Fairburn,P,33.69152,-84.52133
AUTO THEFT,93600776,12262009,835 OGLETHORPE AVE SW,401,West End,T,33.73592,-84.41564
LARCENY-NON VEHICLE,93601444,12262009,1801 HOWELL MILL RD,204,Berkeley Park,D,33.80388,-84.41278
AUTO THEFT,93590541,12252009,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70439,-84.4634
AUTO THEFT,93581177,12242009,1483 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71097,-84.39789
LARCENY-NON VEHICLE,93580442,12242009,74 NORTHSIDE DR SW,507,Castleberry Hill,M,33.75267,-84.40252
BURGLARY-RESIDENCE,93571442,12232009,1097 SMITH ST SW,302,Pittsburgh,V,33.72499,-84.40092
ROBBERY-PEDESTRIAN,93571979,12232009,HILLIARD ST SE / TANNER ST SE,604,Sweet Auburn,M,33.75365,-84.37663
LARCENY-FROM VEHICLE,93572033,12232009,351 MORELAND AVE NE,608,Candler Park,N,33.76393,-84.34873
AGG ASSAULT,93571225,12232009,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059
LARCENY-NON VEHICLE,93561629,12222009,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214
BURGLARY-RESIDENCE,93562147,12222009,1390 NEWTON AVE SE,612,East Atlanta,W,33.73837,-84.34203
AUTO THEFT,93560612,12222009,2571 SANTA BARBARA DR NW,112,Collier Heights,I,33.76549,-84.47185
BURGLARY-NONRES,93561083,12222009,1004 FORREST DR SE,313,South River Gardens,Z,33.6709,-84.35703
LARCENY-NON VEHICLE,93551379,12212009,863 OAK ST SW,401,West End,T,33.74075,-84.41678
LARCENY-NON VEHICLE,93550963,12212009,1450 HOWELL MILL RD NW,207,Underwood Hills,D,33.79447,-84.41542
LARCENY-FROM VEHICLE,93550434,12212009,742 PIEDMONT AVE NE,505,Midtown,E,33.77487,-84.38187
AUTO THEFT,93540247,12202009,2295 MARIETTA RD NW,203,Bolton,D,33.81799,-84.46122
LARCENY-FROM VEHICLE,93540936,12202009,329 WAITS DR SW,407,Wilson Mill Meadows,H,33.75353,-84.52204
LARCENY-FROM VEHICLE,93541583,12202009,549 PEACHTREE ST NE,509,Downtown,M,33.76949,-84.38484
ROBBERY-PEDESTRIAN,93530164,12192009,NORTH AVE NW / JAMES P BRAWLEY DR NW,103,English Avenue,L,33.77007,-84.41258
LARCENY-NON VEHICLE,93530818,12192009,210 PEACHTREE ST NW,508,Downtown,M,33.75946,-84.38769
BURGLARY-RESIDENCE,93522041,12182009,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76479,-84.4579
BURGLARY-RESIDENCE,93520801,12182009,390 STOVALL ST SE;,606,Ormewood Park,W,33.7436,-84.35429
ROBBERY-COMMERCIAL,93521342,12182009,495 MORELAND AVE SE,606,Ormewood Park,W,33.74062,-84.34966
ROBBERY-PEDESTRIAN,93512181,12172009,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299
LARCENY-FROM VEHICLE,93510665,12172009,778 PIEDMONT AVE. NE.,505,Midtown,E,33.77576,-84.38157
LARCENY-NON VEHICLE,93511255,12172009,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276
BURGLARY-RESIDENCE,93511876,12172009,3378 GREENBRIAR PKWY SW,413,,P,33.68299,-84.50129
AUTO THEFT,93502168,12162009,880 CONFEDERATE AVE SE,605,Grant Park,W,33.73085,-84.36451
AGG ASSAULT,93500298,12162009,798 ELOISE CT SE,605,Grant Park,W,33.73481,-84.36144
AGG ASSAULT,93501275,12162009,1375 EVERHART ST SW,301,Capitol View,X,33.7173,-84.41429
BURGLARY-RESIDENCE,93492095,12152009,3094 EASTBROOK TER SW,414,Princeton Lakes,P,33.6728,-84.51079
LARCENY-NON VEHICLE,93491321,12152009,262 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71402,-84.39747
LARCENY-NON VEHICLE,93491821,12152009,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
BURGLARY-RESIDENCE,93490533,12152009,2312 OAKVIEW RD NE,610,Kirkwood,O,33.75276,-84.31211
AUTO THEFT,93482009,12142009,2407 CASCADE RD,406,Cascade Heights,I,33.72116,-84.46711
LARCENY-NON VEHICLE,93480696,12142009,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228
LARCENY-NON VEHICLE,93481191,12142009,960 E PACES FERRY RD NE,210,Buckhead Heights,B,33.84691,-84.35618
AUTO THEFT,93481310,12142009,222 TUSKEGEE ST SE,304,Peoplestown,V,33.72856,-84.38064
LARCENY-FROM VEHICLE,93470570,12132009,765 GRANT TER SE,304,Summerhill,V,33.73364,-84.38009
LARCENY-FROM VEHICLE,93471135,12132009,LENOX RD NE / GA 400 NB EXPY NE,208,North Buckhead,B,33.85185,-84.36959
ROBBERY-PEDESTRIAN,93471632,12132009,532 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68059,-84.36775
LARCENY-FROM VEHICLE,93460848,12122009,856 BROOKHAVEN SPRINGS DR NE,209,North Buckhead,B,33.8757,-84.35849
ROBBERY-PEDESTRIAN,93462090,12122009,416 HOPKINS ST SW,401,West End,T,33.74378,-84.43038
LARCENY-FROM VEHICLE,93452271,12112009,701 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76115,-84.36522
LARCENY-FROM VEHICLE,93451703,12112009,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
LARCENY-FROM VEHICLE,93450387,12112009,FAIRLIE ST NW / CARNEGIE WAY NW,508,Downtown,M,33.75821,-84.38836
BURGLARY-RESIDENCE,93451042,12112009,734 ORMEWOOD AVE SE,605,Grant Park,W,33.73387,-84.36335
LARCENY-FROM VEHICLE,93440868,12102009,2016 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69951,-84.40768
LARCENY-NON VEHICLE,93441732,12102009,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,93442364,12102009,3368 PEACHTREE RD NE,208,North Buckhead,B,33.84713,-84.36802
BURGLARY-RESIDENCE,93431310,12092009,1962 BEECHER RD SW,404,Cascade Avenue/Road,S,33.73351,-84.45225
LARCENY-NON VEHICLE,93432051,12092009,230 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68012,-84.39573
BURGLARY-RESIDENCE,93430952,12092009,3900 KENNER DR SW,407,Adamsville,H,33.75479,-84.5089
AGG ASSAULT,93432496,12092009,508 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82278,-84.3701
BURGLARY-RESIDENCE,93421368,12082009,78 HILLCREST AVE NE,610,Kirkwood,O,33.75395,-84.31454
AUTO THEFT,93420585,12082009,1375 NORTHSIDE DR NW,207,Loring Heights,E,33.79215,-84.40774
LARCENY-FROM VEHICLE,93421997,12082009,11 KIRKWOOD RD NE,610,Kirkwood,O,33.75161,-84.32156
ROBBERY-PEDESTRIAN,93411875,12072009,166 MOURY AVE SW,305,The Villages at Carver,Y,33.71295,-84.39015
AUTO THEFT,93410319,12072009,1600 ELLEBY RD SE,607,Benteen Park,W,33.71087,-84.36116
AUTO THEFT,93410766,12072009,102 OLLIE ST NW,105,Washington Park,K,33.75735,-84.4214
AGG ASSAULT,93411223,12072009,801 ERIN AVE SW,301,Capitol View,X,33.71947,-84.41404
LARCENY-NON VEHICLE,93411718,12072009,1399 KNOB HILL CT SE,607,Custer/McDonough/Guice,W,33.71683,-84.35527
LARCENY-NON VEHICLE,93400599,12062009,1050 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77392,-84.35296
LARCENY-NON VEHICLE,93401059,12062009,22 JESSE HILL JR DR NE,510,Downtown,M,33.75503,-84.38036
LARCENY-FROM VEHICLE,93401588,12062009,1042 LANIER BLVD NE,601,Virginia Highland,F,33.78306,-84.35324
ROBBERY-PEDESTRIAN,93390242,12052009,623 PARKWAY DR,603,Old Fourth Ward,M,33.77159,-84.37247
AUTO THEFT,93390838,12052009,3525 PIEDMONT RD NE,208,North Buckhead,B,33.85152,-84.3775
AUTO THEFT,93391185,12052009,176 LAKE FORREST LN NE,209,East Chastain Park,B,33.87434,-84.38212
ROBBERY-PEDESTRIAN,93391884,12052009,507 PEGG RD SW,309,Perkerson,X,33.68946,-84.40562
BURGLARY-NONRES,93380615,12042009,1575 NORTHSIDE DR NW,207,Loring Heights,E,33.79836,-84.40773
LARCENY-FROM VEHICLE,93381066,12042009,2854 ALSTON DR SE,611,East Lake,O,33.74527,-84.29361
LARCENY-FROM VEHICLE,93382526,12042009,452 SEMINOLE AVE NE,602,Inman Park,N,33.7664,-84.34989
LARCENY-FROM VEHICLE,93381696,12042009,1634 TALLULAH ST NW,207,Berkeley Park,D,33.79918,-84.41153
LARCENY-FROM VEHICLE,93372399,12032009,595 NORTH AVE NW,103,English Avenue,L,33.77013,-84.40695
BURGLARY-RESIDENCE,93371599,12032009,1005 CREW ST SW,304,Peoplestown,V,33.72734,-84.38988
AGG ASSAULT,93370093,12032009,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262
LARCENY-FROM VEHICLE,93370888,12032009,130 TRINITY AVE SW,512,Downtown,M,33.7485,-84.39199
LARCENY-FROM VEHICLE,93360767,12022009,817 BERYL ST SW,302,Pittsburgh,V,33.73267,-84.40725
BURGLARY-RESIDENCE,93361168,12022009,1242 RICHLAND RD SW,402,Oakland City,S,33.73071,-84.42888
ROBBERY-PEDESTRIAN,93361829,12022009,775 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.76344,-84.41261
ROBBERY-PEDESTRIAN,93352528,12012009,1217 METROPOLITAN PKWY SW,301,Adair Park,V,33.72146,-84.40796
LARCENY-FROM VEHICLE,93351613,12012009,2020 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.81022,-84.41347
LARCENY-FROM VEHICLE,93350464,12012009,1130 DONALD LEE HOLLOWELL PKWY NW,106,Bankhead,K,33.77137,-84.42406
BURGLARY-NONRES,93350233,12012009,1000 NORTHSIDE DR NW,501,Home Park,E,33.78196,-84.40835
AUTO THEFT,90310822,01312009,1718 MELROSE DR SW,306,Sylvan Hills,X,33.70817,-84.42065
LARCENY-FROM VEHICLE,90311443,01312009,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
AUTO THEFT,90308082,01302009,4225 CAR RENTAL RD,50,,,33.63739,-84.45556
BURGLARY-RESIDENCE,90291211,01302009,2868 FAIRBURN PL SW,414,Ben Hill,P,33.67335,-84.5191
LARCENY-FROM VEHICLE,90300957,01302009,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.8245,-84.366
BURGLARY-NONRES,90301527,01302009,492 RANKIN ST NE,603,Old Fourth Ward,M,33.76744,-84.37104
AGG ASSAULT,90291590,01292009,195 FAIRBURN RD SW,407,Fairburn Mays,H,33.74976,-84.50784
LARCENY-FROM VEHICLE,90292181,01292009,194 PALATKA ST SE,610,Kirkwood,O,33.74774,-84.32056
AUTO THEFT,90290841,01292009,757 HILL ST SE,605,Grant Park,W,33.73376,-84.37867
BURGLARY-NONRES,90281923,01282009,1625 MARTIN LUTHER KING JR DR,104,Mozley Park,K,33.75344,-84.44213
LARCENY-NON VEHICLE,90280689,01282009,12 BROAD STREET,511,Downtown,M,33.7532,-84.39201
AGG ASSAULT,90281235,01282009,2002 LATHROP ST SE,308,Thomasville Heights,Z,33.70009,-84.35963
AGG ASSAULT,90271187,01272009,1271 TACOMA DR NW,203,Blandtown,D,33.7954,-84.43006
LARCENY-FROM VEHICLE,90271937,01272009,1885 MARKONE ST NW,107,Grove Park,J,33.77,-84.44878
LARCENY-FROM VEHICLE,90270485,01272009,1458 LUCILLE AVE,404,Westview,T,33.74273,-84.43572
LARCENY-FROM VEHICLE,90270906,01272009,395 PRYOR ST SW,303,Mechanicsville,V,33.74382,-84.39459
LARCENY-FROM VEHICLE,90260477,01262009,2535 CHANTILLY DR NE,212,Lindridge/Martin Manor,F,33.82363,-84.34977
LARCENY-NON VEHICLE,90260959,01262009,230 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68012,-84.39573
LARCENY-NON VEHICLE,90261415,01262009,1400 ALLEGHENY ST SW,402,West End,T,33.73486,-84.43355
ROBBERY-PEDESTRIAN,90261934,01262009,558 MARY ST SW ,302,Pittsburgh,V,33.72919,-84.40612
BURGLARY-RESIDENCE,90251053,01252009,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752
BURGLARY-RESIDENCE,90250108,01252009,1133 HUBBARD ST SW,302,Pittsburgh,V,33.72394,-84.40263
BURGLARY-RESIDENCE,90250685,01252009,360 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70571,-84.35714
LARCENY-FROM VEHICLE,90240454,01242009,2700 LAURENS CIR SW,409,Laurens Valley,R,33.70884,-84.47733
AGG ASSAULT,90241213,01242009,1050 HUGO ST SW,302,Pittsburgh,V,33.72607,-84.39737
AUTO THEFT,90241843,01242009,609 VIRGINIA AVE NE,601,Virginia Highland,F,33.78138,-84.36691
LARCENY-NON VEHICLE,90230414,01232009,869 HOLLYWOOD ROAD,110,Grove Park,J,33.7789,-84.45378
BURGLARY-NONRES,90230938,01232009,134 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75746,-84.38316
LARCENY-FROM VEHICLE,90231414,01232009,COCA COLA PL SE / PRATT ST SE,510,Downtown,M,33.75279,-84.37984
BURGLARY-RESIDENCE,90221422,01222009,1017 WESTVIEW DR SW,104,Ashview Heights,T,33.74771,-84.42066
AUTO THEFT,90221980,01222009,449 JOHN ST NW,103,English Avenue,L,33.76649,-84.40246
LARCENY-FROM VEHICLE,90220588,01222009,1046 RIDGE AVE SW,304,Peoplestown,V,33.72631,-84.39189
BURGLARY-RESIDENCE,90221266,01222009,2775 N HILLS DR NE,206,Garden Hills,B,33.8308,-84.37204
LARCENY-FROM VEHICLE,90211774,01212009,502 AMSTERDAM AVE NE,213,Morningside/Lenox Park,F,33.78831,-84.36969
LARCENY-FROM VEHICLE,90210460,01212009,955 JUNIPER ST NE,503,Midtown,E,33.78083,-84.38246
LARCENY-NON VEHICLE,90211057,01212009,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
AUTO THEFT,90201349,01202009,547 MCAFEE ST NW,504,Downtown,M,33.76632,-84.39446
AUTO THEFT,90201831,01202009,585 WELLS ST SW,303,Pittsburgh,V,33.74023,-84.40742
LARCENY-FROM VEHICLE,90200696,01202009,465 MEMORIAL DR SE,605,Grant Park,W,33.74651,-84.37221
ROBBERY-PEDESTRIAN,90191098,01192009,2275 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76632,-84.46151
BURGLARY-RESIDENCE,90190123,01192009,1608 OLYMPIAN CIR SW,404,Westview,T,33.73534,-84.44089
AUTO THEFT,90190730,01192009,3041 LANDRUM DR SW,409,Southwest,R,33.70649,-84.48782
BURGLARY-RESIDENCE,90180277,01182009,2209 SPINK ST NW,203,Riverside,D,33.81669,-84.47295
AGG ASSAULT,90180621,01182009,641 JONES AVE NW,103,English Avenue,L,33.76434,-84.40839
LARCENY-NON VEHICLE,90181133,01182009,1050 WHITE OAK AVE SW,402,Oakland City,S,33.7248,-84.42234
AGG ASSAULT,90181488,01182009,3787 MARTIN LUTHER KING JR.,114,Old Gordon,H,33.76733,-84.51217
BURGLARY-NONRES,90170601,01172009,1870 MURPHY AVE SW,306,Sylvan Hills,X,33.70355,-84.42681
LARCENY-FROM VEHICLE,90170983,01172009,965 GRANT TER SE,304,Peoplestown,V,33.72803,-84.3798
LARCENY-FROM VEHICLE,90171693,01172009,1824 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.80931,-84.36303
BURGLARY-NONRES,90160651,01162009,495 MORELAND AVE SE,606,Ormewood Park,W,33.74062,-84.34966
BURGLARY-RESIDENCE,90161210,01162009,127 ATLANTA AVE SE,304,Peoplestown,V,33.73012,-84.38374
LARCENY-NON VEHICLE,90168083,01162009,1600 AVIATION BLVD @DELTA INTERNATIONAL,50,,,33.64104,-84.41705
LARCENY-NON VEHICLE,90151716,01152009,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116
LARCENY-FROM VEHICLE,90150976,01152009,3465 NORTHSIDE PKWY,202,Tuxedo Park,A,33.85161,-84.40711
BURGLARY-NONRES,90140681,01152009,105 MOURY AVE. S.W.,305,South Atlanta,Y,33.71299,-84.38757
ROBBERY-PEDESTRIAN,90140154,01142009,786 MAGNOLIA WAY NW,102,Vine City,L,33.75805,-84.41381
LARCENY-NON VEHICLE,90141251,01142009,906 ALLENE AVE SW,301,Adair Park,V,33.73031,-84.41347
BURGLARY-RESIDENCE,90142001,01142009,342 SINCLAIR AVE NE,602,Inman Park,N,33.76372,-84.35427
LARCENY-NON VEHICLE,90130067,01132009,1357 WICHITA DR SW,408,Venetian Hills,S,33.71865,-84.44237
BURGLARY-RESIDENCE,90130622,01132009,28 ATLANTA AVE SE,304,Peoplestown,V,33.73065,-84.38707
LARCENY-FROM VEHICLE,90131173,01132009,873 CHARLES ALLEN DR NE,506,Midtown,E,33.7785,-84.37238
LARCENY-NON VEHICLE,90120728,01122009,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203
